tierDescription|issueSymbolIdentifier|issueName|marketParticipantName|MPID|totalWeeklyShareQuantity|totalWeeklyTradeCount|lastUpdateDate
NMS Tier 1|OXY|Occidental Petroleum Corporation|LATS THE BARCLAYS ATS|LATS|589000|2252|2019-06-24
NMS Tier 1|OXY|Occidental Petroleum Corporation|LMNX LUMINEX ATS|LMNX|221323|5|2019-06-24
NMS Tier 1|OXY|Occidental Petroleum Corporation|LQNA LIQUIDNET H2O ATS|LQNA|110300|8|2019-06-24
NMS Tier 1|OXY|Occidental Petroleum Corporation|MLIX INSTINCT X|MLIX|90818|537|2019-06-24
NMS Tier 1|OXY|Occidental Petroleum Corporation|MSPL MS POOL (ATS-4)|MSPL|874100|3315|2019-06-24
NMS Tier 1|OXY|Occidental Petroleum Corporation|MSRP MS RPOOL (ATS-6)|MSRP|190000|1188|2019-06-24
NMS Tier 1|OXY|Occidental Petroleum Corporation|MSTX MS TRAJECTORY CROSS (ATS-1)|MSTX|383000|1025|2019-06-24
NMS Tier 1|OXY|Occidental Petroleum Corporation|SGMT SIGMA X2|SGMT|460500|2968|2019-06-24
NMS Tier 1|OXY|Occidental Petroleum Corporation|UBSA UBS ATS|UBSA|1603581|12060|2019-06-24
NMS Tier 1|OXY|Occidental Petroleum Corporation|WDNX XE|WDNX|2255|3|2019-06-24
NMS Tier 1|OXY|Occidental Petroleum Corporation|XIST INSTINET CROSSING|XIST|6800|3|2019-06-24
NMS Tier 1|OXY|Occidental Petroleum Corporation|XSTM CROSSSTREAM|XSTM|132226|458|2019-06-24
NMS Tier 1|OZK|Bank OZK Common Stock|BIDS BIDS ATS|BIDS|3100|19|2019-06-24
NMS Tier 1|OZK|Bank OZK Common Stock|CODA CODA|CODA|137|2|2019-06-24
NMS Tier 1|OZK|Bank OZK Common Stock|CROS CROSSFINDER|CROS|50456|468|2019-06-24
NMS Tier 1|OZK|Bank OZK Common Stock|DBAX SUPERX ATS|DBAX|15600|129|2019-06-24
NMS Tier 1|OZK|Bank OZK Common Stock|EBXL LEVEL ATS|EBXL|62500|534|2019-06-24
NMS Tier 1|OZK|Bank OZK Common Stock|IATS IBKR ATS|IATS|1863|18|2019-06-24
NMS Tier 1|OZK|Bank OZK Common Stock|ICBX CBX|ICBX|2900|28|2019-06-24
NMS Tier 1|OZK|Bank OZK Common Stock|INCR INTELLIGENT CROSS LLC|INCR|2100|18|2019-06-24
NMS Tier 1|OZK|Bank OZK Common Stock|ITGP POSIT|ITGP|4000|28|2019-06-24
NMS Tier 1|OZK|Bank OZK Common Stock|JPBX JPB-X|JPBX|21771|273|2019-06-24
NMS Tier 1|OZK|Bank OZK Common Stock|JPMX JPM-X|JPMX|36686|381|2019-06-24
NMS Tier 1|OZK|Bank OZK Common Stock|KCGM VIRTU MATCHIT ATS|KCGM|5967|59|2019-06-24
NMS Tier 1|OZK|Bank OZK Common Stock|LATS THE BARCLAYS ATS|LATS|23500|196|2019-06-24
NMS Tier 1|OZK|Bank OZK Common Stock|LQNT LIQUIDNET NEGOTIATION ATS|LQNT|9900|1|2019-06-24
NMS Tier 1|OZK|Bank OZK Common Stock|MLIX INSTINCT X|MLIX|8372|55|2019-06-24
NMS Tier 1|OZK|Bank OZK Common Stock|MSPL MS POOL (ATS-4)|MSPL|24000|148|2019-06-24
NMS Tier 1|OZK|Bank OZK Common Stock|MSRP MS RPOOL (ATS-6)|MSRP|9400|67|2019-06-24
NMS Tier 1|OZK|Bank OZK Common Stock|MSTX MS TRAJECTORY CROSS (ATS-1)|MSTX|27700|218|2019-06-24
NMS Tier 1|OZK|Bank OZK Common Stock|SGMT SIGMA X2|SGMT|50102|483|2019-06-24
NMS Tier 1|OZK|Bank OZK Common Stock|UBSA UBS ATS|UBSA|109322|1403|2019-06-24
NMS Tier 1|OZK|Bank OZK Common Stock|USTK USTOCKTRADE SECURITIES, INC.|USTK|3|1|2019-06-24
NMS Tier 1|OZK|Bank OZK Common Stock|XIST INSTINET CROSSING|XIST|2300|3|2019-06-24
NMS Tier 1|OZK|Bank OZK Common Stock|XSTM CROSSSTREAM|XSTM|2860|16|2019-06-24
NMS Tier 1|PACW|PacWest Bancorp Common Stock|BIDS BIDS ATS|BIDS|25600|25|2019-06-24
NMS Tier 1|PACW|PacWest Bancorp Common Stock|BLKX INSTINET BLOCKCROSS|BLKX|15400|1|2019-06-24
NMS Tier 1|PACW|PacWest Bancorp Common Stock|CODA CODA|CODA|3216|25|2019-06-24
NMS Tier 1|PACW|PacWest Bancorp Common Stock|CROS CROSSFINDER|CROS|78569|752|2019-06-24
NMS Tier 1|PACW|PacWest Bancorp Common Stock|DBAX SUPERX ATS|DBAX|31000|229|2019-06-24
NMS Tier 1|PACW|PacWest Bancorp Common Stock|EBXL LEVEL ATS|EBXL|29400|220|2019-06-24
NMS Tier 1|PACW|PacWest Bancorp Common Stock|IATS IBKR ATS|IATS|1136|19|2019-06-24
NMS Tier 1|PACW|PacWest Bancorp Common Stock|ICBX CBX|ICBX|2825|23|2019-06-24
NMS Tier 1|PACW|PacWest Bancorp Common Stock|INCR INTELLIGENT CROSS LLC|INCR|500|3|2019-06-24
NMS Tier 1|PACW|PacWest Bancorp Common Stock|ITGP POSIT|ITGP|8200|52|2019-06-24
NMS Tier 1|PACW|PacWest Bancorp Common Stock|JPBX JPB-X|JPBX|7303|139|2019-06-24
NMS Tier 1|PACW|PacWest Bancorp Common Stock|JPMX JPM-X|JPMX|40311|341|2019-06-24
NMS Tier 1|PACW|PacWest Bancorp Common Stock|KCGM VIRTU MATCHIT ATS|KCGM|7954|56|2019-06-24
NMS Tier 1|PACW|PacWest Bancorp Common Stock|LATS THE BARCLAYS ATS|LATS|31500|203|2019-06-24
NMS Tier 1|PACW|PacWest Bancorp Common Stock|LQNA LIQUIDNET H2O ATS|LQNA|21800|2|2019-06-24
NMS Tier 1|PACW|PacWest Bancorp Common Stock|LQNT LIQUIDNET NEGOTIATION ATS|LQNT|25900|3|2019-06-24
NMS Tier 1|PACW|PacWest Bancorp Common Stock|MLIX INSTINCT X|MLIX|19543|116|2019-06-24
NMS Tier 1|PACW|PacWest Bancorp Common Stock|MSPL MS POOL (ATS-4)|MSPL|44400|283|2019-06-24
NMS Tier 1|PACW|PacWest Bancorp Common Stock|MSRP MS RPOOL (ATS-6)|MSRP|13000|34|2019-06-24
NMS Tier 1|PACW|PacWest Bancorp Common Stock|MSTX MS TRAJECTORY CROSS (ATS-1)|MSTX|27200|227|2019-06-24
NMS Tier 1|PACW|PacWest Bancorp Common Stock|SGMT SIGMA X2|SGMT|27636|268|2019-06-24
NMS Tier 1|PACW|PacWest Bancorp Common Stock|UBSA UBS ATS|UBSA|147589|1468|2019-06-24
NMS Tier 1|PACW|PacWest Bancorp Common Stock|WDNX XE|WDNX|640|2|2019-06-24
NMS Tier 1|PACW|PacWest Bancorp Common Stock|XSTM CROSSSTREAM|XSTM|21927|22|2019-06-24
NMS Tier 1|PAG|Penske Automotive Group, Inc.|BIDS BIDS ATS|BIDS|600|5|2019-06-24
NMS Tier 1|PAG|Penske Automotive Group, Inc.|CODA CODA|CODA|300|2|2019-06-24
NMS Tier 1|PAG|Penske Automotive Group, Inc.|CROS CROSSFINDER|CROS|9390|136|2019-06-24
NMS Tier 1|PAG|Penske Automotive Group, Inc.|DBAX SUPERX ATS|DBAX|13600|89|2019-06-24
NMS Tier 1|PAG|Penske Automotive Group, Inc.|EBXL LEVEL ATS|EBXL|11500|83|2019-06-24
NMS Tier 1|PAG|Penske Automotive Group, Inc.|IATS IBKR ATS|IATS|932|11|2019-06-24
NMS Tier 1|PAG|Penske Automotive Group, Inc.|ICBX CBX|ICBX|1700|17|2019-06-24
NMS Tier 1|PAG|Penske Automotive Group, Inc.|ITGP POSIT|ITGP|6100|16|2019-06-24
NMS Tier 1|PAG|Penske Automotive Group, Inc.|JPBX JPB-X|JPBX|16703|134|2019-06-24
NMS Tier 1|PAG|Penske Automotive Group, Inc.|JPMX JPM-X|JPMX|9877|153|2019-06-24
NMS Tier 1|PAG|Penske Automotive Group, Inc.|KCGM VIRTU MATCHIT ATS|KCGM|518|7|2019-06-24
NMS Tier 1|PAG|Penske Automotive Group, Inc.|LATS THE BARCLAYS ATS|LATS|7000|67|2019-06-24
NMS Tier 1|PAG|Penske Automotive Group, Inc.|MLIX INSTINCT X|MLIX|900|9|2019-06-24
NMS Tier 1|PAG|Penske Automotive Group, Inc.|MSPL MS POOL (ATS-4)|MSPL|13600|110|2019-06-24
NMS Tier 1|PAG|Penske Automotive Group, Inc.|MSRP MS RPOOL (ATS-6)|MSRP|4500|37|2019-06-24
NMS Tier 1|PAG|Penske Automotive Group, Inc.|MSTX MS TRAJECTORY CROSS (ATS-1)|MSTX|32900|283|2019-06-24
NMS Tier 1|PAG|Penske Automotive Group, Inc.|SGMT SIGMA X2|SGMT|6962|91|2019-06-24
NMS Tier 1|PAG|Penske Automotive Group, Inc.|UBSA UBS ATS|UBSA|32185|443|2019-06-24
NMS Tier 1|PAG|Penske Automotive Group, Inc.|XIST INSTINET CROSSING|XIST|2000|1|2019-06-24
NMS Tier 1|PAG|Penske Automotive Group, Inc.|XSTM CROSSSTREAM|XSTM|300|2|2019-06-24
NMS Tier 1|PANW|PALO ALTO NETWORKS, INC|BIDS BIDS ATS|BIDS|26300|49|2019-06-24
NMS Tier 1|PANW|PALO ALTO NETWORKS, INC|CODA CODA|CODA|1926|17|2019-06-24
NMS Tier 1|PANW|PALO ALTO NETWORKS, INC|CROS CROSSFINDER|CROS|92913|958|2019-06-24
NMS Tier 1|PANW|PALO ALTO NETWORKS, INC|DBAX SUPERX ATS|DBAX|114800|868|2019-06-24
NMS Tier 1|PANW|PALO ALTO NETWORKS, INC|EBXL LEVEL ATS|EBXL|63626|544|2019-06-24
NMS Tier 1|PANW|PALO ALTO NETWORKS, INC|IATS IBKR ATS|IATS|30154|346|2019-06-24
NMS Tier 1|PANW|PALO ALTO NETWORKS, INC|ICBX CBX|ICBX|4100|40|2019-06-24
NMS Tier 1|PANW|PALO ALTO NETWORKS, INC|INCR INTELLIGENT CROSS LLC|INCR|3519|29|2019-06-24
NMS Tier 1|PANW|PALO ALTO NETWORKS, INC|ITGP POSIT|ITGP|8400|62|2019-06-24
NMS Tier 1|PANW|PALO ALTO NETWORKS, INC|JPBX JPB-X|JPBX|21163|475|2019-06-24
NMS Tier 1|PANW|PALO ALTO NETWORKS, INC|JPMX JPM-X|JPMX|224798|2176|2019-06-24
NMS Tier 1|PANW|PALO ALTO NETWORKS, INC|KCGM VIRTU MATCHIT ATS|KCGM|16852|218|2019-06-24
NMS Tier 1|PANW|PALO ALTO NETWORKS, INC|LATS THE BARCLAYS ATS|LATS|30700|251|2019-06-24
NMS Tier 1|PANW|PALO ALTO NETWORKS, INC|LQNA LIQUIDNET H2O ATS|LQNA|14100|3|2019-06-24
NMS Tier 1|PANW|PALO ALTO NETWORKS, INC|MLIX INSTINCT X|MLIX|17152|143|2019-06-24
NMS Tier 1|PANW|PALO ALTO NETWORKS, INC|MSPL MS POOL (ATS-4)|MSPL|118200|959|2019-06-24
NMS Tier 1|PANW|PALO ALTO NETWORKS, INC|MSRP MS RPOOL (ATS-6)|MSRP|25000|198|2019-06-24
NMS Tier 1|PANW|PALO ALTO NETWORKS, INC|MSTX MS TRAJECTORY CROSS (ATS-1)|MSTX|43500|283|2019-06-24
NMS Tier 1|PANW|PALO ALTO NETWORKS, INC|SGMT SIGMA X2|SGMT|65356|746|2019-06-24
NMS Tier 1|PANW|PALO ALTO NETWORKS, INC|UBSA UBS ATS|UBSA|259816|3269|2019-06-24
NMS Tier 1|PANW|PALO ALTO NETWORKS, INC|XIST INSTINET CROSSING|XIST|23549|4|2019-06-24
NMS Tier 1|PANW|PALO ALTO NETWORKS, INC|XSTM CROSSSTREAM|XSTM|12583|67|2019-06-24
NMS Tier 1|PAYC|PAYCOM SOFTWARE, INC.|BIDS BIDS ATS|BIDS|9700|34|2019-06-24
NMS Tier 1|PAYC|PAYCOM SOFTWARE, INC.|CODA CODA|CODA|265|2|2019-06-24
NMS Tier 1|PAYC|PAYCOM SOFTWARE, INC.|CROS CROSSFINDER|CROS|41228|463|2019-06-24
NMS Tier 1|PAYC|PAYCOM SOFTWARE, INC.|DBAX SUPERX ATS|DBAX|38300|328|2019-06-24
NMS Tier 1|PAYC|PAYCOM SOFTWARE, INC.|EBXL LEVEL ATS|EBXL|34837|302|2019-06-24
NMS Tier 1|PAYC|PAYCOM SOFTWARE, INC.|IATS IBKR ATS|IATS|16212|241|2019-06-24
NMS Tier 1|PAYC|PAYCOM SOFTWARE, INC.|ICBX CBX|ICBX|13150|120|2019-06-24
NMS Tier 1|PAYC|PAYCOM SOFTWARE, INC.|INCR INTELLIGENT CROSS LLC|INCR|295|3|2019-06-24
NMS Tier 1|PAYC|PAYCOM SOFTWARE, INC.|ITGP POSIT|ITGP|8300|68|2019-06-24
NMS Tier 1|PAYC|PAYCOM SOFTWARE, INC.|JPBX JPB-X|JPBX|30752|371|2019-06-24
NMS Tier 1|PAYC|PAYCOM SOFTWARE, INC.|JPMX JPM-X|JPMX|31647|548|2019-06-24
NMS Tier 1|PAYC|PAYCOM SOFTWARE, INC.|KCGM VIRTU MATCHIT ATS|KCGM|16885|274|2019-06-24
NMS Tier 1|PAYC|PAYCOM SOFTWARE, INC.|LATS THE BARCLAYS ATS|LATS|23100|209|2019-06-24
NMS Tier 1|PAYC|PAYCOM SOFTWARE, INC.|MLIX INSTINCT X|MLIX|6328|48|2019-06-24
NMS Tier 1|PAYC|PAYCOM SOFTWARE, INC.|MSPL MS POOL (ATS-4)|MSPL|41600|365|2019-06-24
NMS Tier 1|PAYC|PAYCOM SOFTWARE, INC.|MSRP MS RPOOL (ATS-6)|MSRP|6500|52|2019-06-24
NMS Tier 1|PAYC|PAYCOM SOFTWARE, INC.|MSTX MS TRAJECTORY CROSS (ATS-1)|MSTX|35400|289|2019-06-24
NMS Tier 1|PAYC|PAYCOM SOFTWARE, INC.|SGMT SIGMA X2|SGMT|25457|400|2019-06-24
NMS Tier 1|PAYC|PAYCOM SOFTWARE, INC.|UBSA UBS ATS|UBSA|133411|1769|2019-06-24
NMS Tier 1|PAYC|PAYCOM SOFTWARE, INC.|USTK USTOCKTRADE SECURITIES, INC.|USTK|20|2|2019-06-24
NMS Tier 1|PAYC|PAYCOM SOFTWARE, INC.|XIST INSTINET CROSSING|XIST|3000|3|2019-06-24
NMS Tier 1|PAYC|PAYCOM SOFTWARE, INC.|XSTM CROSSSTREAM|XSTM|9374|19|2019-06-24
NMS Tier 1|PAYX|Paychex, Inc. Common Stock|BIDS BIDS ATS|BIDS|24900|105|2019-06-24
NMS Tier 1|PAYX|Paychex, Inc. Common Stock|BLKX INSTINET BLOCKCROSS|BLKX|5546|1|2019-06-24
NMS Tier 1|PAYX|Paychex, Inc. Common Stock|CODA CODA|CODA|1345|14|2019-06-24
NMS Tier 1|PAYX|Paychex, Inc. Common Stock|CROS CROSSFINDER|CROS|104529|946|2019-06-24
NMS Tier 1|PAYX|Paychex, Inc. Common Stock|DBAX SUPERX ATS|DBAX|60500|396|2019-06-24
NMS Tier 1|PAYX|Paychex, Inc. Common Stock|EBXL LEVEL ATS|EBXL|71355|417|2019-06-24
NMS Tier 1|PAYX|Paychex, Inc. Common Stock|IATS IBKR ATS|IATS|6265|70|2019-06-24
NMS Tier 1|PAYX|Paychex, Inc. Common Stock|ICBX CBX|ICBX|11004|87|2019-06-24
NMS Tier 1|PAYX|Paychex, Inc. Common Stock|INCR INTELLIGENT CROSS LLC|INCR|5506|37|2019-06-24
NMS Tier 1|PAYX|Paychex, Inc. Common Stock|ITGP POSIT|ITGP|14200|107|2019-06-24
NMS Tier 1|PAYX|Paychex, Inc. Common Stock|JPBX JPB-X|JPBX|71174|1299|2019-06-24
NMS Tier 1|PAYX|Paychex, Inc. Common Stock|JPMX JPM-X|JPMX|168856|1056|2019-06-24
NMS Tier 1|PAYX|Paychex, Inc. Common Stock|KCGM VIRTU MATCHIT ATS|KCGM|15980|249|2019-06-24
NMS Tier 1|PAYX|Paychex, Inc. Common Stock|LATS THE BARCLAYS ATS|LATS|52000|341|2019-06-24
NMS Tier 1|PAYX|Paychex, Inc. Common Stock|MLIX INSTINCT X|MLIX|22068|165|2019-06-24
NMS Tier 1|PAYX|Paychex, Inc. Common Stock|MSPL MS POOL (ATS-4)|MSPL|68900|500|2019-06-24
NMS Tier 1|PAYX|Paychex, Inc. Common Stock|MSRP MS RPOOL (ATS-6)|MSRP|58300|432|2019-06-24
NMS Tier 1|PAYX|Paychex, Inc. Common Stock|MSTX MS TRAJECTORY CROSS (ATS-1)|MSTX|63000|420|2019-06-24
NMS Tier 1|PAYX|Paychex, Inc. Common Stock|SGMT SIGMA X2|SGMT|159772|933|2019-06-24
NMS Tier 1|PAYX|Paychex, Inc. Common Stock|UBSA UBS ATS|UBSA|266893|2578|2019-06-24
NMS Tier 1|PAYX|Paychex, Inc. Common Stock|XIST INSTINET CROSSING|XIST|1800|2|2019-06-24
NMS Tier 1|PAYX|Paychex, Inc. Common Stock|XSTM CROSSSTREAM|XSTM|26590|169|2019-06-24
NMS Tier 1|PB|Prosperity Bancshares Inc|BIDS BIDS ATS|BIDS|600|6|2019-06-24
NMS Tier 1|PB|Prosperity Bancshares Inc|CODA CODA|CODA|309|4|2019-06-24
NMS Tier 1|PB|Prosperity Bancshares Inc|CROS CROSSFINDER|CROS|8053|98|2019-06-24
NMS Tier 1|PB|Prosperity Bancshares Inc|DBAX SUPERX ATS|DBAX|11300|101|2019-06-24
NMS Tier 1|PB|Prosperity Bancshares Inc|EBXL LEVEL ATS|EBXL|11300|91|2019-06-24
NMS Tier 1|PB|Prosperity Bancshares Inc|IATS IBKR ATS|IATS|2232|11|2019-06-24
NMS Tier 1|PB|Prosperity Bancshares Inc|ICBX CBX|ICBX|4800|46|2019-06-24
NMS Tier 1|PB|Prosperity Bancshares Inc|ITGP POSIT|ITGP|1500|12|2019-06-24
NMS Tier 1|PB|Prosperity Bancshares Inc|JPBX JPB-X|JPBX|853|14|2019-06-24
NMS Tier 1|PB|Prosperity Bancshares Inc|JPMX JPM-X|JPMX|14313|257|2019-06-24
NMS Tier 1|PB|Prosperity Bancshares Inc|KCGM VIRTU MATCHIT ATS|KCGM|4926|38|2019-06-24
NMS Tier 1|PB|Prosperity Bancshares Inc|LATS THE BARCLAYS ATS|LATS|7600|72|2019-06-24
NMS Tier 1|PB|Prosperity Bancshares Inc|MLIX INSTINCT X|MLIX|2800|21|2019-06-24
NMS Tier 1|PB|Prosperity Bancshares Inc|MSPL MS POOL (ATS-4)|MSPL|11200|72|2019-06-24
NMS Tier 1|PB|Prosperity Bancshares Inc|MSTX MS TRAJECTORY CROSS (ATS-1)|MSTX|3000|30|2019-06-24
NMS Tier 1|PB|Prosperity Bancshares Inc|SGMT SIGMA X2|SGMT|7742|89|2019-06-24
NMS Tier 1|PB|Prosperity Bancshares Inc|UBSA UBS ATS|UBSA|30586|474|2019-06-24
NMS Tier 1|PBCT|People's United Financial, Inc. Common Stock|BIDS BIDS ATS|BIDS|55600|20|2019-06-24
NMS Tier 1|PBCT|People's United Financial, Inc. Common Stock|BLKX INSTINET BLOCKCROSS|BLKX|53200|2|2019-06-24
NMS Tier 1|PBCT|People's United Financial, Inc. Common Stock|CODA CODA|CODA|675|7|2019-06-24
NMS Tier 1|PBCT|People's United Financial, Inc. Common Stock|CROS CROSSFINDER|CROS|87809|717|2019-06-24
NMS Tier 1|PBCT|People's United Financial, Inc. Common Stock|DBAX SUPERX ATS|DBAX|64000|229|2019-06-24
NMS Tier 1|PBCT|People's United Financial, Inc. Common Stock|EBXL LEVEL ATS|EBXL|107667|520|2019-06-24
NMS Tier 1|PBCT|People's United Financial, Inc. Common Stock|IATS IBKR ATS|IATS|2665|15|2019-06-24
NMS Tier 1|PBCT|People's United Financial, Inc. Common Stock|ICBX CBX|ICBX|5450|52|2019-06-24
NMS Tier 1|PBCT|People's United Financial, Inc. Common Stock|INCR INTELLIGENT CROSS LLC|INCR|110717|304|2019-06-24
NMS Tier 1|PBCT|People's United Financial, Inc. Common Stock|ITGP POSIT|ITGP|31500|146|2019-06-24
NMS Tier 1|PBCT|People's United Financial, Inc. Common Stock|JPBX JPB-X|JPBX|73264|592|2019-06-24
NMS Tier 1|PBCT|People's United Financial, Inc. Common Stock|JPMX JPM-X|JPMX|118018|889|2019-06-24
NMS Tier 1|PBCT|People's United Financial, Inc. Common Stock|KCGM VIRTU MATCHIT ATS|KCGM|11042|87|2019-06-24
NMS Tier 1|PBCT|People's United Financial, Inc. Common Stock|LATS THE BARCLAYS ATS|LATS|60800|420|2019-06-24
NMS Tier 1|PBCT|People's United Financial, Inc. Common Stock|MLIX INSTINCT X|MLIX|16145|92|2019-06-24
NMS Tier 1|PBCT|People's United Financial, Inc. Common Stock|MSPL MS POOL (ATS-4)|MSPL|59400|276|2019-06-24
NMS Tier 1|PBCT|People's United Financial, Inc. Common Stock|MSRP MS RPOOL (ATS-6)|MSRP|2000|15|2019-06-24
NMS Tier 1|PBCT|People's United Financial, Inc. Common Stock|MSTX MS TRAJECTORY CROSS (ATS-1)|MSTX|76900|355|2019-06-24
NMS Tier 1|PBCT|People's United Financial, Inc. Common Stock|SGMT SIGMA X2|SGMT|78201|692|2019-06-24
NMS Tier 1|PBCT|People's United Financial, Inc. Common Stock|UBSA UBS ATS|UBSA|295930|2601|2019-06-24
NMS Tier 1|PBCT|People's United Financial, Inc. Common Stock|WDNX XE|WDNX|2016|1|2019-06-24
NMS Tier 1|PBCT|People's United Financial, Inc. Common Stock|XIST INSTINET CROSSING|XIST|2700|2|2019-06-24
NMS Tier 1|PBCT|People's United Financial, Inc. Common Stock|XSTM CROSSSTREAM|XSTM|3772|11|2019-06-24
NMS Tier 1|PBF|PBF ENERGY INC.|BIDS BIDS ATS|BIDS|200200|191|2019-06-24
NMS Tier 1|PBF|PBF ENERGY INC.|BLKX INSTINET BLOCKCROSS|BLKX|28500|2|2019-06-24
NMS Tier 1|PBF|PBF ENERGY INC.|CODA CODA|CODA|5602|39|2019-06-24
NMS Tier 1|PBF|PBF ENERGY INC.|CROS CROSSFINDER|CROS|241572|1664|2019-06-24
NMS Tier 1|PBF|PBF ENERGY INC.|DBAX SUPERX ATS|DBAX|141900|855|2019-06-24
NMS Tier 1|PBF|PBF ENERGY INC.|EBXL LEVEL ATS|EBXL|80300|367|2019-06-24
NMS Tier 1|PBF|PBF ENERGY INC.|IATS IBKR ATS|IATS|5211|31|2019-06-24
NMS Tier 1|PBF|PBF ENERGY INC.|ICBX CBX|ICBX|26308|214|2019-06-24
NMS Tier 1|PBF|PBF ENERGY INC.|INCR INTELLIGENT CROSS LLC|INCR|19927|190|2019-06-24
NMS Tier 1|PBF|PBF ENERGY INC.|ITGP POSIT|ITGP|82400|161|2019-06-24
NMS Tier 1|PBF|PBF ENERGY INC.|JPBX JPB-X|JPBX|55552|593|2019-06-24
NMS Tier 1|PBF|PBF ENERGY INC.|JPMX JPM-X|JPMX|233922|1217|2019-06-24
NMS Tier 1|PBF|PBF ENERGY INC.|KCGM VIRTU MATCHIT ATS|KCGM|29393|224|2019-06-24
NMS Tier 1|PBF|PBF ENERGY INC.|LATS THE BARCLAYS ATS|LATS|146700|810|2019-06-24
NMS Tier 1|PBF|PBF ENERGY INC.|LQNA LIQUIDNET H2O ATS|LQNA|5000|1|2019-06-24
NMS Tier 1|PBF|PBF ENERGY INC.|MLIX INSTINCT X|MLIX|25349|166|2019-06-24
NMS Tier 1|PBF|PBF ENERGY INC.|MSPL MS POOL (ATS-4)|MSPL|166500|934|2019-06-24
NMS Tier 1|PBF|PBF ENERGY INC.|MSRP MS RPOOL (ATS-6)|MSRP|35400|287|2019-06-24
NMS Tier 1|PBF|PBF ENERGY INC.|MSTX MS TRAJECTORY CROSS (ATS-1)|MSTX|124500|677|2019-06-24
NMS Tier 1|PBF|PBF ENERGY INC.|SGMT SIGMA X2|SGMT|131933|1074|2019-06-24
NMS Tier 1|PBF|PBF ENERGY INC.|UBSA UBS ATS|UBSA|545528|4543|2019-06-24
NMS Tier 1|PBF|PBF ENERGY INC.|XIST INSTINET CROSSING|XIST|9100|5|2019-06-24
NMS Tier 1|PBF|PBF ENERGY INC.|XSTM CROSSSTREAM|XSTM|11715|52|2019-06-24
NMS Tier 1|PBP|Invesco S&P 500 BuyWrite ETF|BIDS BIDS ATS|BIDS|100|1|2019-06-24
NMS Tier 1|PBP|Invesco S&P 500 BuyWrite ETF|CODA CODA|CODA|6|1|2019-06-24
NMS Tier 1|PBP|Invesco S&P 500 BuyWrite ETF|CROS CROSSFINDER|CROS|42362|100|2019-06-24
NMS Tier 1|PBP|Invesco S&P 500 BuyWrite ETF|DBAX SUPERX ATS|DBAX|9700|50|2019-06-24
NMS Tier 1|PBP|Invesco S&P 500 BuyWrite ETF|EBXL LEVEL ATS|EBXL|1400|12|2019-06-24
NMS Tier 1|PBP|Invesco S&P 500 BuyWrite ETF|IATS IBKR ATS|IATS|325|5|2019-06-24
NMS Tier 1|PBP|Invesco S&P 500 BuyWrite ETF|ICBX CBX|ICBX|500|4|2019-06-24
NMS Tier 1|PBP|Invesco S&P 500 BuyWrite ETF|ITGP POSIT|ITGP|2700|5|2019-06-24
NMS Tier 1|PBP|Invesco S&P 500 BuyWrite ETF|JPMX JPM-X|JPMX|9936|35|2019-06-24
NMS Tier 1|PBP|Invesco S&P 500 BuyWrite ETF|KCGM VIRTU MATCHIT ATS|KCGM|4741|10|2019-06-24
NMS Tier 1|PBP|Invesco S&P 500 BuyWrite ETF|LATS THE BARCLAYS ATS|LATS|500|4|2019-06-24
NMS Tier 1|PBP|Invesco S&P 500 BuyWrite ETF|MLIX INSTINCT X|MLIX|3200|16|2019-06-24
NMS Tier 1|PBP|Invesco S&P 500 BuyWrite ETF|MSPL MS POOL (ATS-4)|MSPL|2000|15|2019-06-24
NMS Tier 1|PBP|Invesco S&P 500 BuyWrite ETF|SGMT SIGMA X2|SGMT|7903|46|2019-06-24
NMS Tier 1|PBP|Invesco S&P 500 BuyWrite ETF|UBSA UBS ATS|UBSA|22234|96|2019-06-24
NMS Tier 1|PBP|Invesco S&P 500 BuyWrite ETF|XSTM CROSSSTREAM|XSTM|2914|14|2019-06-24
NMS Tier 1|PCAR|PACCAR Inc. Common Stock|BIDS BIDS ATS|BIDS|39500|96|2019-06-24
NMS Tier 1|PCAR|PACCAR Inc. Common Stock|BLKX INSTINET BLOCKCROSS|BLKX|5486|1|2019-06-24
NMS Tier 1|PCAR|PACCAR Inc. Common Stock|CODA CODA|CODA|9897|55|2019-06-24
NMS Tier 1|PCAR|PACCAR Inc. Common Stock|CROS CROSSFINDER|CROS|102518|948|2019-06-24
NMS Tier 1|PCAR|PACCAR Inc. Common Stock|DBAX SUPERX ATS|DBAX|70200|516|2019-06-24
NMS Tier 1|PCAR|PACCAR Inc. Common Stock|EBXL LEVEL ATS|EBXL|55966|373|2019-06-24
NMS Tier 1|PCAR|PACCAR Inc. Common Stock|IATS IBKR ATS|IATS|3443|26|2019-06-24
NMS Tier 1|PCAR|PACCAR Inc. Common Stock|ICBX CBX|ICBX|5366|50|2019-06-24
NMS Tier 1|PCAR|PACCAR Inc. Common Stock|INCR INTELLIGENT CROSS LLC|INCR|6713|66|2019-06-24
NMS Tier 1|PCAR|PACCAR Inc. Common Stock|ITGP POSIT|ITGP|16500|120|2019-06-24
NMS Tier 1|PCAR|PACCAR Inc. Common Stock|JPBX JPB-X|JPBX|49235|686|2019-06-24
NMS Tier 1|PCAR|PACCAR Inc. Common Stock|JPMX JPM-X|JPMX|145651|1072|2019-06-24
