tierDescription|issueSymbolIdentifier|issueName|marketParticipantName|MPID|totalWeeklyShareQuantity|totalWeeklyTradeCount|lastUpdateDate
OTC|CNRD|Conrad Industries, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|2227|6|2019-06-17
OTC|CNSWF|Constellation Software Inc Common Shares (Canada)|OTCX OTC LINK ECN ATS|OTCX|100|1|2019-06-17
OTC|CNVVY|ConvaTec Group plc American Depositary Receipts - Unsponsored (United Kingdom)|ARCA GLOBAL OTC|ARCA|1500|1|2019-06-17
OTC|CNWHF|China Networks Int'l Hldgs Ltd|ARCA GLOBAL OTC|ARCA|1000|1|2019-06-17
OTC|CNXXF|Cannex Capital Holdings Inc Ordinary Shares|ARCA GLOBAL OTC|ARCA|92568|39|2019-06-17
OTC|CNXXF|Cannex Capital Holdings Inc Ordinary Shares|OTCX OTC LINK ECN ATS|OTCX|13550|9|2019-06-17
OTC|COBI|Compass Biotechnologies Inc. Common Stock|ARCA GLOBAL OTC|ARCA|500000|1|2019-06-17
OTC|COCBF|Coastal Caribbean Oils & Minerals, Ltd. Ordinary Shares (Bermuda)|ARCA GLOBAL OTC|ARCA|6364|6|2019-06-17
OTC|CODYY|Compagnie de Saint Gobain Unsponsored ADR (France)|ARCA GLOBAL OTC|ARCA|36163|47|2019-06-17
OTC|CODYY|Compagnie de Saint Gobain Unsponsored ADR (France)|OTCX OTC LINK ECN ATS|OTCX|4823|8|2019-06-17
OTC|COFE|The Coffeesmiths Collective, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|13208|25|2019-06-17
OTC|COFE|The Coffeesmiths Collective, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|3400|6|2019-06-17
OTC|COHO|Crednology Holding Corp. Common Stock|ARCA GLOBAL OTC|ARCA|300000|1|2019-06-17
OTC|CONC|ConectiSys Corporation Common Stock|ARCA GLOBAL OTC|ARCA|49501|60|2019-06-17
OTC|COSM|Cosmos Holdings Inc. Common Stock|ARCA GLOBAL OTC|ARCA|218|4|2019-06-17
OTC|COUV|Corporate Universe, Inc.|ARCA GLOBAL OTC|ARCA|10|1|2019-06-17
OTC|COVTY|Covestro AG ADR - Sponsored (Germany)|ARCA GLOBAL OTC|ARCA|6794|21|2019-06-17
OTC|COVTY|Covestro AG ADR - Sponsored (Germany)|OTCX OTC LINK ECN ATS|OTCX|53|1|2019-06-17
OTC|CPCAY|Cathay Pacific Airways Ltd Ord American Depositary Shares|ARCA GLOBAL OTC|ARCA|1592|10|2019-06-17
OTC|CPMMF|CRYSTAL PEAK MINERALS INC Common Shares|OTCX OTC LINK ECN ATS|OTCX|7924|1|2019-06-17
OTC|CPPKF|COPPERBANK RES CORP Ordinary Shares (Canada)|ARCA GLOBAL OTC|ARCA|1|1|2019-06-17
OTC|CPROF|Cortelco Systems Puerto Rico, Inc. Ordinary Shares (Puerto Rico)|ARCA GLOBAL OTC|ARCA|170|1|2019-06-17
OTC|CPROF|Cortelco Systems Puerto Rico, Inc. Ordinary Shares (Puerto Rico)|OTCX OTC LINK ECN ATS|OTCX|248|1|2019-06-17
OTC|CPWR|Ocean Thermal Energy Corp. Common Stock|OTCX OTC LINK ECN ATS|OTCX|6296|3|2019-06-17
OTC|CPWY|Clean Energy Pathways, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|4300|1|2019-06-17
OTC|CPYYY|Centrica plc Sponsored American Depositary Shares|ARCA GLOBAL OTC|ARCA|88566|109|2019-06-17
OTC|CPYYY|Centrica plc Sponsored American Depositary Shares|OTCX OTC LINK ECN ATS|OTCX|33296|19|2019-06-17
OTC|CRARY|Credit Agricole SA Unsponsored ADR (France)|ARCA GLOBAL OTC|ARCA|18869|15|2019-06-17
OTC|CRARY|Credit Agricole SA Unsponsored ADR (France)|OTCX OTC LINK ECN ATS|OTCX|5981|9|2019-06-17
OTC|CRGS|CurAegis Technologies, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|6000|2|2019-06-17
OTC|CRLBF|Cresco Labs Inc Common Shares (Canada)|ARCA GLOBAL OTC|ARCA|1425|8|2019-06-17
OTC|CRLBF|Cresco Labs Inc Common Shares (Canada)|OTCX OTC LINK ECN ATS|OTCX|5887|22|2019-06-17
OTC|CRNCY|Cairn Energy Plc Unsponsored ADR (UK)|ARCA GLOBAL OTC|ARCA|5901|24|2019-06-17
OTC|CRQE|CIRQUE ENERGY INC Common Stock|ARCA GLOBAL OTC|ARCA|79293|1|2019-06-17
OTC|CRRFY|Carrefour S A (F) Sponsored ADR (France)|ARCA GLOBAL OTC|ARCA|115288|133|2019-06-17
OTC|CRRVF|CVR Med Corp Ordinary Shares (Canada)|OTCX OTC LINK ECN ATS|OTCX|3413|1|2019-06-17
OTC|CRTG|The Coretec Group Inc. Common Stock|ARCA GLOBAL OTC|ARCA|1067|1|2019-06-17
OTC|CRTL|Cartel Blue, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|1967|4|2019-06-17
OTC|CRUUF|Cameo Industries Corp Ordinary Shares|ARCA GLOBAL OTC|ARCA|8000|2|2019-06-17
OTC|CRUUF|Cameo Industries Corp Ordinary Shares|OTCX OTC LINK ECN ATS|OTCX|100|1|2019-06-17
OTC|CRVW|Careview Communications, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|13600|1|2019-06-17
OTC|CRVW|Careview Communications, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|13600|2|2019-06-17
OTC|CRWG|CrowdGather, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|10093|1|2019-06-17
OTC|CRXM|Taxus Cardium Pharmaceuticals Group, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|15507|9|2019-06-17
OTC|CRXM|Taxus Cardium Pharmaceuticals Group, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|8345|19|2019-06-17
OTC|CRXPF|Crop Infrastructure Corp Ordinary Shares (Canada)|ARCA GLOBAL OTC|ARCA|33355|4|2019-06-17
OTC|CRXPF|Crop Infrastructure Corp Ordinary Shares (Canada)|OTCX OTC LINK ECN ATS|OTCX|21500|2|2019-06-17
OTC|CRZBY|Commerzbank Junge Shs American Depositary Shares|ARCA GLOBAL OTC|ARCA|25018|25|2019-06-17
OTC|CRZBY|Commerzbank Junge Shs American Depositary Shares|OTCX OTC LINK ECN ATS|OTCX|2900|8|2019-06-17
OTC|CSGH|China Sun Group High-Tech Co. Common Stock|ARCA GLOBAL OTC|ARCA|2220|6|2019-06-17
OTC|CSHEF|China Enterprises, Ltd. Ordinary Shares (Bermuda)|ARCA GLOBAL OTC|ARCA|36705|1|2019-06-17
OTC|CSHEF|China Enterprises, Ltd. Ordinary Shares (Bermuda)|OTCX OTC LINK ECN ATS|OTCX|16000|2|2019-06-17
OTC|CSLLY|Csl Ltd SPONSORED ADR (Australia)|ARCA GLOBAL OTC|ARCA|19300|152|2019-06-17
OTC|CSOC|Caduceus Software Systems Corp. Common Stock|ARCA GLOBAL OTC|ARCA|1618785|16|2019-06-17
OTC|CSOC|Caduceus Software Systems Corp. Common Stock|OTCX OTC LINK ECN ATS|OTCX|678699|10|2019-06-17
OTC|CSOL|China Solar & Clean Energy Solutions Inc. Common Stock|ARCA GLOBAL OTC|ARCA|652|5|2019-06-17
OTC|CSRH|Consorteum Holdings, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|640000|2|2019-06-17
OTC|CSUAY|China Shenhua Energy Co Ltd Unsponsored ADR representing A shs (China)|ARCA GLOBAL OTC|ARCA|17019|50|2019-06-17
OTC|CSUAY|China Shenhua Energy Co Ltd Unsponsored ADR representing A shs (China)|OTCX OTC LINK ECN ATS|OTCX|2|1|2019-06-17
OTC|CSVI|Computer Services Inc Ky Common Stock|ARCA GLOBAL OTC|ARCA|1569|10|2019-06-17
OTC|CSVI|Computer Services Inc Ky Common Stock|OTCX OTC LINK ECN ATS|OTCX|830|7|2019-06-17
OTC|CSXXY|Carsales.com Ltd Unsponsored ADR (Austrailia)|ARCA GLOBAL OTC|ARCA|183|3|2019-06-17
OTC|CSXXY|Carsales.com Ltd Unsponsored ADR (Austrailia)|OTCX OTC LINK ECN ATS|OTCX|144|2|2019-06-17
OTC|CTAM|Castle AM & Co Common Stock|OTCX OTC LINK ECN ATS|OTCX|200|1|2019-06-17
OTC|CTBG|Coil Tubing Technology, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|560|15|2019-06-17
OTC|CTDH|CTD Holdings Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|1000|1|2019-06-17
OTC|CTOP|Ceetop, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|310|42|2019-06-17
OTC|CTPTY|Companhia De Transmissao Paulista Pfd American Depositary Shares|OTCX OTC LINK ECN ATS|OTCX|1500|3|2019-06-17
OTC|CTPZY|Companhia De Transmissao Paulista Pfd American Depositary Shares|ARCA GLOBAL OTC|ARCA|15662|32|2019-06-17
OTC|CTTAY|Contl Ag Ord American Depositary Shares|ARCA GLOBAL OTC|ARCA|72720|196|2019-06-17
OTC|CTTC|Calmare Therapeutics Inc. Common Stock|ARCA GLOBAL OTC|ARCA|11680|1|2019-06-17
OTC|CTTH|CTT PHARMACEUTICAL HLDGS INC Common Stock|ARCA GLOBAL OTC|ARCA|5200|2|2019-06-17
OTC|CTTH|CTT PHARMACEUTICAL HLDGS INC Common Stock|OTCX OTC LINK ECN ATS|OTCX|27398|11|2019-06-17
OTC|CUEN|Cuentas Inc. Common Stock|ARCA GLOBAL OTC|ARCA|1265|8|2019-06-17
OTC|CUEN|Cuentas Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|1926|15|2019-06-17
OTC|CURLF|Curaleaf Hldgs Inc Common Shares|OTCX OTC LINK ECN ATS|OTCX|28707|66|2019-06-17
OTC|CURM|CUR Media, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|72|5|2019-06-17
OTC|CURR|CURE Pharmaceutical Holding Corp. Common Stock|OTCX OTC LINK ECN ATS|OTCX|600|3|2019-06-17
OTC|CUYTY|Colruyt SA Unsponsored ADR (Belgium)|ARCA GLOBAL OTC|ARCA|26|1|2019-06-17
OTC|CVAT|Cavitation Technologies, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|178320|13|2019-06-17
OTC|CVLB|Conversion Labs, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|8200|3|2019-06-17
OTC|CVSI|CV Sciences, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|385791|913|2019-06-17
OTC|CVSI|CV Sciences, Inc. Common Stock|DBOX DBOT ATS, LLC|DBOX|17574|46|2019-06-17
OTC|CVSI|CV Sciences, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|57810|104|2019-06-17
OTC|CVVUF|CanAlaska Uranium Ltd. Ordinary Shares (Canada)|ARCA GLOBAL OTC|ARCA|5000|2|2019-06-17
OTC|CWGL|Crimson Wine Group Ltd. Common Stock|ARCA GLOBAL OTC|ARCA|4695|9|2019-06-17
OTC|CWTC|Clearwave Telecommunications, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|100|1|2019-06-17
OTC|CWYCY|China Railway Construction Corporation Ltd Unsponsored ADR representing H Shares (China)|OTCX OTC LINK ECN ATS|OTCX|100|1|2019-06-17
OTC|CXBMF|Calibre Mining Corp Ordinary Shares|ARCA GLOBAL OTC|ARCA|7500|4|2019-06-17
OTC|CXCQ|Cardxx Inc Common Stock|ARCA GLOBAL OTC|ARCA|29829|1|2019-06-17
OTC|CXCQ|Cardxx Inc Common Stock|OTCX OTC LINK ECN ATS|OTCX|14186|1|2019-06-17
OTC|CXRXF|Advanz Pharma Corp Common Stock|OTCX OTC LINK ECN ATS|OTCX|100|1|2019-06-17
OTC|CXUS|Celexus, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|222|15|2019-06-17
OTC|CYAP|Cyber Apps World Inc. Common Stock|ARCA GLOBAL OTC|ARCA|7|1|2019-06-17
OTC|CYBF|Cyberfort Software, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|1500|1|2019-06-17
OTC|CYBXF|Hilltop Cybersecurity Inc Ordinary Shares|ARCA GLOBAL OTC|ARCA|10600|1|2019-06-17
OTC|CYCA|Cytta Corp. Common Stock|OTCX OTC LINK ECN ATS|OTCX|3000|1|2019-06-17
OTC|CYDY|CytoDyn, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|307294|49|2019-06-17
OTC|CYDY|CytoDyn, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|303983|34|2019-06-17
OTC|CYGIY|Cyber Agent Inc Unsponsored ADR (Japan)|OTCX OTC LINK ECN ATS|OTCX|150|1|2019-06-17
OTC|CYRBY|Cyrela Brazil Realty SA Sponsored ADR representing Ordinary Shares (Brazil)|ARCA GLOBAL OTC|ARCA|2277|24|2019-06-17
OTC|CZBS|Citizens Bancshares Corporation (GA) Common Stock|ARCA GLOBAL OTC|ARCA|884|3|2019-06-17
OTC|CZNI|Cruzani Inc. Common Stock|ARCA GLOBAL OTC|ARCA|30000|1|2019-06-17
OTC|DAAT|DAC Technologies Group International, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|100|1|2019-06-17
OTC|DANOY|Danone Sponsored ADR (France)|ARCA GLOBAL OTC|ARCA|185548|321|2019-06-17
OTC|DANOY|Danone Sponsored ADR (France)|OTCX OTC LINK ECN ATS|OTCX|49226|53|2019-06-17
OTC|DASTY|Dassault Systemes, S.A. American Depositary Shares|ARCA GLOBAL OTC|ARCA|3952|39|2019-06-17
OTC|DASTY|Dassault Systemes, S.A. American Depositary Shares|OTCX OTC LINK ECN ATS|OTCX|455|6|2019-06-17
OTC|DATI|Digital Asset Monetary Network, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|10450|7|2019-06-17
OTC|DAVC|Darkstar Ventures Inc Common Stock|ARCA GLOBAL OTC|ARCA|51000|3|2019-06-17
OTC|DAVC|Darkstar Ventures Inc Common Stock|OTCX OTC LINK ECN ATS|OTCX|180000|6|2019-06-17
OTC|DBOEY|Deutsche Boerse Ag Unsponsored ADR (Germany)|ARCA GLOBAL OTC|ARCA|35861|81|2019-06-17
OTC|DBOEY|Deutsche Boerse Ag Unsponsored ADR (Germany)|OTCX OTC LINK ECN ATS|OTCX|2814|5|2019-06-17
OTC|DBSDY|Dbs Group Holdings Ltd Ord American Depositary Shares|ARCA GLOBAL OTC|ARCA|12870|78|2019-06-17
OTC|DBSDY|Dbs Group Holdings Ltd Ord American Depositary Shares|OTCX OTC LINK ECN ATS|OTCX|36|1|2019-06-17
OTC|DCLT|Data Call Technologies, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|344103|4|2019-06-17
OTC|DCMYY|NTT DOCOMO, Inc. American Depositary Receipts - Sponsored (Japan)|ARCA GLOBAL OTC|ARCA|69516|438|2019-06-17
OTC|DCMYY|NTT DOCOMO, Inc. American Depositary Receipts - Sponsored (Japan)|OTCX OTC LINK ECN ATS|OTCX|28|2|2019-06-17
OTC|DCTH|Delcath Sys Inc Common Stock|OTCX OTC LINK ECN ATS|OTCX|28844|8|2019-06-17
OTC|DDAIF|Daimler AG Common Stock|ARCA GLOBAL OTC|ARCA|31777|193|2019-06-17
OTC|DDDX|3DX Industries Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|83100|8|2019-06-17
OTC|DDEJF|Dundee Corporation Class A Sub Voting Ordinary Shares (Canada)|ARCA GLOBAL OTC|ARCA|3000|2|2019-06-17
OTC|DDRI|Diversified Resources, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|30251|6|2019-06-17
OTC|DECN|Decision Diagnostics Corp. Common Stock|OTCX OTC LINK ECN ATS|OTCX|83800|8|2019-06-17
OTC|DEEL|Deal a Day Group Corp. NEW Common Stock|ARCA GLOBAL OTC|ARCA|2562|11|2019-06-17
OTC|DEQI|Direct Equity International, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|7840|6|2019-06-17
OTC|DEVM|DevMar Equities, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|48091|4|2019-06-17
OTC|DEVM|DevMar Equities, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|12653|3|2019-06-17
OTC|DEWM|Dewmar International BMC, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|135000|1|2019-06-17
OTC|DEWM|Dewmar International BMC, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|170867|2|2019-06-17
OTC|DEWY|Dewey Electronics Corp Common Stock|ARCA GLOBAL OTC|ARCA|7700|6|2019-06-17
OTC|DEWY|Dewey Electronics Corp Common Stock|OTCX OTC LINK ECN ATS|OTCX|8000|7|2019-06-17
OTC|DFEL|China TMK Battery Systems, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|10000|1|2019-06-17
OTC|DGIF|Digital Info Security Company Common Stock|ARCA GLOBAL OTC|ARCA|1317|10|2019-06-17
OTC|DGTW|DigitalTown, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|19018591|103|2019-06-17
OTC|DGTW|DigitalTown, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|10667858|14|2019-06-17
OTC|DGWR|Deep Green Waste & Recycling, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|10200|1|2019-06-17
OTC|DHCPQ|Ditech Hldg Corp Common Stock|ARCA GLOBAL OTC|ARCA|3986|1|2019-06-17
OTC|DIFTY|Daito Trust Construction Co Lt Sponsored ADR (Japan)|ARCA GLOBAL OTC|ARCA|8146|48|2019-06-17
OTC|DIFTY|Daito Trust Construction Co Lt Sponsored ADR (Japan)|OTCX OTC LINK ECN ATS|OTCX|1286|10|2019-06-17
OTC|DIGAF|Digatrade Financial Corp. Common Shares|OTCX OTC LINK ECN ATS|OTCX|240759|7|2019-06-17
OTC|DIGI|Digitiliti inc. Common Stock|ARCA GLOBAL OTC|ARCA|120500|3|2019-06-17
OTC|DIGP|DIGIPATH INC Common Stock|OTCX OTC LINK ECN ATS|OTCX|7998|7|2019-06-17
OTC|DIISY|Direct Line Insurance Group PLC American Depositary Receipts - Unsponsored|ARCA GLOBAL OTC|ARCA|5730|26|2019-06-17
OTC|DIMC|Dimeco Inc Common Stock|OTCX OTC LINK ECN ATS|OTCX|94|1|2019-06-17
OTC|DIRV|DirectView Holdings, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|66000|2|2019-06-17
OTC|DJIFF|Dajin Resources Corp Ordinary Shares (Canada)|ARCA GLOBAL OTC|ARCA|65500|6|2019-06-17
OTC|DJIFF|Dajin Resources Corp Ordinary Shares (Canada)|OTCX OTC LINK ECN ATS|OTCX|39380|4|2019-06-17
OTC|DKGR|Universal Apparel & Textile Company Common Stock|ARCA GLOBAL OTC|ARCA|300000|1|2019-06-17
OTC|DKGR|Universal Apparel & Textile Company Common Stock|OTCX OTC LINK ECN ATS|OTCX|300000|3|2019-06-17
OTC|DKILY|Daikin Inds Ltd Unsponsored ADR (Japan)|ARCA GLOBAL OTC|ARCA|20606|45|2019-06-17
OTC|DKILY|Daikin Inds Ltd Unsponsored ADR (Japan)|OTCX OTC LINK ECN ATS|OTCX|200|2|2019-06-17
OTC|DLAKY|Deutsche Lufthansa A G Sponsored ADR (Germany)|ARCA GLOBAL OTC|ARCA|36905|114|2019-06-17
OTC|DLCR|Kibush Capital Corporation Common Stock|ARCA GLOBAL OTC|ARCA|412046|2|2019-06-17
OTC|DLCR|Kibush Capital Corporation Common Stock|OTCX OTC LINK ECN ATS|OTCX|1810954|14|2019-06-17
OTC|DLNDY|D&L INDS INC  American Depositary Receipts - Unsponsored (Philippines)|ARCA GLOBAL OTC|ARCA|200|1|2019-06-17
OTC|DLNDY|D&L INDS INC  American Depositary Receipts - Unsponsored (Philippines)|OTCX OTC LINK ECN ATS|OTCX|200|1|2019-06-17
OTC|DLOC|Digital Locations, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|10025|11|2019-06-17
OTC|DLOC|Digital Locations, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|48731|8|2019-06-17
OTC|DLPX|Delphax Technologies Inc. Common Stock|ARCA GLOBAL OTC|ARCA|11200|1|2019-06-17
OTC|DLTI|DLT Resolution Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|23478|8|2019-06-17
OTC|DLYT|Dais Corporation Common Stock|ARCA GLOBAL OTC|ARCA|241551|7|2019-06-17
OTC|DMAN|Demand Brands, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|20000|1|2019-06-17
OTC|DMDD|Diamond Discoveries International Corporation Common Stock|ARCA GLOBAL OTC|ARCA|30000|1|2019-06-17
OTC|DMGGF|DMG Blockchain Solutions Inc Ordinary Shares(Canada)|OTCX OTC LINK ECN ATS|OTCX|330|1|2019-06-17
OTC|DMHI|DMH International, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|825642|10|2019-06-17
OTC|DMHI|DMH International, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|347108|6|2019-06-17
OTC|DMLRY|Daimler AG American Depositary Receipts - Unsponsored (Germany)|ARCA GLOBAL OTC|ARCA|64754|102|2019-06-17
OTC|DMLRY|Daimler AG American Depositary Receipts - Unsponsored (Germany)|OTCX OTC LINK ECN ATS|OTCX|11552|24|2019-06-17
OTC|DMMOY|Dommo Energia American Depositary Receipts - Sponsored|OTCX OTC LINK ECN ATS|OTCX|300|3|2019-06-17
OTC|DMZPY|DOMINOS PIZZA ENTERPRISES LTD  American Depositary Receipts - Unsponsored (Australia)|OTCX OTC LINK ECN ATS|OTCX|100|1|2019-06-17
OTC|DNAX|DNA Brands, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|622543|27|2019-06-17
OTC|DNHBY|DNB ASA SPONSORED ADR Representing 10  (Norway)|ARCA GLOBAL OTC|ARCA|15111|41|2019-06-17
OTC|DNKEY|Danske Bank A/S Bearer Shs Ord American Depositary Receipts - Sponsored (Denmark)|ARCA GLOBAL OTC|ARCA|29646|167|2019-06-17
OTC|DNKEY|Danske Bank A/S Bearer Shs Ord American Depositary Receipts - Sponsored (Denmark)|OTCX OTC LINK ECN ATS|OTCX|1515|7|2019-06-17
OTC|DNNGY|Orsted A/S American Depositary Receipts - Unsponsored|OTCX OTC LINK ECN ATS|OTCX|500|3|2019-06-17
OTC|DNPLY|Dai Nippon Printing Limited Japan Sponsored ADR|ARCA GLOBAL OTC|ARCA|36286|58|2019-06-17
OTC|DNPLY|Dai Nippon Printing Limited Japan Sponsored ADR|OTCX OTC LINK ECN ATS|OTCX|100|1|2019-06-17
OTC|DNRG|Dominovas Energy Corporation. Common Stock|ARCA GLOBAL OTC|ARCA|2000000|4|2019-06-17
OTC|DNTUY|Dentsu Inc Tokyo Unsponsored ADR (Japan)|ARCA GLOBAL OTC|ARCA|100|1|2019-06-17
OTC|DNZOY|Denso Corp Ltd Ord American Depositary Shares|ARCA GLOBAL OTC|ARCA|42821|64|2019-06-17
OTC|DPDW|Deep Down, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|2758|4|2019-06-17
OTC|DPDW|Deep Down, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|245|12|2019-06-17
OTC|DPLS|DarkPulse, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|670000|3|2019-06-17
OTC|DPLS|DarkPulse, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|670000|3|2019-06-17
OTC|DPSGY|Deutsche Post AG Sponsored ADR (Germany)|ARCA GLOBAL OTC|ARCA|14485|59|2019-06-17
OTC|DPSGY|Deutsche Post AG Sponsored ADR (Germany)|OTCX OTC LINK ECN ATS|OTCX|1200|5|2019-06-17
OTC|DPSM|3D Pioneer Systems Inc. Common Stock|ARCA GLOBAL OTC|ARCA|21758|6|2019-06-17
OTC|DPUKY|Dominos Pizza UK and IRL Plc Unsponsored American Depository Receipt (United Kingdom)|ARCA GLOBAL OTC|ARCA|2340|5|2019-06-17
OTC|DPUKY|Dominos Pizza UK and IRL Plc Unsponsored American Depository Receipt (United Kingdom)|OTCX OTC LINK ECN ATS|OTCX|4000|5|2019-06-17
OTC|DPWW|Diego Pellicer Worldwide, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|84673|17|2019-06-17
OTC|DPWW|Diego Pellicer Worldwide, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|30000|3|2019-06-17
OTC|DQJCY|Pan Pac Intl Hldgs Corp American Depositary Receipts - Unsponsored|ARCA GLOBAL OTC|ARCA|6419|32|2019-06-17
OTC|DQJCY|Pan Pac Intl Hldgs Corp American Depositary Receipts - Unsponsored|OTCX OTC LINK ECN ATS|OTCX|100|1|2019-06-17
OTC|DRGDF|Detour Gold Corp Common (Canada)|ARCA GLOBAL OTC|ARCA|3244|33|2019-06-17
OTC|DRIFF|Xiana Mining Inc Ordinary Shares (Canada)|OTCX OTC LINK ECN ATS|OTCX|1500|1|2019-06-17
OTC|DRNE|Drone Aviation Holding Corp  Common Stock|ARCA GLOBAL OTC|ARCA|1454|4|2019-06-17
OTC|DRNG|DRONE GUARDER, INC. Common Stock|ARCA GLOBAL OTC|ARCA|23871|1|2019-06-17
OTC|DRNG|DRONE GUARDER, INC. Common Stock|OTCX OTC LINK ECN ATS|OTCX|700000|3|2019-06-17
OTC|DRRSF|Arianne Phosphate Inc Ordinary Shares (Canada)|OTCX OTC LINK ECN ATS|OTCX|17900|4|2019-06-17
OTC|DRSV|Debt Resolve Inc. Common Stock|ARCA GLOBAL OTC|ARCA|22558|6|2019-06-17
OTC|DRVD|Driven Deliveries, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|105|1|2019-06-17
OTC|DRVD|Driven Deliveries, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|1000|1|2019-06-17
OTC|DSCR|Discovery Minerals Ltd. Common Stock|ARCA GLOBAL OTC|ARCA|193724|1|2019-06-17
OTC|DSCSY|Disco Corp American Depositary Receipts - Unsponsored (Japan)|ARCA GLOBAL OTC|ARCA|37|1|2019-06-17
OTC|DSDVY|DSV A/S Unsponsored ADR (Denmark)|ARCA GLOBAL OTC|ARCA|26283|148|2019-06-17
OTC|DSDVY|DSV A/S Unsponsored ADR (Denmark)|OTCX OTC LINK ECN ATS|OTCX|7297|31|2019-06-17
OTC|DSEEY|Daiwa Securities Group Inc Japan Ord Sponsored ADR (Japan)|ARCA GLOBAL OTC|ARCA|85736|88|2019-06-17
OTC|DSEEY|Daiwa Securities Group Inc Japan Ord Sponsored ADR (Japan)|OTCX OTC LINK ECN ATS|OTCX|1200|4|2019-06-17
OTC|DSGT|DSG Global Inc Common Stock|OTCX OTC LINK ECN ATS|OTCX|427|3|2019-06-17
OTC|DSNKY|Daiichi Sankyo Co Limited Sponsored ADR (Japan)|ARCA GLOBAL OTC|ARCA|4320|34|2019-06-17
OTC|DSNY|Destiny Media Technologies, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|8500|3|2019-06-17
OTC|DTEGY|Deutsche Telekom AG Common Stock|ARCA GLOBAL OTC|ARCA|190081|376|2019-06-17
OTC|DTEGY|Deutsche Telekom AG Common Stock|OTCX OTC LINK ECN ATS|OTCX|6361|17|2019-06-17
OTC|DTGI|Digerati Technologies, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|27000|10|2019-06-17
OTC|DTHR|Dthera Sciences Common Stock|OTCX OTC LINK ECN ATS|OTCX|400|2|2019-06-17
OTC|DTRC|Dakota Territory Resource Corp Common Stock|ARCA GLOBAL OTC|ARCA|7602|9|2019-06-17
OTC|DTRK|DataTrak International, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|1|1|2019-06-17
OTC|DTRM|DETERMINE INC Common Stock|ARCA GLOBAL OTC|ARCA|2005|3|2019-06-17
