tierDescription|issueSymbolIdentifier|issueName|marketParticipantName|MPID|totalWeeklyShareQuantity|totalWeeklyTradeCount|lastUpdateDate
NMS Tier 1|FISV|Fiserv, Inc. Common Stock|JPBX JPB-X|JPBX|81454|1128|2019-06-17
NMS Tier 1|FISV|Fiserv, Inc. Common Stock|JPMX JPM-X|JPMX|139597|1040|2019-06-17
NMS Tier 1|FISV|Fiserv, Inc. Common Stock|KCGM VIRTU MATCHIT ATS|KCGM|25770|263|2019-06-17
NMS Tier 1|FISV|Fiserv, Inc. Common Stock|LATS THE BARCLAYS ATS|LATS|47900|364|2019-06-17
NMS Tier 1|FISV|Fiserv, Inc. Common Stock|LMNX LUMINEX ATS|LMNX|166900|3|2019-06-17
NMS Tier 1|FISV|Fiserv, Inc. Common Stock|LQNA LIQUIDNET H2O ATS|LQNA|37000|3|2019-06-17
NMS Tier 1|FISV|Fiserv, Inc. Common Stock|MLIX INSTINCT X|MLIX|30394|181|2019-06-17
NMS Tier 1|FISV|Fiserv, Inc. Common Stock|MSPL MS POOL (ATS-4)|MSPL|207100|1720|2019-06-17
NMS Tier 1|FISV|Fiserv, Inc. Common Stock|MSRP MS RPOOL (ATS-6)|MSRP|81400|642|2019-06-17
NMS Tier 1|FISV|Fiserv, Inc. Common Stock|MSTX MS TRAJECTORY CROSS (ATS-1)|MSTX|65600|316|2019-06-17
NMS Tier 1|FISV|Fiserv, Inc. Common Stock|SGMT SIGMA X2|SGMT|48392|393|2019-06-17
NMS Tier 1|FISV|Fiserv, Inc. Common Stock|UBSA UBS ATS|UBSA|554209|5776|2019-06-17
NMS Tier 1|FISV|Fiserv, Inc. Common Stock|WDNX XE|WDNX|1691|1|2019-06-17
NMS Tier 1|FISV|Fiserv, Inc. Common Stock|XIST INSTINET CROSSING|XIST|932|2|2019-06-17
NMS Tier 1|FISV|Fiserv, Inc. Common Stock|XSTM CROSSSTREAM|XSTM|19883|109|2019-06-17
NMS Tier 1|FITB|Fifth Third Bancorp Common Stock|BIDS BIDS ATS|BIDS|47700|44|2019-06-17
NMS Tier 1|FITB|Fifth Third Bancorp Common Stock|BLKX INSTINET BLOCKCROSS|BLKX|183300|1|2019-06-17
NMS Tier 1|FITB|Fifth Third Bancorp Common Stock|CODA CODA|CODA|5679|41|2019-06-17
NMS Tier 1|FITB|Fifth Third Bancorp Common Stock|CROS CROSSFINDER|CROS|381877|2516|2019-06-17
NMS Tier 1|FITB|Fifth Third Bancorp Common Stock|DBAX SUPERX ATS|DBAX|108500|769|2019-06-17
NMS Tier 1|FITB|Fifth Third Bancorp Common Stock|EBXL LEVEL ATS|EBXL|155720|834|2019-06-17
NMS Tier 1|FITB|Fifth Third Bancorp Common Stock|IATS IBKR ATS|IATS|9239|16|2019-06-17
NMS Tier 1|FITB|Fifth Third Bancorp Common Stock|ICBX CBX|ICBX|52000|420|2019-06-17
NMS Tier 1|FITB|Fifth Third Bancorp Common Stock|INCR INTELLIGENT CROSS LLC|INCR|10082|54|2019-06-17
NMS Tier 1|FITB|Fifth Third Bancorp Common Stock|ITGP POSIT|ITGP|48100|326|2019-06-17
NMS Tier 1|FITB|Fifth Third Bancorp Common Stock|JPBX JPB-X|JPBX|164893|1262|2019-06-17
NMS Tier 1|FITB|Fifth Third Bancorp Common Stock|JPMX JPM-X|JPMX|221056|1532|2019-06-17
NMS Tier 1|FITB|Fifth Third Bancorp Common Stock|KCGM VIRTU MATCHIT ATS|KCGM|29047|248|2019-06-17
NMS Tier 1|FITB|Fifth Third Bancorp Common Stock|LATS THE BARCLAYS ATS|LATS|121300|879|2019-06-17
NMS Tier 1|FITB|Fifth Third Bancorp Common Stock|MLIX INSTINCT X|MLIX|108931|871|2019-06-17
NMS Tier 1|FITB|Fifth Third Bancorp Common Stock|MSPL MS POOL (ATS-4)|MSPL|109800|555|2019-06-17
NMS Tier 1|FITB|Fifth Third Bancorp Common Stock|MSRP MS RPOOL (ATS-6)|MSRP|30200|192|2019-06-17
NMS Tier 1|FITB|Fifth Third Bancorp Common Stock|MSTX MS TRAJECTORY CROSS (ATS-1)|MSTX|80200|472|2019-06-17
NMS Tier 1|FITB|Fifth Third Bancorp Common Stock|SGMT SIGMA X2|SGMT|85630|701|2019-06-17
NMS Tier 1|FITB|Fifth Third Bancorp Common Stock|UBSA UBS ATS|UBSA|809449|5835|2019-06-17
NMS Tier 1|FITB|Fifth Third Bancorp Common Stock|WDNX XE|WDNX|5342|6|2019-06-17
NMS Tier 1|FITB|Fifth Third Bancorp Common Stock|XIST INSTINET CROSSING|XIST|1111|2|2019-06-17
NMS Tier 1|FITB|Fifth Third Bancorp Common Stock|XSTM CROSSSTREAM|XSTM|16947|101|2019-06-17
NMS Tier 1|FIXD|First Trust Exchange-Traded Fund VIII First Trust TCW Opportunistic Fixed Income ETF|CODA CODA|CODA|100|1|2019-06-17
NMS Tier 1|FIXD|First Trust Exchange-Traded Fund VIII First Trust TCW Opportunistic Fixed Income ETF|CROS CROSSFINDER|CROS|7267|38|2019-06-17
NMS Tier 1|FIXD|First Trust Exchange-Traded Fund VIII First Trust TCW Opportunistic Fixed Income ETF|DBAX SUPERX ATS|DBAX|10700|61|2019-06-17
NMS Tier 1|FIXD|First Trust Exchange-Traded Fund VIII First Trust TCW Opportunistic Fixed Income ETF|EBXL LEVEL ATS|EBXL|3600|28|2019-06-17
NMS Tier 1|FIXD|First Trust Exchange-Traded Fund VIII First Trust TCW Opportunistic Fixed Income ETF|JPMX JPM-X|JPMX|9155|50|2019-06-17
NMS Tier 1|FIXD|First Trust Exchange-Traded Fund VIII First Trust TCW Opportunistic Fixed Income ETF|KCGM VIRTU MATCHIT ATS|KCGM|1201|13|2019-06-17
NMS Tier 1|FIXD|First Trust Exchange-Traded Fund VIII First Trust TCW Opportunistic Fixed Income ETF|LATS THE BARCLAYS ATS|LATS|3800|21|2019-06-17
NMS Tier 1|FIXD|First Trust Exchange-Traded Fund VIII First Trust TCW Opportunistic Fixed Income ETF|MLIX INSTINCT X|MLIX|5405|29|2019-06-17
NMS Tier 1|FIXD|First Trust Exchange-Traded Fund VIII First Trust TCW Opportunistic Fixed Income ETF|MSPL MS POOL (ATS-4)|MSPL|2300|12|2019-06-17
NMS Tier 1|FIXD|First Trust Exchange-Traded Fund VIII First Trust TCW Opportunistic Fixed Income ETF|SGMT SIGMA X2|SGMT|1200|12|2019-06-17
NMS Tier 1|FIXD|First Trust Exchange-Traded Fund VIII First Trust TCW Opportunistic Fixed Income ETF|UBSA UBS ATS|UBSA|19485|166|2019-06-17
NMS Tier 1|FIXD|First Trust Exchange-Traded Fund VIII First Trust TCW Opportunistic Fixed Income ETF|XSTM CROSSSTREAM|XSTM|2700|25|2019-06-17
NMS Tier 1|FL|Foot Locker, Inc.|BIDS BIDS ATS|BIDS|154500|257|2019-06-17
NMS Tier 1|FL|Foot Locker, Inc.|BLKX INSTINET BLOCKCROSS|BLKX|23800|2|2019-06-17
NMS Tier 1|FL|Foot Locker, Inc.|CODA CODA|CODA|81058|454|2019-06-17
NMS Tier 1|FL|Foot Locker, Inc.|CROS CROSSFINDER|CROS|259983|1949|2019-06-17
NMS Tier 1|FL|Foot Locker, Inc.|DBAX SUPERX ATS|DBAX|226700|1612|2019-06-17
NMS Tier 1|FL|Foot Locker, Inc.|EBXL LEVEL ATS|EBXL|185400|1012|2019-06-17
NMS Tier 1|FL|Foot Locker, Inc.|IATS IBKR ATS|IATS|70978|369|2019-06-17
NMS Tier 1|FL|Foot Locker, Inc.|ICBX CBX|ICBX|27607|222|2019-06-17
NMS Tier 1|FL|Foot Locker, Inc.|INCR INTELLIGENT CROSS LLC|INCR|3227|32|2019-06-17
NMS Tier 1|FL|Foot Locker, Inc.|ITGP POSIT|ITGP|76100|251|2019-06-17
NMS Tier 1|FL|Foot Locker, Inc.|JPBX JPB-X|JPBX|233244|1350|2019-06-17
NMS Tier 1|FL|Foot Locker, Inc.|JPMX JPM-X|JPMX|486891|2689|2019-06-17
NMS Tier 1|FL|Foot Locker, Inc.|KCGM VIRTU MATCHIT ATS|KCGM|54851|304|2019-06-17
NMS Tier 1|FL|Foot Locker, Inc.|LATS THE BARCLAYS ATS|LATS|221400|1660|2019-06-17
NMS Tier 1|FL|Foot Locker, Inc.|LMNX LUMINEX ATS|LMNX|200000|1|2019-06-17
NMS Tier 1|FL|Foot Locker, Inc.|LQNA LIQUIDNET H2O ATS|LQNA|27300|2|2019-06-17
NMS Tier 1|FL|Foot Locker, Inc.|LQNT LIQUIDNET NEGOTIATION ATS|LQNT|10400|1|2019-06-17
NMS Tier 1|FL|Foot Locker, Inc.|MLIX INSTINCT X|MLIX|62851|296|2019-06-17
NMS Tier 1|FL|Foot Locker, Inc.|MSPL MS POOL (ATS-4)|MSPL|301500|1885|2019-06-17
NMS Tier 1|FL|Foot Locker, Inc.|MSRP MS RPOOL (ATS-6)|MSRP|84800|573|2019-06-17
NMS Tier 1|FL|Foot Locker, Inc.|MSTX MS TRAJECTORY CROSS (ATS-1)|MSTX|319300|977|2019-06-17
NMS Tier 1|FL|Foot Locker, Inc.|SGMT SIGMA X2|SGMT|271089|2233|2019-06-17
NMS Tier 1|FL|Foot Locker, Inc.|UBSA UBS ATS|UBSA|809155|6573|2019-06-17
NMS Tier 1|FL|Foot Locker, Inc.|USTK USTOCKTRADE SECURITIES, INC.|USTK|180|4|2019-06-17
NMS Tier 1|FL|Foot Locker, Inc.|XIST INSTINET CROSSING|XIST|19700|4|2019-06-17
NMS Tier 1|FL|Foot Locker, Inc.|XSTM CROSSSTREAM|XSTM|30818|167|2019-06-17
NMS Tier 1|FLIR|FLIR Systems, Inc. Common Stock|BIDS BIDS ATS|BIDS|10000|57|2019-06-17
NMS Tier 1|FLIR|FLIR Systems, Inc. Common Stock|CODA CODA|CODA|6|1|2019-06-17
NMS Tier 1|FLIR|FLIR Systems, Inc. Common Stock|CROS CROSSFINDER|CROS|17700|126|2019-06-17
NMS Tier 1|FLIR|FLIR Systems, Inc. Common Stock|DBAX SUPERX ATS|DBAX|17800|150|2019-06-17
NMS Tier 1|FLIR|FLIR Systems, Inc. Common Stock|EBXL LEVEL ATS|EBXL|10200|89|2019-06-17
NMS Tier 1|FLIR|FLIR Systems, Inc. Common Stock|IATS IBKR ATS|IATS|244|4|2019-06-17
NMS Tier 1|FLIR|FLIR Systems, Inc. Common Stock|ICBX CBX|ICBX|700|7|2019-06-17
NMS Tier 1|FLIR|FLIR Systems, Inc. Common Stock|ITGP POSIT|ITGP|4500|39|2019-06-17
NMS Tier 1|FLIR|FLIR Systems, Inc. Common Stock|JPBX JPB-X|JPBX|19792|371|2019-06-17
NMS Tier 1|FLIR|FLIR Systems, Inc. Common Stock|JPMX JPM-X|JPMX|18788|271|2019-06-17
NMS Tier 1|FLIR|FLIR Systems, Inc. Common Stock|KCGM VIRTU MATCHIT ATS|KCGM|2300|17|2019-06-17
NMS Tier 1|FLIR|FLIR Systems, Inc. Common Stock|LATS THE BARCLAYS ATS|LATS|6200|57|2019-06-17
NMS Tier 1|FLIR|FLIR Systems, Inc. Common Stock|MLIX INSTINCT X|MLIX|2000|18|2019-06-17
NMS Tier 1|FLIR|FLIR Systems, Inc. Common Stock|MSPL MS POOL (ATS-4)|MSPL|11000|89|2019-06-17
NMS Tier 1|FLIR|FLIR Systems, Inc. Common Stock|MSRP MS RPOOL (ATS-6)|MSRP|3800|37|2019-06-17
NMS Tier 1|FLIR|FLIR Systems, Inc. Common Stock|MSTX MS TRAJECTORY CROSS (ATS-1)|MSTX|10000|86|2019-06-17
NMS Tier 1|FLIR|FLIR Systems, Inc. Common Stock|SGMT SIGMA X2|SGMT|6612|81|2019-06-17
NMS Tier 1|FLIR|FLIR Systems, Inc. Common Stock|UBSA UBS ATS|UBSA|47047|643|2019-06-17
NMS Tier 1|FLIR|FLIR Systems, Inc. Common Stock|XIST INSTINET CROSSING|XIST|2200|2|2019-06-17
NMS Tier 1|FLIR|FLIR Systems, Inc. Common Stock|XSTM CROSSSTREAM|XSTM|524|5|2019-06-17
NMS Tier 1|FLO|Flowers Foods, Inc.|BIDS BIDS ATS|BIDS|1600|9|2019-06-17
NMS Tier 1|FLO|Flowers Foods, Inc.|CODA CODA|CODA|200|2|2019-06-17
NMS Tier 1|FLO|Flowers Foods, Inc.|CROS CROSSFINDER|CROS|35392|288|2019-06-17
NMS Tier 1|FLO|Flowers Foods, Inc.|DBAX SUPERX ATS|DBAX|9800|83|2019-06-17
NMS Tier 1|FLO|Flowers Foods, Inc.|EBXL LEVEL ATS|EBXL|21800|202|2019-06-17
NMS Tier 1|FLO|Flowers Foods, Inc.|IATS IBKR ATS|IATS|529|6|2019-06-17
NMS Tier 1|FLO|Flowers Foods, Inc.|ICBX CBX|ICBX|9200|87|2019-06-17
NMS Tier 1|FLO|Flowers Foods, Inc.|INCR INTELLIGENT CROSS LLC|INCR|1997|25|2019-06-17
NMS Tier 1|FLO|Flowers Foods, Inc.|ITGP POSIT|ITGP|10100|97|2019-06-17
NMS Tier 1|FLO|Flowers Foods, Inc.|JPBX JPB-X|JPBX|35386|438|2019-06-17
NMS Tier 1|FLO|Flowers Foods, Inc.|JPMX JPM-X|JPMX|29075|350|2019-06-17
NMS Tier 1|FLO|Flowers Foods, Inc.|KCGM VIRTU MATCHIT ATS|KCGM|6000|56|2019-06-17
NMS Tier 1|FLO|Flowers Foods, Inc.|LATS THE BARCLAYS ATS|LATS|25400|222|2019-06-17
NMS Tier 1|FLO|Flowers Foods, Inc.|LQNA LIQUIDNET H2O ATS|LQNA|100|1|2019-06-17
NMS Tier 1|FLO|Flowers Foods, Inc.|MLIX INSTINCT X|MLIX|8044|71|2019-06-17
NMS Tier 1|FLO|Flowers Foods, Inc.|MSPL MS POOL (ATS-4)|MSPL|28000|203|2019-06-17
NMS Tier 1|FLO|Flowers Foods, Inc.|MSRP MS RPOOL (ATS-6)|MSRP|2600|21|2019-06-17
NMS Tier 1|FLO|Flowers Foods, Inc.|MSTX MS TRAJECTORY CROSS (ATS-1)|MSTX|37400|263|2019-06-17
NMS Tier 1|FLO|Flowers Foods, Inc.|SGMT SIGMA X2|SGMT|37822|339|2019-06-17
NMS Tier 1|FLO|Flowers Foods, Inc.|UBSA UBS ATS|UBSA|128717|1299|2019-06-17
NMS Tier 1|FLO|Flowers Foods, Inc.|XSTM CROSSSTREAM|XSTM|894|6|2019-06-17
NMS Tier 1|FLOT|iShares Floating Rate Bond ETF|BIDS BIDS ATS|BIDS|49500|18|2019-06-17
NMS Tier 1|FLOT|iShares Floating Rate Bond ETF|BLKX INSTINET BLOCKCROSS|BLKX|24233|1|2019-06-17
NMS Tier 1|FLOT|iShares Floating Rate Bond ETF|CODA CODA|CODA|21988|122|2019-06-17
NMS Tier 1|FLOT|iShares Floating Rate Bond ETF|CROS CROSSFINDER|CROS|107819|397|2019-06-17
NMS Tier 1|FLOT|iShares Floating Rate Bond ETF|DBAX SUPERX ATS|DBAX|35600|109|2019-06-17
NMS Tier 1|FLOT|iShares Floating Rate Bond ETF|EBXL LEVEL ATS|EBXL|62100|170|2019-06-17
NMS Tier 1|FLOT|iShares Floating Rate Bond ETF|IATS IBKR ATS|IATS|2604|7|2019-06-17
NMS Tier 1|FLOT|iShares Floating Rate Bond ETF|ICBX CBX|ICBX|18500|71|2019-06-17
NMS Tier 1|FLOT|iShares Floating Rate Bond ETF|ITGP POSIT|ITGP|26700|24|2019-06-17
NMS Tier 1|FLOT|iShares Floating Rate Bond ETF|JPMX JPM-X|JPMX|30846|100|2019-06-17
NMS Tier 1|FLOT|iShares Floating Rate Bond ETF|KCGM VIRTU MATCHIT ATS|KCGM|17614|44|2019-06-17
NMS Tier 1|FLOT|iShares Floating Rate Bond ETF|LATS THE BARCLAYS ATS|LATS|43100|113|2019-06-17
NMS Tier 1|FLOT|iShares Floating Rate Bond ETF|MLIX INSTINCT X|MLIX|48980|102|2019-06-17
NMS Tier 1|FLOT|iShares Floating Rate Bond ETF|MSPL MS POOL (ATS-4)|MSPL|9700|51|2019-06-17
NMS Tier 1|FLOT|iShares Floating Rate Bond ETF|SGMT SIGMA X2|SGMT|29188|83|2019-06-17
NMS Tier 1|FLOT|iShares Floating Rate Bond ETF|UBSA UBS ATS|UBSA|112297|452|2019-06-17
NMS Tier 1|FLOT|iShares Floating Rate Bond ETF|XSTM CROSSSTREAM|XSTM|84741|145|2019-06-17
NMS Tier 1|FLQL|Franklin LibertyQ U.S. Equity ETF|CROS CROSSFINDER|CROS|713|4|2019-06-17
NMS Tier 1|FLQL|Franklin LibertyQ U.S. Equity ETF|DBAX SUPERX ATS|DBAX|500|3|2019-06-17
NMS Tier 1|FLQL|Franklin LibertyQ U.S. Equity ETF|EBXL LEVEL ATS|EBXL|100|1|2019-06-17
NMS Tier 1|FLQL|Franklin LibertyQ U.S. Equity ETF|JPMX JPM-X|JPMX|200|1|2019-06-17
NMS Tier 1|FLQL|Franklin LibertyQ U.S. Equity ETF|KCGM VIRTU MATCHIT ATS|KCGM|300|1|2019-06-17
NMS Tier 1|FLQL|Franklin LibertyQ U.S. Equity ETF|LATS THE BARCLAYS ATS|LATS|200|2|2019-06-17
NMS Tier 1|FLQL|Franklin LibertyQ U.S. Equity ETF|MLIX INSTINCT X|MLIX|1400|12|2019-06-17
NMS Tier 1|FLQL|Franklin LibertyQ U.S. Equity ETF|UBSA UBS ATS|UBSA|800|4|2019-06-17
NMS Tier 1|FLR|Fluor Corporation|BIDS BIDS ATS|BIDS|50700|72|2019-06-17
NMS Tier 1|FLR|Fluor Corporation|BLKX INSTINET BLOCKCROSS|BLKX|98200|5|2019-06-17
NMS Tier 1|FLR|Fluor Corporation|CODA CODA|CODA|4410|33|2019-06-17
NMS Tier 1|FLR|Fluor Corporation|CROS CROSSFINDER|CROS|179047|1368|2019-06-17
NMS Tier 1|FLR|Fluor Corporation|DBAX SUPERX ATS|DBAX|96800|671|2019-06-17
NMS Tier 1|FLR|Fluor Corporation|EBXL LEVEL ATS|EBXL|181507|1188|2019-06-17
NMS Tier 1|FLR|Fluor Corporation|IATS IBKR ATS|IATS|7618|39|2019-06-17
NMS Tier 1|FLR|Fluor Corporation|ICBX CBX|ICBX|24201|220|2019-06-17
NMS Tier 1|FLR|Fluor Corporation|INCR INTELLIGENT CROSS LLC|INCR|6653|67|2019-06-17
NMS Tier 1|FLR|Fluor Corporation|ITGP POSIT|ITGP|29300|134|2019-06-17
NMS Tier 1|FLR|Fluor Corporation|JPBX JPB-X|JPBX|27636|568|2019-06-17
NMS Tier 1|FLR|Fluor Corporation|JPMX JPM-X|JPMX|146739|955|2019-06-17
NMS Tier 1|FLR|Fluor Corporation|KCGM VIRTU MATCHIT ATS|KCGM|38563|298|2019-06-17
NMS Tier 1|FLR|Fluor Corporation|LATS THE BARCLAYS ATS|LATS|100700|747|2019-06-17
NMS Tier 1|FLR|Fluor Corporation|MLIX INSTINCT X|MLIX|42032|290|2019-06-17
NMS Tier 1|FLR|Fluor Corporation|MSPL MS POOL (ATS-4)|MSPL|95000|570|2019-06-17
NMS Tier 1|FLR|Fluor Corporation|MSRP MS RPOOL (ATS-6)|MSRP|25900|192|2019-06-17
NMS Tier 1|FLR|Fluor Corporation|MSTX MS TRAJECTORY CROSS (ATS-1)|MSTX|63300|367|2019-06-17
NMS Tier 1|FLR|Fluor Corporation|SGMT SIGMA X2|SGMT|164091|1407|2019-06-17
NMS Tier 1|FLR|Fluor Corporation|UBSA UBS ATS|UBSA|912238|6524|2019-06-17
NMS Tier 1|FLR|Fluor Corporation|WDNX XE|WDNX|215|1|2019-06-17
NMS Tier 1|FLR|Fluor Corporation|XIST INSTINET CROSSING|XIST|1500|2|2019-06-17
NMS Tier 1|FLR|Fluor Corporation|XSTM CROSSSTREAM|XSTM|18167|58|2019-06-17
NMS Tier 1|FLRN|SPDR Bloomberg Barclays Investment Grade Floating Rate ETF|BLKX INSTINET BLOCKCROSS|BLKX|13500|1|2019-06-17
NMS Tier 1|FLRN|SPDR Bloomberg Barclays Investment Grade Floating Rate ETF|CODA CODA|CODA|4279|10|2019-06-17
NMS Tier 1|FLRN|SPDR Bloomberg Barclays Investment Grade Floating Rate ETF|CROS CROSSFINDER|CROS|53114|284|2019-06-17
NMS Tier 1|FLRN|SPDR Bloomberg Barclays Investment Grade Floating Rate ETF|DBAX SUPERX ATS|DBAX|27700|86|2019-06-17
NMS Tier 1|FLRN|SPDR Bloomberg Barclays Investment Grade Floating Rate ETF|EBXL LEVEL ATS|EBXL|52800|243|2019-06-17
NMS Tier 1|FLRN|SPDR Bloomberg Barclays Investment Grade Floating Rate ETF|IATS IBKR ATS|IATS|247|4|2019-06-17
NMS Tier 1|FLRN|SPDR Bloomberg Barclays Investment Grade Floating Rate ETF|ICBX CBX|ICBX|3400|9|2019-06-17
NMS Tier 1|FLRN|SPDR Bloomberg Barclays Investment Grade Floating Rate ETF|ITGP POSIT|ITGP|11700|13|2019-06-17
NMS Tier 1|FLRN|SPDR Bloomberg Barclays Investment Grade Floating Rate ETF|JPMX JPM-X|JPMX|17340|53|2019-06-17
NMS Tier 1|FLRN|SPDR Bloomberg Barclays Investment Grade Floating Rate ETF|KCGM VIRTU MATCHIT ATS|KCGM|24465|51|2019-06-17
NMS Tier 1|FLRN|SPDR Bloomberg Barclays Investment Grade Floating Rate ETF|LATS THE BARCLAYS ATS|LATS|89800|102|2019-06-17
NMS Tier 1|FLRN|SPDR Bloomberg Barclays Investment Grade Floating Rate ETF|MLIX INSTINCT X|MLIX|20787|70|2019-06-17
NMS Tier 1|FLRN|SPDR Bloomberg Barclays Investment Grade Floating Rate ETF|MSPL MS POOL (ATS-4)|MSPL|700|3|2019-06-17
NMS Tier 1|FLRN|SPDR Bloomberg Barclays Investment Grade Floating Rate ETF|SGMT SIGMA X2|SGMT|30907|54|2019-06-17
NMS Tier 1|FLRN|SPDR Bloomberg Barclays Investment Grade Floating Rate ETF|UBSA UBS ATS|UBSA|73056|316|2019-06-17
NMS Tier 1|FLRN|SPDR Bloomberg Barclays Investment Grade Floating Rate ETF|XSTM CROSSSTREAM|XSTM|12110|31|2019-06-17
NMS Tier 1|FLS|Flowserve Corporation|BIDS BIDS ATS|BIDS|15300|47|2019-06-17
NMS Tier 1|FLS|Flowserve Corporation|BLKX INSTINET BLOCKCROSS|BLKX|29654|5|2019-06-17
NMS Tier 1|FLS|Flowserve Corporation|CODA CODA|CODA|8887|66|2019-06-17
NMS Tier 1|FLS|Flowserve Corporation|CROS CROSSFINDER|CROS|80097|727|2019-06-17
NMS Tier 1|FLS|Flowserve Corporation|DBAX SUPERX ATS|DBAX|52500|289|2019-06-17
NMS Tier 1|FLS|Flowserve Corporation|EBXL LEVEL ATS|EBXL|52738|364|2019-06-17
NMS Tier 1|FLS|Flowserve Corporation|IATS IBKR ATS|IATS|950|9|2019-06-17
NMS Tier 1|FLS|Flowserve Corporation|ICBX CBX|ICBX|12400|53|2019-06-17
NMS Tier 1|FLS|Flowserve Corporation|INCR INTELLIGENT CROSS LLC|INCR|600|6|2019-06-17
NMS Tier 1|FLS|Flowserve Corporation|ITGP POSIT|ITGP|18500|92|2019-06-17
NMS Tier 1|FLS|Flowserve Corporation|JPBX JPB-X|JPBX|14300|228|2019-06-17
NMS Tier 1|FLS|Flowserve Corporation|JPMX JPM-X|JPMX|72789|381|2019-06-17
NMS Tier 1|FLS|Flowserve Corporation|KCGM VIRTU MATCHIT ATS|KCGM|16009|92|2019-06-17
NMS Tier 1|FLS|Flowserve Corporation|LATS THE BARCLAYS ATS|LATS|32800|302|2019-06-17
NMS Tier 1|FLS|Flowserve Corporation|LQNA LIQUIDNET H2O ATS|LQNA|5000|1|2019-06-17
NMS Tier 1|FLS|Flowserve Corporation|MLIX INSTINCT X|MLIX|6700|49|2019-06-17
NMS Tier 1|FLS|Flowserve Corporation|MSPL MS POOL (ATS-4)|MSPL|48700|350|2019-06-17
NMS Tier 1|FLS|Flowserve Corporation|MSRP MS RPOOL (ATS-6)|MSRP|14300|138|2019-06-17
NMS Tier 1|FLS|Flowserve Corporation|MSTX MS TRAJECTORY CROSS (ATS-1)|MSTX|52600|366|2019-06-17
NMS Tier 1|FLS|Flowserve Corporation|SGMT SIGMA X2|SGMT|26473|257|2019-06-17
NMS Tier 1|FLS|Flowserve Corporation|UBSA UBS ATS|UBSA|132356|1417|2019-06-17
NMS Tier 1|FLS|Flowserve Corporation|WDNX XE|WDNX|739|2|2019-06-17
NMS Tier 1|FLS|Flowserve Corporation|XIST INSTINET CROSSING|XIST|5500|3|2019-06-17
NMS Tier 1|FLS|Flowserve Corporation|XSTM CROSSSTREAM|XSTM|873|5|2019-06-17
NMS Tier 1|FLT|FleetCor Technologies, Inc.|BIDS BIDS ATS|BIDS|62500|79|2019-06-17
NMS Tier 1|FLT|FleetCor Technologies, Inc.|CODA CODA|CODA|2699|23|2019-06-17
NMS Tier 1|FLT|FleetCor Technologies, Inc.|CROS CROSSFINDER|CROS|50204|610|2019-06-17
NMS Tier 1|FLT|FleetCor Technologies, Inc.|DBAX SUPERX ATS|DBAX|46000|378|2019-06-17
NMS Tier 1|FLT|FleetCor Technologies, Inc.|EBXL LEVEL ATS|EBXL|29100|258|2019-06-17
NMS Tier 1|FLT|FleetCor Technologies, Inc.|IATS IBKR ATS|IATS|4058|55|2019-06-17
NMS Tier 1|FLT|FleetCor Technologies, Inc.|ICBX CBX|ICBX|3200|27|2019-06-17
NMS Tier 1|FLT|FleetCor Technologies, Inc.|INCR INTELLIGENT CROSS LLC|INCR|100|1|2019-06-17
NMS Tier 1|FLT|FleetCor Technologies, Inc.|ITGP POSIT|ITGP|8400|83|2019-06-17
NMS Tier 1|FLT|FleetCor Technologies, Inc.|JPBX JPB-X|JPBX|3432|61|2019-06-17
NMS Tier 1|FLT|FleetCor Technologies, Inc.|JPMX JPM-X|JPMX|54814|717|2019-06-17
NMS Tier 1|FLT|FleetCor Technologies, Inc.|KCGM VIRTU MATCHIT ATS|KCGM|5510|63|2019-06-17
NMS Tier 1|FLT|FleetCor Technologies, Inc.|LATS THE BARCLAYS ATS|LATS|20100|187|2019-06-17
NMS Tier 1|FLT|FleetCor Technologies, Inc.|LQNA LIQUIDNET H2O ATS|LQNA|10600|1|2019-06-17
NMS Tier 1|FLT|FleetCor Technologies, Inc.|MLIX INSTINCT X|MLIX|11100|84|2019-06-17
NMS Tier 1|FLT|FleetCor Technologies, Inc.|MSPL MS POOL (ATS-4)|MSPL|37900|289|2019-06-17
NMS Tier 1|FLT|FleetCor Technologies, Inc.|MSRP MS RPOOL (ATS-6)|MSRP|9200|89|2019-06-17
NMS Tier 1|FLT|FleetCor Technologies, Inc.|MSTX MS TRAJECTORY CROSS (ATS-1)|MSTX|4100|35|2019-06-17
NMS Tier 1|FLT|FleetCor Technologies, Inc.|SGMT SIGMA X2|SGMT|28609|310|2019-06-17
NMS Tier 1|FLT|FleetCor Technologies, Inc.|UBSA UBS ATS|UBSA|133560|2048|2019-06-17
NMS Tier 1|FLT|FleetCor Technologies, Inc.|XSTM CROSSSTREAM|XSTM|600|6|2019-06-17
NMS Tier 1|FLTB|Fidelity Limited Term Bond ETF|XSTM CROSSSTREAM|XSTM|300|3|2019-06-17
NMS Tier 1|FLTR|VanEck Vectors Investment Grade Floating Rate ETF|CROS CROSSFINDER|CROS|1636|14|2019-06-17
NMS Tier 1|FLTR|VanEck Vectors Investment Grade Floating Rate ETF|DBAX SUPERX ATS|DBAX|2200|13|2019-06-17
NMS Tier 1|FLTR|VanEck Vectors Investment Grade Floating Rate ETF|EBXL LEVEL ATS|EBXL|3700|12|2019-06-17
NMS Tier 1|FLTR|VanEck Vectors Investment Grade Floating Rate ETF|ICBX CBX|ICBX|1000|5|2019-06-17
