tierDescription|issueSymbolIdentifier|issueName|marketParticipantName|MPID|totalWeeklyShareQuantity|totalWeeklyTradeCount|lastUpdateDate
NMS Tier 1|HII|Huntington Ingalls Industries, Inc.|DBAX SUPERX ATS|DBAX|9000|73|2019-07-01
NMS Tier 1|HII|Huntington Ingalls Industries, Inc.|EBXL LEVEL ATS|EBXL|10900|103|2019-07-01
NMS Tier 1|HII|Huntington Ingalls Industries, Inc.|IATS IBKR ATS|IATS|14725|70|2019-07-01
NMS Tier 1|HII|Huntington Ingalls Industries, Inc.|ICBX CBX|ICBX|900|6|2019-07-01
NMS Tier 1|HII|Huntington Ingalls Industries, Inc.|INCR INTELLIGENT CROSS LLC|INCR|1000|5|2019-07-01
NMS Tier 1|HII|Huntington Ingalls Industries, Inc.|ITGP POSIT|ITGP|2500|15|2019-07-01
NMS Tier 1|HII|Huntington Ingalls Industries, Inc.|JPBX JPB-X|JPBX|4439|59|2019-07-01
NMS Tier 1|HII|Huntington Ingalls Industries, Inc.|JPMX JPM-X|JPMX|17661|247|2019-07-01
NMS Tier 1|HII|Huntington Ingalls Industries, Inc.|KCGM VIRTU MATCHIT ATS|KCGM|1433|27|2019-07-01
NMS Tier 1|HII|Huntington Ingalls Industries, Inc.|LATS THE BARCLAYS ATS|LATS|6200|51|2019-07-01
NMS Tier 1|HII|Huntington Ingalls Industries, Inc.|MLIX INSTINCT X|MLIX|7700|18|2019-07-01
NMS Tier 1|HII|Huntington Ingalls Industries, Inc.|MSPL MS POOL (ATS-4)|MSPL|18000|140|2019-07-01
NMS Tier 1|HII|Huntington Ingalls Industries, Inc.|MSRP MS RPOOL (ATS-6)|MSRP|400|3|2019-07-01
NMS Tier 1|HII|Huntington Ingalls Industries, Inc.|MSTX MS TRAJECTORY CROSS (ATS-1)|MSTX|5500|52|2019-07-01
NMS Tier 1|HII|Huntington Ingalls Industries, Inc.|SGMT SIGMA X2|SGMT|5875|120|2019-07-01
NMS Tier 1|HII|Huntington Ingalls Industries, Inc.|UBSA UBS ATS|UBSA|47560|673|2019-07-01
NMS Tier 1|HIW|Highwoods Properties Inc.|BIDS BIDS ATS|BIDS|2300|11|2019-07-01
NMS Tier 1|HIW|Highwoods Properties Inc.|CODA CODA|CODA|1352|13|2019-07-01
NMS Tier 1|HIW|Highwoods Properties Inc.|CROS CROSSFINDER|CROS|25385|219|2019-07-01
NMS Tier 1|HIW|Highwoods Properties Inc.|DBAX SUPERX ATS|DBAX|21200|161|2019-07-01
NMS Tier 1|HIW|Highwoods Properties Inc.|EBXL LEVEL ATS|EBXL|13100|105|2019-07-01
NMS Tier 1|HIW|Highwoods Properties Inc.|IATS IBKR ATS|IATS|484|2|2019-07-01
NMS Tier 1|HIW|Highwoods Properties Inc.|ICBX CBX|ICBX|3200|27|2019-07-01
NMS Tier 1|HIW|Highwoods Properties Inc.|INCR INTELLIGENT CROSS LLC|INCR|100|1|2019-07-01
NMS Tier 1|HIW|Highwoods Properties Inc.|ITGP POSIT|ITGP|8300|30|2019-07-01
NMS Tier 1|HIW|Highwoods Properties Inc.|JPBX JPB-X|JPBX|1860|26|2019-07-01
NMS Tier 1|HIW|Highwoods Properties Inc.|JPMX JPM-X|JPMX|20013|183|2019-07-01
NMS Tier 1|HIW|Highwoods Properties Inc.|KCGM VIRTU MATCHIT ATS|KCGM|4875|36|2019-07-01
NMS Tier 1|HIW|Highwoods Properties Inc.|LATS THE BARCLAYS ATS|LATS|5400|54|2019-07-01
NMS Tier 1|HIW|Highwoods Properties Inc.|MLIX INSTINCT X|MLIX|7031|51|2019-07-01
NMS Tier 1|HIW|Highwoods Properties Inc.|MSPL MS POOL (ATS-4)|MSPL|15200|123|2019-07-01
NMS Tier 1|HIW|Highwoods Properties Inc.|MSRP MS RPOOL (ATS-6)|MSRP|2300|19|2019-07-01
NMS Tier 1|HIW|Highwoods Properties Inc.|MSTX MS TRAJECTORY CROSS (ATS-1)|MSTX|16300|134|2019-07-01
NMS Tier 1|HIW|Highwoods Properties Inc.|SGMT SIGMA X2|SGMT|3421|49|2019-07-01
NMS Tier 1|HIW|Highwoods Properties Inc.|UBSA UBS ATS|UBSA|61913|609|2019-07-01
NMS Tier 1|HIW|Highwoods Properties Inc.|WDNX XE|WDNX|746|1|2019-07-01
NMS Tier 1|HIW|Highwoods Properties Inc.|XSTM CROSSSTREAM|XSTM|600|6|2019-07-01
NMS Tier 1|HLF|Herbalife Nutrition Ltd.|BIDS BIDS ATS|BIDS|5000|40|2019-07-01
NMS Tier 1|HLF|Herbalife Nutrition Ltd.|BLKX INSTINET BLOCKCROSS|BLKX|6100|1|2019-07-01
NMS Tier 1|HLF|Herbalife Nutrition Ltd.|CODA CODA|CODA|5655|57|2019-07-01
NMS Tier 1|HLF|Herbalife Nutrition Ltd.|CROS CROSSFINDER|CROS|64384|563|2019-07-01
NMS Tier 1|HLF|Herbalife Nutrition Ltd.|DBAX SUPERX ATS|DBAX|34300|260|2019-07-01
NMS Tier 1|HLF|Herbalife Nutrition Ltd.|EBXL LEVEL ATS|EBXL|103004|280|2019-07-01
NMS Tier 1|HLF|Herbalife Nutrition Ltd.|IATS IBKR ATS|IATS|6852|26|2019-07-01
NMS Tier 1|HLF|Herbalife Nutrition Ltd.|ICBX CBX|ICBX|14288|116|2019-07-01
NMS Tier 1|HLF|Herbalife Nutrition Ltd.|INCR INTELLIGENT CROSS LLC|INCR|2300|22|2019-07-01
NMS Tier 1|HLF|Herbalife Nutrition Ltd.|ITGP POSIT|ITGP|14800|127|2019-07-01
NMS Tier 1|HLF|Herbalife Nutrition Ltd.|JPBX JPB-X|JPBX|67149|830|2019-07-01
NMS Tier 1|HLF|Herbalife Nutrition Ltd.|JPMX JPM-X|JPMX|142922|777|2019-07-01
NMS Tier 1|HLF|Herbalife Nutrition Ltd.|KCGM VIRTU MATCHIT ATS|KCGM|8495|77|2019-07-01
NMS Tier 1|HLF|Herbalife Nutrition Ltd.|LATS THE BARCLAYS ATS|LATS|52900|422|2019-07-01
NMS Tier 1|HLF|Herbalife Nutrition Ltd.|MLIX INSTINCT X|MLIX|33971|186|2019-07-01
NMS Tier 1|HLF|Herbalife Nutrition Ltd.|MSPL MS POOL (ATS-4)|MSPL|60700|352|2019-07-01
NMS Tier 1|HLF|Herbalife Nutrition Ltd.|MSRP MS RPOOL (ATS-6)|MSRP|51400|350|2019-07-01
NMS Tier 1|HLF|Herbalife Nutrition Ltd.|MSTX MS TRAJECTORY CROSS (ATS-1)|MSTX|66700|322|2019-07-01
NMS Tier 1|HLF|Herbalife Nutrition Ltd.|SGMT SIGMA X2|SGMT|44355|333|2019-07-01
NMS Tier 1|HLF|Herbalife Nutrition Ltd.|UBSA UBS ATS|UBSA|297892|3087|2019-07-01
NMS Tier 1|HLF|Herbalife Nutrition Ltd.|XSTM CROSSSTREAM|XSTM|11640|93|2019-07-01
NMS Tier 1|HLT|Hilton Worldwide Holdings Inc.|BIDS BIDS ATS|BIDS|85300|64|2019-07-01
NMS Tier 1|HLT|Hilton Worldwide Holdings Inc.|BLKX INSTINET BLOCKCROSS|BLKX|7700|1|2019-07-01
NMS Tier 1|HLT|Hilton Worldwide Holdings Inc.|CODA CODA|CODA|5762|31|2019-07-01
NMS Tier 1|HLT|Hilton Worldwide Holdings Inc.|CROS CROSSFINDER|CROS|116082|958|2019-07-01
NMS Tier 1|HLT|Hilton Worldwide Holdings Inc.|DBAX SUPERX ATS|DBAX|53600|371|2019-07-01
NMS Tier 1|HLT|Hilton Worldwide Holdings Inc.|EBXL LEVEL ATS|EBXL|33369|294|2019-07-01
NMS Tier 1|HLT|Hilton Worldwide Holdings Inc.|IATS IBKR ATS|IATS|2620|31|2019-07-01
NMS Tier 1|HLT|Hilton Worldwide Holdings Inc.|ICBX CBX|ICBX|1400|13|2019-07-01
NMS Tier 1|HLT|Hilton Worldwide Holdings Inc.|INCR INTELLIGENT CROSS LLC|INCR|25470|141|2019-07-01
NMS Tier 1|HLT|Hilton Worldwide Holdings Inc.|ITGP POSIT|ITGP|7900|59|2019-07-01
NMS Tier 1|HLT|Hilton Worldwide Holdings Inc.|JPBX JPB-X|JPBX|33189|513|2019-07-01
NMS Tier 1|HLT|Hilton Worldwide Holdings Inc.|JPMX JPM-X|JPMX|82303|614|2019-07-01
NMS Tier 1|HLT|Hilton Worldwide Holdings Inc.|KCGM VIRTU MATCHIT ATS|KCGM|18291|186|2019-07-01
NMS Tier 1|HLT|Hilton Worldwide Holdings Inc.|LATS THE BARCLAYS ATS|LATS|30900|275|2019-07-01
NMS Tier 1|HLT|Hilton Worldwide Holdings Inc.|LMNX LUMINEX ATS|LMNX|13300|1|2019-07-01
NMS Tier 1|HLT|Hilton Worldwide Holdings Inc.|LQNA LIQUIDNET H2O ATS|LQNA|23100|1|2019-07-01
NMS Tier 1|HLT|Hilton Worldwide Holdings Inc.|MLIX INSTINCT X|MLIX|20778|172|2019-07-01
NMS Tier 1|HLT|Hilton Worldwide Holdings Inc.|MSPL MS POOL (ATS-4)|MSPL|41900|250|2019-07-01
NMS Tier 1|HLT|Hilton Worldwide Holdings Inc.|MSRP MS RPOOL (ATS-6)|MSRP|43700|365|2019-07-01
NMS Tier 1|HLT|Hilton Worldwide Holdings Inc.|MSTX MS TRAJECTORY CROSS (ATS-1)|MSTX|37400|294|2019-07-01
NMS Tier 1|HLT|Hilton Worldwide Holdings Inc.|SGMT SIGMA X2|SGMT|35428|399|2019-07-01
NMS Tier 1|HLT|Hilton Worldwide Holdings Inc.|UBSA UBS ATS|UBSA|189924|2149|2019-07-01
NMS Tier 1|HLT|Hilton Worldwide Holdings Inc.|XIST INSTINET CROSSING|XIST|1300|1|2019-07-01
NMS Tier 1|HLT|Hilton Worldwide Holdings Inc.|XSTM CROSSSTREAM|XSTM|14556|35|2019-07-01
NMS Tier 1|HOG|Harley-Davidson, Inc.|BIDS BIDS ATS|BIDS|44300|69|2019-07-01
NMS Tier 1|HOG|Harley-Davidson, Inc.|BLKX INSTINET BLOCKCROSS|BLKX|29600|3|2019-07-01
NMS Tier 1|HOG|Harley-Davidson, Inc.|CODA CODA|CODA|300|3|2019-07-01
NMS Tier 1|HOG|Harley-Davidson, Inc.|CROS CROSSFINDER|CROS|39943|396|2019-07-01
NMS Tier 1|HOG|Harley-Davidson, Inc.|DBAX SUPERX ATS|DBAX|25000|133|2019-07-01
NMS Tier 1|HOG|Harley-Davidson, Inc.|EBXL LEVEL ATS|EBXL|16715|134|2019-07-01
NMS Tier 1|HOG|Harley-Davidson, Inc.|IATS IBKR ATS|IATS|5711|36|2019-07-01
NMS Tier 1|HOG|Harley-Davidson, Inc.|ICBX CBX|ICBX|7600|65|2019-07-01
NMS Tier 1|HOG|Harley-Davidson, Inc.|INCR INTELLIGENT CROSS LLC|INCR|7356|71|2019-07-01
NMS Tier 1|HOG|Harley-Davidson, Inc.|ITGP POSIT|ITGP|9500|80|2019-07-01
NMS Tier 1|HOG|Harley-Davidson, Inc.|JPBX JPB-X|JPBX|47355|544|2019-07-01
NMS Tier 1|HOG|Harley-Davidson, Inc.|JPMX JPM-X|JPMX|79276|488|2019-07-01
NMS Tier 1|HOG|Harley-Davidson, Inc.|KCGM VIRTU MATCHIT ATS|KCGM|15701|152|2019-07-01
NMS Tier 1|HOG|Harley-Davidson, Inc.|LATS THE BARCLAYS ATS|LATS|30500|244|2019-07-01
NMS Tier 1|HOG|Harley-Davidson, Inc.|LQNA LIQUIDNET H2O ATS|LQNA|10700|1|2019-07-01
NMS Tier 1|HOG|Harley-Davidson, Inc.|MLIX INSTINCT X|MLIX|16985|113|2019-07-01
NMS Tier 1|HOG|Harley-Davidson, Inc.|MSPL MS POOL (ATS-4)|MSPL|51900|323|2019-07-01
NMS Tier 1|HOG|Harley-Davidson, Inc.|MSRP MS RPOOL (ATS-6)|MSRP|16700|143|2019-07-01
NMS Tier 1|HOG|Harley-Davidson, Inc.|MSTX MS TRAJECTORY CROSS (ATS-1)|MSTX|88900|590|2019-07-01
NMS Tier 1|HOG|Harley-Davidson, Inc.|SGMT SIGMA X2|SGMT|37682|379|2019-07-01
NMS Tier 1|HOG|Harley-Davidson, Inc.|UBSA UBS ATS|UBSA|164637|2034|2019-07-01
NMS Tier 1|HOG|Harley-Davidson, Inc.|XIST INSTINET CROSSING|XIST|1500|2|2019-07-01
NMS Tier 1|HOG|Harley-Davidson, Inc.|XSTM CROSSSTREAM|XSTM|4403|25|2019-07-01
NMS Tier 1|HOLX|Hologic, Inc. Common Stock|BIDS BIDS ATS|BIDS|26200|105|2019-07-01
NMS Tier 1|HOLX|Hologic, Inc. Common Stock|BLKX INSTINET BLOCKCROSS|BLKX|17521|3|2019-07-01
NMS Tier 1|HOLX|Hologic, Inc. Common Stock|CODA CODA|CODA|1400|14|2019-07-01
NMS Tier 1|HOLX|Hologic, Inc. Common Stock|CROS CROSSFINDER|CROS|88259|667|2019-07-01
NMS Tier 1|HOLX|Hologic, Inc. Common Stock|DBAX SUPERX ATS|DBAX|56100|335|2019-07-01
NMS Tier 1|HOLX|Hologic, Inc. Common Stock|EBXL LEVEL ATS|EBXL|32200|185|2019-07-01
NMS Tier 1|HOLX|Hologic, Inc. Common Stock|IATS IBKR ATS|IATS|3918|27|2019-07-01
NMS Tier 1|HOLX|Hologic, Inc. Common Stock|ICBX CBX|ICBX|5508|47|2019-07-01
NMS Tier 1|HOLX|Hologic, Inc. Common Stock|INCR INTELLIGENT CROSS LLC|INCR|10897|106|2019-07-01
NMS Tier 1|HOLX|Hologic, Inc. Common Stock|ITGP POSIT|ITGP|18900|133|2019-07-01
NMS Tier 1|HOLX|Hologic, Inc. Common Stock|JPBX JPB-X|JPBX|52808|699|2019-07-01
NMS Tier 1|HOLX|Hologic, Inc. Common Stock|JPMX JPM-X|JPMX|85061|619|2019-07-01
NMS Tier 1|HOLX|Hologic, Inc. Common Stock|KCGM VIRTU MATCHIT ATS|KCGM|10998|90|2019-07-01
NMS Tier 1|HOLX|Hologic, Inc. Common Stock|LATS THE BARCLAYS ATS|LATS|31800|211|2019-07-01
NMS Tier 1|HOLX|Hologic, Inc. Common Stock|MLIX INSTINCT X|MLIX|14901|87|2019-07-01
NMS Tier 1|HOLX|Hologic, Inc. Common Stock|MSPL MS POOL (ATS-4)|MSPL|77600|411|2019-07-01
NMS Tier 1|HOLX|Hologic, Inc. Common Stock|MSRP MS RPOOL (ATS-6)|MSRP|24900|208|2019-07-01
NMS Tier 1|HOLX|Hologic, Inc. Common Stock|MSTX MS TRAJECTORY CROSS (ATS-1)|MSTX|76100|524|2019-07-01
NMS Tier 1|HOLX|Hologic, Inc. Common Stock|SGMT SIGMA X2|SGMT|35706|297|2019-07-01
NMS Tier 1|HOLX|Hologic, Inc. Common Stock|UBSA UBS ATS|UBSA|199421|2128|2019-07-01
NMS Tier 1|HOLX|Hologic, Inc. Common Stock|XIST INSTINET CROSSING|XIST|3440|3|2019-07-01
NMS Tier 1|HOLX|Hologic, Inc. Common Stock|XSTM CROSSSTREAM|XSTM|10555|51|2019-07-01
NMS Tier 1|HON|Honeywell International, Inc.|BIDS BIDS ATS|BIDS|198500|130|2019-07-01
NMS Tier 1|HON|Honeywell International, Inc.|BLKX INSTINET BLOCKCROSS|BLKX|81003|5|2019-07-01
NMS Tier 1|HON|Honeywell International, Inc.|CODA CODA|CODA|1773|16|2019-07-01
NMS Tier 1|HON|Honeywell International, Inc.|CROS CROSSFINDER|CROS|126922|1347|2019-07-01
NMS Tier 1|HON|Honeywell International, Inc.|DBAX SUPERX ATS|DBAX|44200|353|2019-07-01
NMS Tier 1|HON|Honeywell International, Inc.|EBXL LEVEL ATS|EBXL|74112|586|2019-07-01
NMS Tier 1|HON|Honeywell International, Inc.|IATS IBKR ATS|IATS|9235|81|2019-07-01
NMS Tier 1|HON|Honeywell International, Inc.|ICBX CBX|ICBX|5700|56|2019-07-01
NMS Tier 1|HON|Honeywell International, Inc.|INCR INTELLIGENT CROSS LLC|INCR|3570|33|2019-07-01
NMS Tier 1|HON|Honeywell International, Inc.|ITGP POSIT|ITGP|43700|79|2019-07-01
NMS Tier 1|HON|Honeywell International, Inc.|JPBX JPB-X|JPBX|23788|352|2019-07-01
NMS Tier 1|HON|Honeywell International, Inc.|JPMX JPM-X|JPMX|126185|1074|2019-07-01
NMS Tier 1|HON|Honeywell International, Inc.|KCGM VIRTU MATCHIT ATS|KCGM|14876|162|2019-07-01
NMS Tier 1|HON|Honeywell International, Inc.|LATS THE BARCLAYS ATS|LATS|23600|198|2019-07-01
NMS Tier 1|HON|Honeywell International, Inc.|LQNA LIQUIDNET H2O ATS|LQNA|76500|7|2019-07-01
NMS Tier 1|HON|Honeywell International, Inc.|MLIX INSTINCT X|MLIX|56520|465|2019-07-01
NMS Tier 1|HON|Honeywell International, Inc.|MSPL MS POOL (ATS-4)|MSPL|87700|590|2019-07-01
NMS Tier 1|HON|Honeywell International, Inc.|MSRP MS RPOOL (ATS-6)|MSRP|62600|460|2019-07-01
NMS Tier 1|HON|Honeywell International, Inc.|MSTX MS TRAJECTORY CROSS (ATS-1)|MSTX|97500|514|2019-07-01
NMS Tier 1|HON|Honeywell International, Inc.|SGMT SIGMA X2|SGMT|64686|693|2019-07-01
NMS Tier 1|HON|Honeywell International, Inc.|UBSA UBS ATS|UBSA|266167|3147|2019-07-01
NMS Tier 1|HON|Honeywell International, Inc.|XSTM CROSSSTREAM|XSTM|22029|93|2019-07-01
NMS Tier 1|HP|Helmerich & Payne, Inc.|BIDS BIDS ATS|BIDS|113900|195|2019-07-01
NMS Tier 1|HP|Helmerich & Payne, Inc.|BLKX INSTINET BLOCKCROSS|BLKX|21234|4|2019-07-01
NMS Tier 1|HP|Helmerich & Payne, Inc.|CODA CODA|CODA|23785|161|2019-07-01
NMS Tier 1|HP|Helmerich & Payne, Inc.|CROS CROSSFINDER|CROS|194837|1703|2019-07-01
NMS Tier 1|HP|Helmerich & Payne, Inc.|DBAX SUPERX ATS|DBAX|83700|569|2019-07-01
NMS Tier 1|HP|Helmerich & Payne, Inc.|EBXL LEVEL ATS|EBXL|62103|399|2019-07-01
NMS Tier 1|HP|Helmerich & Payne, Inc.|IATS IBKR ATS|IATS|4090|47|2019-07-01
NMS Tier 1|HP|Helmerich & Payne, Inc.|ICBX CBX|ICBX|13609|96|2019-07-01
NMS Tier 1|HP|Helmerich & Payne, Inc.|INCR INTELLIGENT CROSS LLC|INCR|4200|39|2019-07-01
NMS Tier 1|HP|Helmerich & Payne, Inc.|ITGP POSIT|ITGP|35300|99|2019-07-01
NMS Tier 1|HP|Helmerich & Payne, Inc.|JPBX JPB-X|JPBX|22749|317|2019-07-01
NMS Tier 1|HP|Helmerich & Payne, Inc.|JPMX JPM-X|JPMX|135333|756|2019-07-01
NMS Tier 1|HP|Helmerich & Payne, Inc.|KCGM VIRTU MATCHIT ATS|KCGM|12156|100|2019-07-01
NMS Tier 1|HP|Helmerich & Payne, Inc.|LATS THE BARCLAYS ATS|LATS|51000|347|2019-07-01
NMS Tier 1|HP|Helmerich & Payne, Inc.|MLIX INSTINCT X|MLIX|18056|105|2019-07-01
NMS Tier 1|HP|Helmerich & Payne, Inc.|MSPL MS POOL (ATS-4)|MSPL|83800|627|2019-07-01
NMS Tier 1|HP|Helmerich & Payne, Inc.|MSRP MS RPOOL (ATS-6)|MSRP|60100|487|2019-07-01
NMS Tier 1|HP|Helmerich & Payne, Inc.|MSTX MS TRAJECTORY CROSS (ATS-1)|MSTX|91300|438|2019-07-01
NMS Tier 1|HP|Helmerich & Payne, Inc.|SGMT SIGMA X2|SGMT|102962|879|2019-07-01
NMS Tier 1|HP|Helmerich & Payne, Inc.|UBSA UBS ATS|UBSA|329991|2710|2019-07-01
NMS Tier 1|HP|Helmerich & Payne, Inc.|XIST INSTINET CROSSING|XIST|300|1|2019-07-01
NMS Tier 1|HP|Helmerich & Payne, Inc.|XSTM CROSSSTREAM|XSTM|12117|68|2019-07-01
NMS Tier 1|HPE|Hewlett Packard Enterprise Company|BIDS BIDS ATS|BIDS|132300|144|2019-07-01
NMS Tier 1|HPE|Hewlett Packard Enterprise Company|BLKX INSTINET BLOCKCROSS|BLKX|6200|1|2019-07-01
NMS Tier 1|HPE|Hewlett Packard Enterprise Company|CBLC CITIBLOC|CBLC|70000|4|2019-07-01
NMS Tier 1|HPE|Hewlett Packard Enterprise Company|CODA CODA|CODA|9811|18|2019-07-01
NMS Tier 1|HPE|Hewlett Packard Enterprise Company|CROS CROSSFINDER|CROS|432057|2484|2019-07-01
NMS Tier 1|HPE|Hewlett Packard Enterprise Company|DBAX SUPERX ATS|DBAX|160600|873|2019-07-01
NMS Tier 1|HPE|Hewlett Packard Enterprise Company|EBXL LEVEL ATS|EBXL|261900|1845|2019-07-01
NMS Tier 1|HPE|Hewlett Packard Enterprise Company|IATS IBKR ATS|IATS|6406|25|2019-07-01
NMS Tier 1|HPE|Hewlett Packard Enterprise Company|ICBX CBX|ICBX|66732|391|2019-07-01
NMS Tier 1|HPE|Hewlett Packard Enterprise Company|INCR INTELLIGENT CROSS LLC|INCR|322378|2129|2019-07-01
NMS Tier 1|HPE|Hewlett Packard Enterprise Company|ITGP POSIT|ITGP|158300|410|2019-07-01
NMS Tier 1|HPE|Hewlett Packard Enterprise Company|JPBX JPB-X|JPBX|635230|3288|2019-07-01
NMS Tier 1|HPE|Hewlett Packard Enterprise Company|JPMX JPM-X|JPMX|291454|2048|2019-07-01
NMS Tier 1|HPE|Hewlett Packard Enterprise Company|KCGM VIRTU MATCHIT ATS|KCGM|55680|297|2019-07-01
NMS Tier 1|HPE|Hewlett Packard Enterprise Company|LATS THE BARCLAYS ATS|LATS|306500|1624|2019-07-01
NMS Tier 1|HPE|Hewlett Packard Enterprise Company|LQNA LIQUIDNET H2O ATS|LQNA|8300|1|2019-07-01
NMS Tier 1|HPE|Hewlett Packard Enterprise Company|MLIX INSTINCT X|MLIX|178266|676|2019-07-01
NMS Tier 1|HPE|Hewlett Packard Enterprise Company|MSPL MS POOL (ATS-4)|MSPL|227900|998|2019-07-01
NMS Tier 1|HPE|Hewlett Packard Enterprise Company|MSRP MS RPOOL (ATS-6)|MSRP|240400|1066|2019-07-01
NMS Tier 1|HPE|Hewlett Packard Enterprise Company|MSTX MS TRAJECTORY CROSS (ATS-1)|MSTX|147900|715|2019-07-01
NMS Tier 1|HPE|Hewlett Packard Enterprise Company|SGMT SIGMA X2|SGMT|325765|2223|2019-07-01
NMS Tier 1|HPE|Hewlett Packard Enterprise Company|UBSA UBS ATS|UBSA|1090422|6858|2019-07-01
NMS Tier 1|HPE|Hewlett Packard Enterprise Company|XIST INSTINET CROSSING|XIST|10100|3|2019-07-01
NMS Tier 1|HPE|Hewlett Packard Enterprise Company|XSTM CROSSSTREAM|XSTM|39922|146|2019-07-01
NMS Tier 1|HPP|Hudson Pacific Properties, Inc.|AQUA AQUA|AQUA|2600|1|2019-07-01
NMS Tier 1|HPP|Hudson Pacific Properties, Inc.|BIDS BIDS ATS|BIDS|236130|82|2019-07-01
NMS Tier 1|HPP|Hudson Pacific Properties, Inc.|BLKX INSTINET BLOCKCROSS|BLKX|60000|6|2019-07-01
NMS Tier 1|HPP|Hudson Pacific Properties, Inc.|CODA CODA|CODA|8916|56|2019-07-01
NMS Tier 1|HPP|Hudson Pacific Properties, Inc.|CROS CROSSFINDER|CROS|96143|370|2019-07-01
NMS Tier 1|HPP|Hudson Pacific Properties, Inc.|DBAX SUPERX ATS|DBAX|78600|697|2019-07-01
NMS Tier 1|HPP|Hudson Pacific Properties, Inc.|EBXL LEVEL ATS|EBXL|196561|571|2019-07-01
NMS Tier 1|HPP|Hudson Pacific Properties, Inc.|IATS IBKR ATS|IATS|811|2|2019-07-01
NMS Tier 1|HPP|Hudson Pacific Properties, Inc.|ICBX CBX|ICBX|36258|201|2019-07-01
NMS Tier 1|HPP|Hudson Pacific Properties, Inc.|INCR INTELLIGENT CROSS LLC|INCR|1600|9|2019-07-01
NMS Tier 1|HPP|Hudson Pacific Properties, Inc.|ITGP POSIT|ITGP|269400|122|2019-07-01
NMS Tier 1|HPP|Hudson Pacific Properties, Inc.|JPBX JPB-X|JPBX|5385|73|2019-07-01
NMS Tier 1|HPP|Hudson Pacific Properties, Inc.|JPMX JPM-X|JPMX|166227|377|2019-07-01
NMS Tier 1|HPP|Hudson Pacific Properties, Inc.|KCGM VIRTU MATCHIT ATS|KCGM|20931|66|2019-07-01
NMS Tier 1|HPP|Hudson Pacific Properties, Inc.|LATS THE BARCLAYS ATS|LATS|75700|331|2019-07-01
NMS Tier 1|HPP|Hudson Pacific Properties, Inc.|LQNA LIQUIDNET H2O ATS|LQNA|88100|4|2019-07-01
NMS Tier 1|HPP|Hudson Pacific Properties, Inc.|MLIX INSTINCT X|MLIX|44700|72|2019-07-01
NMS Tier 1|HPP|Hudson Pacific Properties, Inc.|MSPL MS POOL (ATS-4)|MSPL|30000|184|2019-07-01
NMS Tier 1|HPP|Hudson Pacific Properties, Inc.|MSRP MS RPOOL (ATS-6)|MSRP|700|7|2019-07-01
NMS Tier 1|HPP|Hudson Pacific Properties, Inc.|MSTX MS TRAJECTORY CROSS (ATS-1)|MSTX|17300|152|2019-07-01
NMS Tier 1|HPP|Hudson Pacific Properties, Inc.|SGMT SIGMA X2|SGMT|53868|289|2019-07-01
NMS Tier 1|HPP|Hudson Pacific Properties, Inc.|UBSA UBS ATS|UBSA|220467|1440|2019-07-01
NMS Tier 1|HPP|Hudson Pacific Properties, Inc.|XIST INSTINET CROSSING|XIST|1300|2|2019-07-01
NMS Tier 1|HPP|Hudson Pacific Properties, Inc.|XSTM CROSSSTREAM|XSTM|18100|29|2019-07-01
NMS Tier 1|HPQ|HP Inc.|BIDS BIDS ATS|BIDS|348000|236|2019-07-01
NMS Tier 1|HPQ|HP Inc.|BLKX INSTINET BLOCKCROSS|BLKX|1257289|17|2019-07-01
NMS Tier 1|HPQ|HP Inc.|CBLC CITIBLOC|CBLC|6328|1|2019-07-01
NMS Tier 1|HPQ|HP Inc.|CODA CODA|CODA|10325|33|2019-07-01
NMS Tier 1|HPQ|HP Inc.|CROS CROSSFINDER|CROS|921583|4347|2019-07-01
NMS Tier 1|HPQ|HP Inc.|DBAX SUPERX ATS|DBAX|360200|1162|2019-07-01
NMS Tier 1|HPQ|HP Inc.|EBXL LEVEL ATS|EBXL|764424|2643|2019-07-01
NMS Tier 1|HPQ|HP Inc.|IATS IBKR ATS|IATS|13120|67|2019-07-01
NMS Tier 1|HPQ|HP Inc.|ICBX CBX|ICBX|161982|509|2019-07-01
NMS Tier 1|HPQ|HP Inc.|INCR INTELLIGENT CROSS LLC|INCR|611207|1928|2019-07-01
NMS Tier 1|HPQ|HP Inc.|ITGP POSIT|ITGP|254900|580|2019-07-01
NMS Tier 1|HPQ|HP Inc.|JPBX JPB-X|JPBX|260160|1770|2019-07-01
NMS Tier 1|HPQ|HP Inc.|JPMX JPM-X|JPMX|285494|2089|2019-07-01
NMS Tier 1|HPQ|HP Inc.|KCGM VIRTU MATCHIT ATS|KCGM|137461|506|2019-07-01
NMS Tier 1|HPQ|HP Inc.|LATS THE BARCLAYS ATS|LATS|524900|3078|2019-07-01
NMS Tier 1|HPQ|HP Inc.|LMNX LUMINEX ATS|LMNX|9400|1|2019-07-01
NMS Tier 1|HPQ|HP Inc.|LQNA LIQUIDNET H2O ATS|LQNA|77300|4|2019-07-01
NMS Tier 1|HPQ|HP Inc.|MLIX INSTINCT X|MLIX|207413|955|2019-07-01
NMS Tier 1|HPQ|HP Inc.|MSPL MS POOL (ATS-4)|MSPL|351800|1312|2019-07-01
NMS Tier 1|HPQ|HP Inc.|MSRP MS RPOOL (ATS-6)|MSRP|66100|438|2019-07-01
