tierDescription|issueSymbolIdentifier|issueName|marketParticipantName|MPID|totalWeeklyShareQuantity|totalWeeklyTradeCount|lastUpdateDate
OTC|JSGRY|lixil Group Corporation Unsponsored ADR (Japan)|ARCA GLOBAL OTC|ARCA|76|2|2019-06-03
OTC|JSHLY|Jardine Strategic Holdings Ltd Bermuda Unsponsored ADR|ARCA GLOBAL OTC|ARCA|256|3|2019-06-03
OTC|JSTTY|Just Eat PLC American Depositary Receipts - Unsponsored (United Kingdom)|ARCA GLOBAL OTC|ARCA|4200|4|2019-06-03
OTC|JSTTY|Just Eat PLC American Depositary Receipts - Unsponsored (United Kingdom)|OTCX OTC LINK ECN ATS|OTCX|200|1|2019-06-03
OTC|JTTRY|Japan Arpt Term Co Ltd American Depositary Receipts - Unsponsored (Japan)|ARCA GLOBAL OTC|ARCA|33|2|2019-06-03
OTC|KAOOY|Kao Corporation ADR Repstg 1/5 Com - Unsponsored (Japan)|ARCA GLOBAL OTC|ARCA|12713|60|2019-06-03
OTC|KATFF|Katanga Mining Limited Ordinary Shares (Bermuda)|OTCX OTC LINK ECN ATS|OTCX|200|2|2019-06-03
OTC|KATYQ|Katy Industries, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|41837|3|2019-06-03
OTC|KAYS|Kaya Holdings, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|3650|2|2019-06-03
OTC|KAYS|Kaya Holdings, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|92620|8|2019-06-03
OTC|KBCSY|KBC Group NV Unsponsored ADR (Belgium)|ARCA GLOBAL OTC|ARCA|7583|41|2019-06-03
OTC|KBCSY|KBC Group NV Unsponsored ADR (Belgium)|OTCX OTC LINK ECN ATS|OTCX|2221|16|2019-06-03
OTC|KBEVF|Koios Beverage Corp Ordinary Shares|ARCA GLOBAL OTC|ARCA|84690|12|2019-06-03
OTC|KBEVF|Koios Beverage Corp Ordinary Shares|OTCX OTC LINK ECN ATS|OTCX|25500|6|2019-06-03
OTC|KBLB|Kraig Biocraft Laboratories, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|368100|18|2019-06-03
OTC|KBLB|Kraig Biocraft Laboratories, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|1401853|123|2019-06-03
OTC|KCDMY|Kimberly-Clark De Mexico S A B de C V Sponsored ADR (Mexico)|ARCA GLOBAL OTC|ARCA|1835|15|2019-06-03
OTC|KCLI|Kansas City Life Insurance Co Common Stock|ARCA GLOBAL OTC|ARCA|1059|6|2019-06-03
OTC|KCPC|Key Capital Corp. New Common Stock|ARCA GLOBAL OTC|ARCA|728|2|2019-06-03
OTC|KCPC|Key Capital Corp. New Common Stock|OTCX OTC LINK ECN ATS|OTCX|3060|2|2019-06-03
OTC|KDDIY|KDDI Corporation Unsponsored ADR (Japan)|ARCA GLOBAL OTC|ARCA|207640|168|2019-06-03
OTC|KDDIY|KDDI Corporation Unsponsored ADR (Japan)|OTCX OTC LINK ECN ATS|OTCX|9000|3|2019-06-03
OTC|KEFI|Keweenaw Financial Corp (Mich) Common Stock|OTCX OTC LINK ECN ATS|OTCX|426|1|2019-06-03
OTC|KERMF|Kerr Mines Inc Common Shares (Canada)|ARCA GLOBAL OTC|ARCA|4100|1|2019-06-03
OTC|KEWL|Keweenaw Land Association, Limited Common Stock|ARCA GLOBAL OTC|ARCA|516|5|2019-06-03
OTC|KGFHY|Kingfisher plc Sponsored American Depositary Receipt|ARCA GLOBAL OTC|ARCA|58811|73|2019-06-03
OTC|KGFHY|Kingfisher plc Sponsored American Depositary Receipt|OTCX OTC LINK ECN ATS|OTCX|2000|1|2019-06-03
OTC|KGKG|Kona Gold Solutions, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|50000|5|2019-06-03
OTC|KGKG|Kona Gold Solutions, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|1082799|17|2019-06-03
OTC|KHOLY|Koc Holdings AS Unsponsored ADR (Turkey)|ARCA GLOBAL OTC|ARCA|3055|10|2019-06-03
OTC|KHRNF|Khiron Life Sciences Corp Common Stock|OTCX OTC LINK ECN ATS|OTCX|7469|15|2019-06-03
OTC|KIGRY|KION GROUP AG Unsponsored ADR (Germany)|ARCA GLOBAL OTC|ARCA|100|1|2019-06-03
OTC|KIROY|Kumba Iron Ore Limited Sponsored ADR (South Africa)|ARCA GLOBAL OTC|ARCA|100|1|2019-06-03
OTC|KIWB|Kiwibox.com Inc.  Common Stock|ARCA GLOBAL OTC|ARCA|500000|1|2019-06-03
OTC|KKPNY|Royal KPN N.V. Common Stock|ARCA GLOBAL OTC|ARCA|67777|193|2019-06-03
OTC|KKPNY|Royal KPN N.V. Common Stock|OTCX OTC LINK ECN ATS|OTCX|20860|10|2019-06-03
OTC|KLBAY|Klabin SA American Depositary Shares - Unsponsored|ARCA GLOBAL OTC|ARCA|2287|24|2019-06-03
OTC|KLBAY|Klabin SA American Depositary Shares - Unsponsored|OTCX OTC LINK ECN ATS|OTCX|1800|18|2019-06-03
OTC|KLMN|Kalmin Corp. Common Stock|OTCX OTC LINK ECN ATS|OTCX|6|1|2019-06-03
OTC|KMTUY|Komatsu Ltd Ord American Depositary Shares|ARCA GLOBAL OTC|ARCA|34780|163|2019-06-03
OTC|KMTUY|Komatsu Ltd Ord American Depositary Shares|OTCX OTC LINK ECN ATS|OTCX|10082|39|2019-06-03
OTC|KNBWY|Kirin Holdings Company, Limited Sponsored ADR (Japan)|ARCA GLOBAL OTC|ARCA|1806|6|2019-06-03
OTC|KNBWY|Kirin Holdings Company, Limited Sponsored ADR (Japan)|OTCX OTC LINK ECN ATS|OTCX|403|4|2019-06-03
OTC|KNMCY|Konami Holdings Corporation American Depositary Receipts - Sponsored|ARCA GLOBAL OTC|ARCA|20|1|2019-06-03
OTC|KNRRY|Knorr-Bremse AG American Depositary Receipts - Unsponsored (Germany Federal Republic)|ARCA GLOBAL OTC|ARCA|9910|27|2019-06-03
OTC|KNSC|Kenergy Scientific Inc. Class A Common Stock|ARCA GLOBAL OTC|ARCA|449456|3|2019-06-03
OTC|KNSC|Kenergy Scientific Inc. Class A Common Stock|OTCX OTC LINK ECN ATS|OTCX|7665|1|2019-06-03
OTC|KNWN|Know Labs, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|2500|1|2019-06-03
OTC|KNWN|Know Labs, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|6088|24|2019-06-03
OTC|KNYJY|Kone Oyj Unsponsored ADR representing B shares (Finland)|ARCA GLOBAL OTC|ARCA|8488|33|2019-06-03
OTC|KONA|Kona Grill, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|123452|16|2019-06-03
OTC|KOSK|One Step Vending Corp Common Stock|OTCX OTC LINK ECN ATS|OTCX|76100|4|2019-06-03
OTC|KPAY|KinerjaPay Corp Common Stock|ARCA GLOBAL OTC|ARCA|305083|125|2019-06-03
OTC|KPAY|KinerjaPay Corp Common Stock|OTCX OTC LINK ECN ATS|OTCX|137512|77|2019-06-03
OTC|KPCPY|Kasikornbank Public Co Ltd Unsponsored ADR (Thailand)|ARCA GLOBAL OTC|ARCA|7225|31|2019-06-03
OTC|KPCPY|Kasikornbank Public Co Ltd Unsponsored ADR (Thailand)|OTCX OTC LINK ECN ATS|OTCX|3867|8|2019-06-03
OTC|KPELY|Keppel Corp Ltd Spons ADR|ARCA GLOBAL OTC|ARCA|1051|3|2019-06-03
OTC|KPELY|Keppel Corp Ltd Spons ADR|OTCX OTC LINK ECN ATS|OTCX|400|4|2019-06-03
OTC|KPLUY|K plus S AG Sponsored ADR (Germany)|ARCA GLOBAL OTC|ARCA|300|3|2019-06-03
OTC|KRBF|Kreido Biofuels, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|10000|1|2019-06-03
OTC|KRBF|Kreido Biofuels, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|48000|3|2019-06-03
OTC|KRED|KonaRed Corporation. NEW Common Stock|ARCA GLOBAL OTC|ARCA|7850|1|2019-06-03
OTC|KRED|KonaRed Corporation. NEW Common Stock|OTCX OTC LINK ECN ATS|OTCX|36931|5|2019-06-03
OTC|KRFG|King Resources Inc. Common Stock|ARCA GLOBAL OTC|ARCA|159000|5|2019-06-03
OTC|KRFG|King Resources Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|231378|4|2019-06-03
OTC|KRKNF|Kraken Robotics Inc. Ordinary Shares|ARCA GLOBAL OTC|ARCA|4053|2|2019-06-03
OTC|KRKNF|Kraken Robotics Inc. Ordinary Shares|OTCX OTC LINK ECN ATS|OTCX|400|4|2019-06-03
OTC|KROTY|Kroton Educacional SA, Brazil Sponsored ADR (Brazil)|ARCA GLOBAL OTC|ARCA|22351|21|2019-06-03
OTC|KROTY|Kroton Educacional SA, Brazil Sponsored ADR (Brazil)|OTCX OTC LINK ECN ATS|OTCX|41965|128|2019-06-03
OTC|KRYAY|Kerry Group Plc Sponsored ADR (Ireland)|ARCA GLOBAL OTC|ARCA|2057|11|2019-06-03
OTC|KSHB|KushCo Holdings, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|59656|223|2019-06-03
OTC|KSHB|KushCo Holdings, Inc. Common Stock|DBOX DBOT ATS, LLC|DBOX|463|1|2019-06-03
OTC|KSHB|KushCo Holdings, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|27823|63|2019-06-03
OTC|KSRYY|Kose Corp American Depositary Receipts - Unsponsored (Japan)|ARCA GLOBAL OTC|ARCA|420|3|2019-06-03
OTC|KSRYY|Kose Corp American Depositary Receipts - Unsponsored (Japan)|OTCX OTC LINK ECN ATS|OTCX|1177|7|2019-06-03
OTC|KUBTY|Kubota Corporation|ARCA GLOBAL OTC|ARCA|9806|83|2019-06-03
OTC|KUBTY|Kubota Corporation|OTCX OTC LINK ECN ATS|OTCX|260|4|2019-06-03
OTC|KWBT|Kiwa Bio-Tech Products Group Corporation Common Stock|OTCX OTC LINK ECN ATS|OTCX|1500|3|2019-06-03
OTC|KWHIY|Kawasaki Heavy Industries Ltd Sponsored American Depositary Shares|ARCA GLOBAL OTC|ARCA|118|2|2019-06-03
OTC|KWHIY|Kawasaki Heavy Industries Ltd Sponsored American Depositary Shares|OTCX OTC LINK ECN ATS|OTCX|224|3|2019-06-03
OTC|KYNC|KYN Capital Group, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|250000|3|2019-06-03
OTC|KYOCY|Kyocera Corp American Depositary Receipts - Sponsored (Japan)|ARCA GLOBAL OTC|ARCA|10624|51|2019-06-03
OTC|KZMYY|Kaz Minerals Plc American Depositary Receipts - Unsponsored|ARCA GLOBAL OTC|ARCA|300|1|2019-06-03
OTC|KZMYY|Kaz Minerals Plc American Depositary Receipts - Unsponsored|OTCX OTC LINK ECN ATS|OTCX|42|1|2019-06-03
OTC|LAACZ|Laaco Ltd L P Uts Miscellaneous|OTCX OTC LINK ECN ATS|OTCX|2|2|2019-06-03
OTC|LADFF|New Carolin Gold Corp. Ordinary Shares|ARCA GLOBAL OTC|ARCA|1300|1|2019-06-03
OTC|LBCC|Long Blockchain Corp. Cmn Stk Common Stock|ARCA GLOBAL OTC|ARCA|5400|3|2019-06-03
OTC|LBCP|Liberty Bancorp, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|5700|13|2019-06-03
OTC|LBLCF|Loblaw Companies Ltd Cda Ordinary Shares|OTCX OTC LINK ECN ATS|OTCX|1|1|2019-06-03
OTC|LBSR|Liberty Star Uranium & Metals Corp. Common Stock|ARCA GLOBAL OTC|ARCA|30000|1|2019-06-03
OTC|LBUY|Leafbuyer Technologies, Inc. Common Shares|ARCA GLOBAL OTC|ARCA|500|1|2019-06-03
OTC|LBUY|Leafbuyer Technologies, Inc. Common Shares|OTCX OTC LINK ECN ATS|OTCX|3400|4|2019-06-03
OTC|LCDX|Lucid Inc Common Stock|OTCX OTC LINK ECN ATS|OTCX|500|1|2019-06-03
OTC|LCLP|Life Clips, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|745110|3|2019-06-03
OTC|LDSI|Life Design Station International, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|2620000|22|2019-06-03
OTC|LDSI|Life Design Station International, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|513700|19|2019-06-03
OTC|LDSR|Landstar, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|200000|3|2019-06-03
OTC|LDSYF|Lifestyle Delivery Systems, Inc. Common Shares (Canada)|ARCA GLOBAL OTC|ARCA|18400|4|2019-06-03
OTC|LEAI|Legacy Education Alliance, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|1600|1|2019-06-03
OTC|LEAI|Legacy Education Alliance, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|2500|1|2019-06-03
OTC|LEDIF|LED Medical Diagnostics Inc Common Shares|ARCA GLOBAL OTC|ARCA|1120|1|2019-06-03
OTC|LEGE|Legend Media, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|24700|3|2019-06-03
OTC|LEGX|LegacyXChange, Inc Common Stock|ARCA GLOBAL OTC|ARCA|5900|1|2019-06-03
OTC|LEMIF|Leading Edge Materials Corp. Common Shares|ARCA GLOBAL OTC|ARCA|60782|5|2019-06-03
OTC|LEMIF|Leading Edge Materials Corp. Common Shares|OTCX OTC LINK ECN ATS|OTCX|71100|6|2019-06-03
OTC|LEXG|Lithium Exploration Group, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|23506|3|2019-06-03
OTC|LEXG|Lithium Exploration Group, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|23388|5|2019-06-03
OTC|LFAP|LifeApps Brands Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|101066|17|2019-06-03
OTC|LFER|Life on Earth, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|4500|1|2019-06-03
OTC|LFER|Life on Earth, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|4500|2|2019-06-03
OTC|LGBI|Cannabiz Mobile, Inc .Common Stock|ARCA GLOBAL OTC|ARCA|191391|2|2019-06-03
OTC|LGBS|Legends Business Group, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|150000|1|2019-06-03
OTC|LGGNY|Legal & General Group Plc 10p American Depositary Shares|ARCA GLOBAL OTC|ARCA|26204|56|2019-06-03
OTC|LGGNY|Legal & General Group Plc 10p American Depositary Shares|OTCX OTC LINK ECN ATS|OTCX|3300|8|2019-06-03
OTC|LGORF|Largo Resources Ltd Ordinary Shares|ARCA GLOBAL OTC|ARCA|1325|4|2019-06-03
OTC|LGORF|Largo Resources Ltd Ordinary Shares|OTCX OTC LINK ECN ATS|OTCX|5270|12|2019-06-03
OTC|LGRDY|LEGRAND SA Unsponsored ADR (France)|ARCA GLOBAL OTC|ARCA|5310|38|2019-06-03
OTC|LHSIF|Liberty Health Sciences Inc Ordinary Shares|ARCA GLOBAL OTC|ARCA|57420|36|2019-06-03
OTC|LHSIF|Liberty Health Sciences Inc Ordinary Shares|OTCX OTC LINK ECN ATS|OTCX|45747|30|2019-06-03
OTC|LIACF|American Lithium Corp. Ordinary Shares|ARCA GLOBAL OTC|ARCA|100|1|2019-06-03
OTC|LIACF|American Lithium Corp. Ordinary Shares|OTCX OTC LINK ECN ATS|OTCX|1000|1|2019-06-03
OTC|LIBE|Liberated Energy, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|1800000|4|2019-06-03
OTC|LICT|LICT Corporation Common Stock|ARCA GLOBAL OTC|ARCA|10|1|2019-06-03
OTC|LIFZF|Labrador Iron Ore Royalty Corp. (Canada)|OTCX OTC LINK ECN ATS|OTCX|100|1|2019-06-03
OTC|LIGA|LIG Assets, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|10000|1|2019-06-03
OTC|LIGA|LIG Assets, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|10000|1|2019-06-03
OTC|LINK|Interlink Electronics, Inc. Common Stock Common Stock|ARCA GLOBAL OTC|ARCA|125|1|2019-06-03
OTC|LINK|Interlink Electronics, Inc. Common Stock Common Stock|OTCX OTC LINK ECN ATS|OTCX|12124|4|2019-06-03
OTC|LINUF|LiNiu Technology Group Ordinary Shares (Cayman Islands)|ARCA GLOBAL OTC|ARCA|400|1|2019-06-03
OTC|LIQDQ|LIQUID HLDGS GROUP INC Common Stock undefined|ARCA GLOBAL OTC|ARCA|21700|2|2019-06-03
OTC|LIXT|Lixte Biotechnology Holdings, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|1100|1|2019-06-03
OTC|LLESY|Lendlease Corporation Limited American Depositary Receipts - Sponsored|ARCA GLOBAL OTC|ARCA|152|4|2019-06-03
OTC|LLESY|Lendlease Corporation Limited American Depositary Receipts - Sponsored|OTCX OTC LINK ECN ATS|OTCX|350|3|2019-06-03
OTC|LLLI|Lamperd Less Lethal Inc. Common Stock|ARCA GLOBAL OTC|ARCA|72000|11|2019-06-03
OTC|LLLI|Lamperd Less Lethal Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|20700|3|2019-06-03
OTC|LMBHW|Limbach Holdings, Inc Warrant 07/20/2021|OTCX OTC LINK ECN ATS|OTCX|10000|6|2019-06-03
OTC|LMCNF|Leagold Mng Corp Ordinary Shares|ARCA GLOBAL OTC|ARCA|19000|33|2019-06-03
OTC|LMCNF|Leagold Mng Corp Ordinary Shares|OTCX OTC LINK ECN ATS|OTCX|2300|2|2019-06-03
OTC|LMRMF|Lomiko Metals Inc Ordinary Shares|ARCA GLOBAL OTC|ARCA|550|2|2019-06-03
OTC|LMWW|LMWW Holdings, Inc Common Stock|ARCA GLOBAL OTC|ARCA|2000|1|2019-06-03
OTC|LNGT|Laser Energetics, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|325000|3|2019-06-03
OTC|LNSTY|LONDON STK EXCHANGE GROUP American Depositary Receipts - Unsponsored (United Kingdom)|ARCA GLOBAL OTC|ARCA|41921|125|2019-06-03
OTC|LNSTY|LONDON STK EXCHANGE GROUP American Depositary Receipts - Unsponsored (United Kingdom)|OTCX OTC LINK ECN ATS|OTCX|2010|2|2019-06-03
OTC|LNVGY|Lenovo Group Ltd Sponsored ADR (Hong Kong)|ARCA GLOBAL OTC|ARCA|9730|34|2019-06-03
OTC|LOGL|Legend Oil and Gas, Ltd Common Stock|ARCA GLOBAL OTC|ARCA|755100|4|2019-06-03
OTC|LOGX|PeerLogix, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|500|1|2019-06-03
OTC|LOMLF|Lion One Metals Ltd. Ordinary Shares (Canada)|ARCA GLOBAL OTC|ARCA|5000|2|2019-06-03
OTC|LOMLF|Lion One Metals Ltd. Ordinary Shares (Canada)|OTCX OTC LINK ECN ATS|OTCX|11096|2|2019-06-03
OTC|LOTE|Lot78, Inc Common Stock|OTCX OTC LINK ECN ATS|OTCX|21116|3|2019-06-03
OTC|LPPI|LEEP, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|66472|2|2019-06-03
OTC|LPPPF|Loopshare Ltd. Ordinary Shares (Canada)|OTCX OTC LINK ECN ATS|OTCX|4005|2|2019-06-03
OTC|LQMT|Liquidmetal Technologies, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|5000|1|2019-06-03
OTC|LQMT|Liquidmetal Technologies, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|260486|21|2019-06-03
OTC|LQSIF|Alcanna Inc. Common Shares|OTCX OTC LINK ECN ATS|OTCX|200|1|2019-06-03
OTC|LRENY|Lojas Renner S.A. Sponsored ADR (Brazil)|OTCX OTC LINK ECN ATS|OTCX|100|1|2019-06-03
OTC|LRGR|Luminar Media Group, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|200|1|2019-06-03
OTC|LRLCY|L'Oreal Co. American Depositary Shares|ARCA GLOBAL OTC|ARCA|12117|85|2019-06-03
OTC|LRLCY|L'Oreal Co. American Depositary Shares|OTCX OTC LINK ECN ATS|OTCX|3845|14|2019-06-03
OTC|LRSV|Link Reservations Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|74055|10|2019-06-03
OTC|LRTTF|Liberty One Lithium Corp. Ordinary Shares (Canada)|OTCX OTC LINK ECN ATS|OTCX|5000|1|2019-06-03
OTC|LSAL|LaSalle Brands Corporation Common Stock|ARCA GLOBAL OTC|ARCA|30050|2|2019-06-03
OTC|LSKA|Liska Biometry, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|1000|1|2019-06-03
OTC|LSYN|Liberated Syndication Inc Common Stock|ARCA GLOBAL OTC|ARCA|4109|3|2019-06-03
OTC|LSYN|Liberated Syndication Inc Common Stock|OTCX OTC LINK ECN ATS|OTCX|5264|6|2019-06-03
OTC|LTCP|Life's Time Capsule Services, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|3400|2|2019-06-03
OTC|LTGHY|Life Healthcare Group Holdings Ltd Unsponsored ADR (South Africa)|ARCA GLOBAL OTC|ARCA|985|10|2019-06-03
OTC|LTMP|Alltemp, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|51091|6|2019-06-03
OTC|LTMP|Alltemp, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|15200|2|2019-06-03
OTC|LTNC|Labor Smart Inc Common Stock|OTCX OTC LINK ECN ATS|OTCX|500000|1|2019-06-03
OTC|LTSC|Lightscape Technologies Inc. Common Stock|ARCA GLOBAL OTC|ARCA|75000|4|2019-06-03
OTC|LTSN|LTS Nutraceuticals, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|3015855|15|2019-06-03
OTC|LTSN|LTS Nutraceuticals, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|770000|3|2019-06-03
OTC|LTTC|Lattice Incorporated Common Stock|ARCA GLOBAL OTC|ARCA|143700|6|2019-06-03
OTC|LTUM|Lithium Corporation. Common Stock|ARCA GLOBAL OTC|ARCA|18000|8|2019-06-03
OTC|LTUM|Lithium Corporation. Common Stock|OTCX OTC LINK ECN ATS|OTCX|61464|13|2019-06-03
OTC|LUCRF|Lucara Diamond Corporation Ordinary Shares (Canada)|ARCA GLOBAL OTC|ARCA|5170|5|2019-06-03
OTC|LUCRF|Lucara Diamond Corporation Ordinary Shares (Canada)|OTCX OTC LINK ECN ATS|OTCX|3100|5|2019-06-03
OTC|LUKOY|PJSC Lukoil American Depositary Receipts - Sponsored|ARCA GLOBAL OTC|ARCA|15228|64|2019-06-03
OTC|LUKOY|PJSC Lukoil American Depositary Receipts - Sponsored|OTCX OTC LINK ECN ATS|OTCX|2267|12|2019-06-03
OTC|LUNMF|Lundin Mining Corporation Common Shares (Canada)|ARCA GLOBAL OTC|ARCA|4504|13|2019-06-03
OTC|LUNMF|Lundin Mining Corporation Common Shares (Canada)|OTCX OTC LINK ECN ATS|OTCX|1220|11|2019-06-03
OTC|LUPAQ|Lupatech S A American Depositary Receipts - Sponsored|ARCA GLOBAL OTC|ARCA|2625|1|2019-06-03
OTC|LVGI|Limitless Venture Group Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|1500000|4|2019-06-03
OTC|LVMUY|LVMH Moet Hennessy Louis Vuitton Unsponsored American Depositary Receipt (France)|ARCA GLOBAL OTC|ARCA|69527|168|2019-06-03
OTC|LVMUY|LVMH Moet Hennessy Louis Vuitton Unsponsored American Depositary Receipt (France)|OTCX OTC LINK ECN ATS|OTCX|13177|47|2019-06-03
OTC|LVRLF|CordovaCann Corp. Common Shares|OTCX OTC LINK ECN ATS|OTCX|6953|7|2019-06-03
OTC|LVVEF|Globalive Technology Inc Ordinary Shares (Canada)|ARCA GLOBAL OTC|ARCA|1000|1|2019-06-03
OTC|LVVV|Livewire Ergogenics, Inc.  Common Stock|OTCX OTC LINK ECN ATS|OTCX|10000|1|2019-06-03
OTC|LVXI|Las Vegas Xpress, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|3176666|10|2019-06-03
OTC|LVXI|Las Vegas Xpress, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|2880000|8|2019-06-03
OTC|LWLG|Lightwave Logic, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|10685|5|2019-06-03
OTC|LWLG|Lightwave Logic, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|16735|12|2019-06-03
OTC|LXGTD|Lexington Biosciences Inc Ordinary Shares|ARCA GLOBAL OTC|ARCA|3000|2|2019-06-03
OTC|LXRP|Lexaria Bioscience Corp. Common Stock|ARCA GLOBAL OTC|ARCA|39414|57|2019-06-03
OTC|LXRP|Lexaria Bioscience Corp. Common Stock|OTCX OTC LINK ECN ATS|OTCX|23775|17|2019-06-03
OTC|LYSDY|Lynas Corporation Ltd American Depositary Receipts - Sponsored|ARCA GLOBAL OTC|ARCA|100|1|2019-06-03
OTC|LZAGY|Lonza Group Ag Zuerich Unsponsored ADR (Switzerland)|ARCA GLOBAL OTC|ARCA|20653|111|2019-06-03
OTC|LZAGY|Lonza Group Ag Zuerich Unsponsored ADR (Switzerland)|OTCX OTC LINK ECN ATS|OTCX|3000|14|2019-06-03
OTC|LZRFY|Localiza Rent A Car Sa Sponsored ADR (Brazil)|ARCA GLOBAL OTC|ARCA|7532|59|2019-06-03
OTC|LZRFY|Localiza Rent A Car Sa Sponsored ADR (Brazil)|OTCX OTC LINK ECN ATS|OTCX|600|2|2019-06-03
OTC|MAIFF|Minera Alamos, Inc. Ordinary Shares (Canada)|OTCX OTC LINK ECN ATS|OTCX|35100|2|2019-06-03
OTC|MAKSY|Marks and Spencer Group plc American Depositary Shares|ARCA GLOBAL OTC|ARCA|49902|77|2019-06-03
OTC|MAKSY|Marks and Spencer Group plc American Depositary Shares|OTCX OTC LINK ECN ATS|OTCX|142|1|2019-06-03
OTC|MARUY|Marubeni Corp Ord American Depositary Shares|ARCA GLOBAL OTC|ARCA|21|1|2019-06-03
OTC|MATN|Mateon Therapeutics Inc Common Stock|ARCA GLOBAL OTC|ARCA|4700|1|2019-06-03
OTC|MAURY|Marui Group Co Ltd ADR (Japan)|ARCA GLOBAL OTC|ARCA|229|7|2019-06-03
OTC|MBCI|MabCure Inc. Common Stock|ARCA GLOBAL OTC|ARCA|200|1|2019-06-03
OTC|MBCQ|MB BANCORP INC  Common Stock|OTCX OTC LINK ECN ATS|OTCX|100|1|2019-06-03
OTC|MCET|MultiCell Technologies, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|500000|2|2019-06-03
OTC|MCET|MultiCell Technologies, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|1000000|2|2019-06-03
OTC|MCHB|Mechanics Bank (The) (CA) Common Stock|OTCX OTC LINK ECN ATS|OTCX|1|1|2019-06-03
OTC|MCHOY|MultiChoice Group Limited Sponsored ADR (South Africa)|ARCA GLOBAL OTC|ARCA|20182|62|2019-06-03
OTC|MCHOY|MultiChoice Group Limited Sponsored ADR (South Africa)|OTCX OTC LINK ECN ATS|OTCX|150|1|2019-06-03
OTC|MCIC|Multicorp International, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|62900|3|2019-06-03
OTC|MCIG|mCig, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|10000|1|2019-06-03
OTC|MCIG|mCig, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|29800|2|2019-06-03
OTC|MCOA|Marijuana Company of America, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|35000|4|2019-06-03
OTC|MCOA|Marijuana Company of America, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|44500|2|2019-06-03
OTC|MCPI|Mansfield-Martin Exploration Mining, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|13000|1|2019-06-03
