tierDescription|issueSymbolIdentifier|issueName|marketParticipantName|MPID|totalWeeklyShareQuantity|totalWeeklyTradeCount|lastUpdateDate
NMS Tier 1|GVI|iShares Intermediate Government/Credit Bond ETF|LATS THE BARCLAYS ATS|LATS|1500|12|2019-06-03
NMS Tier 1|GVI|iShares Intermediate Government/Credit Bond ETF|MLIX INSTINCT X|MLIX|405|4|2019-06-03
NMS Tier 1|GVI|iShares Intermediate Government/Credit Bond ETF|MSPL MS POOL (ATS-4)|MSPL|400|4|2019-06-03
NMS Tier 1|GVI|iShares Intermediate Government/Credit Bond ETF|SGMT SIGMA X2|SGMT|405|5|2019-06-03
NMS Tier 1|GVI|iShares Intermediate Government/Credit Bond ETF|UBSA UBS ATS|UBSA|3553|36|2019-06-03
NMS Tier 1|GVI|iShares Intermediate Government/Credit Bond ETF|XSTM CROSSSTREAM|XSTM|435|4|2019-06-03
NMS Tier 1|GWR|Genesee & Wyoming Inc.|BIDS BIDS ATS|BIDS|2800|17|2019-06-03
NMS Tier 1|GWR|Genesee & Wyoming Inc.|CODA CODA|CODA|163|3|2019-06-03
NMS Tier 1|GWR|Genesee & Wyoming Inc.|CROS CROSSFINDER|CROS|18110|265|2019-06-03
NMS Tier 1|GWR|Genesee & Wyoming Inc.|DBAX SUPERX ATS|DBAX|7300|71|2019-06-03
NMS Tier 1|GWR|Genesee & Wyoming Inc.|EBXL LEVEL ATS|EBXL|14011|77|2019-06-03
NMS Tier 1|GWR|Genesee & Wyoming Inc.|IATS IBKR ATS|IATS|38|1|2019-06-03
NMS Tier 1|GWR|Genesee & Wyoming Inc.|ICBX CBX|ICBX|200|2|2019-06-03
NMS Tier 1|GWR|Genesee & Wyoming Inc.|ITGP POSIT|ITGP|8600|32|2019-06-03
NMS Tier 1|GWR|Genesee & Wyoming Inc.|JPBX JPB-X|JPBX|6171|84|2019-06-03
NMS Tier 1|GWR|Genesee & Wyoming Inc.|JPMX JPM-X|JPMX|9161|159|2019-06-03
NMS Tier 1|GWR|Genesee & Wyoming Inc.|KCGM VIRTU MATCHIT ATS|KCGM|4264|33|2019-06-03
NMS Tier 1|GWR|Genesee & Wyoming Inc.|LATS THE BARCLAYS ATS|LATS|9800|98|2019-06-03
NMS Tier 1|GWR|Genesee & Wyoming Inc.|MLIX INSTINCT X|MLIX|800|7|2019-06-03
NMS Tier 1|GWR|Genesee & Wyoming Inc.|MSPL MS POOL (ATS-4)|MSPL|4600|42|2019-06-03
NMS Tier 1|GWR|Genesee & Wyoming Inc.|MSRP MS RPOOL (ATS-6)|MSRP|2000|18|2019-06-03
NMS Tier 1|GWR|Genesee & Wyoming Inc.|MSTX MS TRAJECTORY CROSS (ATS-1)|MSTX|8200|76|2019-06-03
NMS Tier 1|GWR|Genesee & Wyoming Inc.|SGMT SIGMA X2|SGMT|17232|260|2019-06-03
NMS Tier 1|GWR|Genesee & Wyoming Inc.|UBSA UBS ATS|UBSA|71771|845|2019-06-03
NMS Tier 1|GWR|Genesee & Wyoming Inc.|XIST INSTINET CROSSING|XIST|600|1|2019-06-03
NMS Tier 1|GWR|Genesee & Wyoming Inc.|XSTM CROSSSTREAM|XSTM|200|2|2019-06-03
NMS Tier 1|GWRE|GUIDEWIRE SOFTWARE, INC.|BIDS BIDS ATS|BIDS|7300|25|2019-06-03
NMS Tier 1|GWRE|GUIDEWIRE SOFTWARE, INC.|BLKX INSTINET BLOCKCROSS|BLKX|11493|1|2019-06-03
NMS Tier 1|GWRE|GUIDEWIRE SOFTWARE, INC.|CODA CODA|CODA|635|6|2019-06-03
NMS Tier 1|GWRE|GUIDEWIRE SOFTWARE, INC.|CROS CROSSFINDER|CROS|52006|497|2019-06-03
NMS Tier 1|GWRE|GUIDEWIRE SOFTWARE, INC.|DBAX SUPERX ATS|DBAX|51700|415|2019-06-03
NMS Tier 1|GWRE|GUIDEWIRE SOFTWARE, INC.|EBXL LEVEL ATS|EBXL|27103|234|2019-06-03
NMS Tier 1|GWRE|GUIDEWIRE SOFTWARE, INC.|IATS IBKR ATS|IATS|2715|13|2019-06-03
NMS Tier 1|GWRE|GUIDEWIRE SOFTWARE, INC.|ICBX CBX|ICBX|7625|69|2019-06-03
NMS Tier 1|GWRE|GUIDEWIRE SOFTWARE, INC.|INCR INTELLIGENT CROSS LLC|INCR|2300|10|2019-06-03
NMS Tier 1|GWRE|GUIDEWIRE SOFTWARE, INC.|ITGP POSIT|ITGP|5400|40|2019-06-03
NMS Tier 1|GWRE|GUIDEWIRE SOFTWARE, INC.|JPBX JPB-X|JPBX|11883|126|2019-06-03
NMS Tier 1|GWRE|GUIDEWIRE SOFTWARE, INC.|JPMX JPM-X|JPMX|61799|714|2019-06-03
NMS Tier 1|GWRE|GUIDEWIRE SOFTWARE, INC.|KCGM VIRTU MATCHIT ATS|KCGM|5534|31|2019-06-03
NMS Tier 1|GWRE|GUIDEWIRE SOFTWARE, INC.|LATS THE BARCLAYS ATS|LATS|14300|112|2019-06-03
NMS Tier 1|GWRE|GUIDEWIRE SOFTWARE, INC.|LQNT LIQUIDNET NEGOTIATION ATS|LQNT|6100|1|2019-06-03
NMS Tier 1|GWRE|GUIDEWIRE SOFTWARE, INC.|MLIX INSTINCT X|MLIX|7900|53|2019-06-03
NMS Tier 1|GWRE|GUIDEWIRE SOFTWARE, INC.|MSPL MS POOL (ATS-4)|MSPL|48700|384|2019-06-03
NMS Tier 1|GWRE|GUIDEWIRE SOFTWARE, INC.|MSRP MS RPOOL (ATS-6)|MSRP|52300|65|2019-06-03
NMS Tier 1|GWRE|GUIDEWIRE SOFTWARE, INC.|MSTX MS TRAJECTORY CROSS (ATS-1)|MSTX|31300|254|2019-06-03
NMS Tier 1|GWRE|GUIDEWIRE SOFTWARE, INC.|SGMT SIGMA X2|SGMT|94703|763|2019-06-03
NMS Tier 1|GWRE|GUIDEWIRE SOFTWARE, INC.|UBSA UBS ATS|UBSA|115820|1332|2019-06-03
NMS Tier 1|GWRE|GUIDEWIRE SOFTWARE, INC.|XIST INSTINET CROSSING|XIST|100|1|2019-06-03
NMS Tier 1|GWRE|GUIDEWIRE SOFTWARE, INC.|XSTM CROSSSTREAM|XSTM|975|8|2019-06-03
NMS Tier 1|GWW|W.W. Grainger, Inc.|BIDS BIDS ATS|BIDS|12900|19|2019-06-03
NMS Tier 1|GWW|W.W. Grainger, Inc.|CODA CODA|CODA|646|13|2019-06-03
NMS Tier 1|GWW|W.W. Grainger, Inc.|CROS CROSSFINDER|CROS|24164|432|2019-06-03
NMS Tier 1|GWW|W.W. Grainger, Inc.|DBAX SUPERX ATS|DBAX|35000|311|2019-06-03
NMS Tier 1|GWW|W.W. Grainger, Inc.|EBXL LEVEL ATS|EBXL|17625|173|2019-06-03
NMS Tier 1|GWW|W.W. Grainger, Inc.|IATS IBKR ATS|IATS|1119|19|2019-06-03
NMS Tier 1|GWW|W.W. Grainger, Inc.|ICBX CBX|ICBX|2400|24|2019-06-03
NMS Tier 1|GWW|W.W. Grainger, Inc.|INCR INTELLIGENT CROSS LLC|INCR|786|5|2019-06-03
NMS Tier 1|GWW|W.W. Grainger, Inc.|ITGP POSIT|ITGP|18500|21|2019-06-03
NMS Tier 1|GWW|W.W. Grainger, Inc.|JPBX JPB-X|JPBX|17678|227|2019-06-03
NMS Tier 1|GWW|W.W. Grainger, Inc.|JPMX JPM-X|JPMX|35981|603|2019-06-03
NMS Tier 1|GWW|W.W. Grainger, Inc.|KCGM VIRTU MATCHIT ATS|KCGM|3241|67|2019-06-03
NMS Tier 1|GWW|W.W. Grainger, Inc.|LATS THE BARCLAYS ATS|LATS|17900|168|2019-06-03
NMS Tier 1|GWW|W.W. Grainger, Inc.|LQNA LIQUIDNET H2O ATS|LQNA|39900|5|2019-06-03
NMS Tier 1|GWW|W.W. Grainger, Inc.|MLIX INSTINCT X|MLIX|4600|43|2019-06-03
NMS Tier 1|GWW|W.W. Grainger, Inc.|MSPL MS POOL (ATS-4)|MSPL|37500|329|2019-06-03
NMS Tier 1|GWW|W.W. Grainger, Inc.|MSRP MS RPOOL (ATS-6)|MSRP|8500|82|2019-06-03
NMS Tier 1|GWW|W.W. Grainger, Inc.|MSTX MS TRAJECTORY CROSS (ATS-1)|MSTX|8400|80|2019-06-03
NMS Tier 1|GWW|W.W. Grainger, Inc.|SGMT SIGMA X2|SGMT|56347|655|2019-06-03
NMS Tier 1|GWW|W.W. Grainger, Inc.|UBSA UBS ATS|UBSA|82742|1442|2019-06-03
NMS Tier 1|GWW|W.W. Grainger, Inc.|XIST INSTINET CROSSING|XIST|100|1|2019-06-03
NMS Tier 1|GWW|W.W. Grainger, Inc.|XSTM CROSSSTREAM|XSTM|1981|17|2019-06-03
NMS Tier 1|GWX|SPDR S&P International Small Cap ETF|CROS CROSSFINDER|CROS|7400|76|2019-06-03
NMS Tier 1|GWX|SPDR S&P International Small Cap ETF|DBAX SUPERX ATS|DBAX|400|4|2019-06-03
NMS Tier 1|GWX|SPDR S&P International Small Cap ETF|EBXL LEVEL ATS|EBXL|800|8|2019-06-03
NMS Tier 1|GWX|SPDR S&P International Small Cap ETF|IATS IBKR ATS|IATS|2|1|2019-06-03
NMS Tier 1|GWX|SPDR S&P International Small Cap ETF|ITGP POSIT|ITGP|100|1|2019-06-03
NMS Tier 1|GWX|SPDR S&P International Small Cap ETF|JPMX JPM-X|JPMX|110|2|2019-06-03
NMS Tier 1|GWX|SPDR S&P International Small Cap ETF|KCGM VIRTU MATCHIT ATS|KCGM|406|5|2019-06-03
NMS Tier 1|GWX|SPDR S&P International Small Cap ETF|LATS THE BARCLAYS ATS|LATS|1100|11|2019-06-03
NMS Tier 1|GWX|SPDR S&P International Small Cap ETF|MLIX INSTINCT X|MLIX|100|1|2019-06-03
NMS Tier 1|GWX|SPDR S&P International Small Cap ETF|SGMT SIGMA X2|SGMT|500|5|2019-06-03
NMS Tier 1|GWX|SPDR S&P International Small Cap ETF|UBSA UBS ATS|UBSA|1027|14|2019-06-03
NMS Tier 1|GWX|SPDR S&P International Small Cap ETF|XSTM CROSSSTREAM|XSTM|168|1|2019-06-03
NMS Tier 1|GXC|SPDR S&P China ETF|CROS CROSSFINDER|CROS|10769|80|2019-06-03
NMS Tier 1|GXC|SPDR S&P China ETF|DBAX SUPERX ATS|DBAX|4700|40|2019-06-03
NMS Tier 1|GXC|SPDR S&P China ETF|EBXL LEVEL ATS|EBXL|13860|101|2019-06-03
NMS Tier 1|GXC|SPDR S&P China ETF|IATS IBKR ATS|IATS|688|15|2019-06-03
NMS Tier 1|GXC|SPDR S&P China ETF|ICBX CBX|ICBX|7700|37|2019-06-03
NMS Tier 1|GXC|SPDR S&P China ETF|ITGP POSIT|ITGP|1100|3|2019-06-03
NMS Tier 1|GXC|SPDR S&P China ETF|JPMX JPM-X|JPMX|503|4|2019-06-03
NMS Tier 1|GXC|SPDR S&P China ETF|KCGM VIRTU MATCHIT ATS|KCGM|900|5|2019-06-03
NMS Tier 1|GXC|SPDR S&P China ETF|LATS THE BARCLAYS ATS|LATS|3600|32|2019-06-03
NMS Tier 1|GXC|SPDR S&P China ETF|MLIX INSTINCT X|MLIX|1600|4|2019-06-03
NMS Tier 1|GXC|SPDR S&P China ETF|MSPL MS POOL (ATS-4)|MSPL|6100|40|2019-06-03
NMS Tier 1|GXC|SPDR S&P China ETF|SGMT SIGMA X2|SGMT|7247|58|2019-06-03
NMS Tier 1|GXC|SPDR S&P China ETF|UBSA UBS ATS|UBSA|34999|209|2019-06-03
NMS Tier 1|H|Hyatt Hotels Corporation|BIDS BIDS ATS|BIDS|18600|9|2019-06-03
NMS Tier 1|H|Hyatt Hotels Corporation|BLKX INSTINET BLOCKCROSS|BLKX|7100|1|2019-06-03
NMS Tier 1|H|Hyatt Hotels Corporation|CROS CROSSFINDER|CROS|26491|353|2019-06-03
NMS Tier 1|H|Hyatt Hotels Corporation|DBAX SUPERX ATS|DBAX|15900|138|2019-06-03
NMS Tier 1|H|Hyatt Hotels Corporation|EBXL LEVEL ATS|EBXL|5900|55|2019-06-03
NMS Tier 1|H|Hyatt Hotels Corporation|IATS IBKR ATS|IATS|4178|25|2019-06-03
NMS Tier 1|H|Hyatt Hotels Corporation|ICBX CBX|ICBX|1100|11|2019-06-03
NMS Tier 1|H|Hyatt Hotels Corporation|INCR INTELLIGENT CROSS LLC|INCR|400|4|2019-06-03
NMS Tier 1|H|Hyatt Hotels Corporation|ITGP POSIT|ITGP|2500|15|2019-06-03
NMS Tier 1|H|Hyatt Hotels Corporation|JPBX JPB-X|JPBX|11413|180|2019-06-03
NMS Tier 1|H|Hyatt Hotels Corporation|JPMX JPM-X|JPMX|30814|332|2019-06-03
NMS Tier 1|H|Hyatt Hotels Corporation|KCGM VIRTU MATCHIT ATS|KCGM|1216|18|2019-06-03
NMS Tier 1|H|Hyatt Hotels Corporation|LATS THE BARCLAYS ATS|LATS|14800|142|2019-06-03
NMS Tier 1|H|Hyatt Hotels Corporation|MLIX INSTINCT X|MLIX|1000|9|2019-06-03
NMS Tier 1|H|Hyatt Hotels Corporation|MSPL MS POOL (ATS-4)|MSPL|28200|261|2019-06-03
NMS Tier 1|H|Hyatt Hotels Corporation|MSRP MS RPOOL (ATS-6)|MSRP|9600|82|2019-06-03
NMS Tier 1|H|Hyatt Hotels Corporation|MSTX MS TRAJECTORY CROSS (ATS-1)|MSTX|34900|288|2019-06-03
NMS Tier 1|H|Hyatt Hotels Corporation|SGMT SIGMA X2|SGMT|20418|259|2019-06-03
NMS Tier 1|H|Hyatt Hotels Corporation|UBSA UBS ATS|UBSA|69135|1175|2019-06-03
NMS Tier 1|H|Hyatt Hotels Corporation|XIST INSTINET CROSSING|XIST|3100|4|2019-06-03
NMS Tier 1|H|Hyatt Hotels Corporation|XSTM CROSSSTREAM|XSTM|1227|10|2019-06-03
NMS Tier 1|HACK|ETFMG Prime Cyber Security ETF|CODA CODA|CODA|100|1|2019-06-03
NMS Tier 1|HACK|ETFMG Prime Cyber Security ETF|CROS CROSSFINDER|CROS|10135|85|2019-06-03
NMS Tier 1|HACK|ETFMG Prime Cyber Security ETF|DBAX SUPERX ATS|DBAX|10200|94|2019-06-03
NMS Tier 1|HACK|ETFMG Prime Cyber Security ETF|EBXL LEVEL ATS|EBXL|14800|87|2019-06-03
NMS Tier 1|HACK|ETFMG Prime Cyber Security ETF|IATS IBKR ATS|IATS|5056|29|2019-06-03
NMS Tier 1|HACK|ETFMG Prime Cyber Security ETF|ICBX CBX|ICBX|4300|16|2019-06-03
NMS Tier 1|HACK|ETFMG Prime Cyber Security ETF|ITGP POSIT|ITGP|800|6|2019-06-03
NMS Tier 1|HACK|ETFMG Prime Cyber Security ETF|JPMX JPM-X|JPMX|8150|36|2019-06-03
NMS Tier 1|HACK|ETFMG Prime Cyber Security ETF|KCGM VIRTU MATCHIT ATS|KCGM|5017|25|2019-06-03
NMS Tier 1|HACK|ETFMG Prime Cyber Security ETF|LATS THE BARCLAYS ATS|LATS|15300|82|2019-06-03
NMS Tier 1|HACK|ETFMG Prime Cyber Security ETF|MLIX INSTINCT X|MLIX|5138|36|2019-06-03
NMS Tier 1|HACK|ETFMG Prime Cyber Security ETF|MSPL MS POOL (ATS-4)|MSPL|2300|10|2019-06-03
NMS Tier 1|HACK|ETFMG Prime Cyber Security ETF|MSTX MS TRAJECTORY CROSS (ATS-1)|MSTX|3100|31|2019-06-03
NMS Tier 1|HACK|ETFMG Prime Cyber Security ETF|SGMT SIGMA X2|SGMT|6371|43|2019-06-03
NMS Tier 1|HACK|ETFMG Prime Cyber Security ETF|UBSA UBS ATS|UBSA|27666|166|2019-06-03
NMS Tier 1|HACK|ETFMG Prime Cyber Security ETF|XSTM CROSSSTREAM|XSTM|2318|6|2019-06-03
NMS Tier 1|HAIN|Hain Celestial Group, Inc. (The) Common Stock|BIDS BIDS ATS|BIDS|129900|248|2019-06-03
NMS Tier 1|HAIN|Hain Celestial Group, Inc. (The) Common Stock|BLKX INSTINET BLOCKCROSS|BLKX|5400|1|2019-06-03
NMS Tier 1|HAIN|Hain Celestial Group, Inc. (The) Common Stock|CODA CODA|CODA|12844|89|2019-06-03
NMS Tier 1|HAIN|Hain Celestial Group, Inc. (The) Common Stock|CROS CROSSFINDER|CROS|170021|874|2019-06-03
NMS Tier 1|HAIN|Hain Celestial Group, Inc. (The) Common Stock|DBAX SUPERX ATS|DBAX|194400|1167|2019-06-03
NMS Tier 1|HAIN|Hain Celestial Group, Inc. (The) Common Stock|EBXL LEVEL ATS|EBXL|119500|655|2019-06-03
NMS Tier 1|HAIN|Hain Celestial Group, Inc. (The) Common Stock|IATS IBKR ATS|IATS|29400|70|2019-06-03
NMS Tier 1|HAIN|Hain Celestial Group, Inc. (The) Common Stock|ICBX CBX|ICBX|9000|84|2019-06-03
NMS Tier 1|HAIN|Hain Celestial Group, Inc. (The) Common Stock|INCR INTELLIGENT CROSS LLC|INCR|3250|28|2019-06-03
NMS Tier 1|HAIN|Hain Celestial Group, Inc. (The) Common Stock|ITGP POSIT|ITGP|35300|162|2019-06-03
NMS Tier 1|HAIN|Hain Celestial Group, Inc. (The) Common Stock|JPBX JPB-X|JPBX|103680|968|2019-06-03
NMS Tier 1|HAIN|Hain Celestial Group, Inc. (The) Common Stock|JPMX JPM-X|JPMX|243687|1024|2019-06-03
NMS Tier 1|HAIN|Hain Celestial Group, Inc. (The) Common Stock|KCGM VIRTU MATCHIT ATS|KCGM|32860|157|2019-06-03
NMS Tier 1|HAIN|Hain Celestial Group, Inc. (The) Common Stock|LATS THE BARCLAYS ATS|LATS|80300|669|2019-06-03
NMS Tier 1|HAIN|Hain Celestial Group, Inc. (The) Common Stock|LQNA LIQUIDNET H2O ATS|LQNA|35000|4|2019-06-03
NMS Tier 1|HAIN|Hain Celestial Group, Inc. (The) Common Stock|MLIX INSTINCT X|MLIX|32936|128|2019-06-03
NMS Tier 1|HAIN|Hain Celestial Group, Inc. (The) Common Stock|MSPL MS POOL (ATS-4)|MSPL|276800|1008|2019-06-03
NMS Tier 1|HAIN|Hain Celestial Group, Inc. (The) Common Stock|MSRP MS RPOOL (ATS-6)|MSRP|13400|96|2019-06-03
NMS Tier 1|HAIN|Hain Celestial Group, Inc. (The) Common Stock|MSTX MS TRAJECTORY CROSS (ATS-1)|MSTX|66300|402|2019-06-03
NMS Tier 1|HAIN|Hain Celestial Group, Inc. (The) Common Stock|SGMT SIGMA X2|SGMT|126265|932|2019-06-03
NMS Tier 1|HAIN|Hain Celestial Group, Inc. (The) Common Stock|UBSA UBS ATS|UBSA|263972|2178|2019-06-03
NMS Tier 1|HAIN|Hain Celestial Group, Inc. (The) Common Stock|XIST INSTINET CROSSING|XIST|2200|3|2019-06-03
NMS Tier 1|HAIN|Hain Celestial Group, Inc. (The) Common Stock|XSTM CROSSSTREAM|XSTM|20158|47|2019-06-03
NMS Tier 1|HAL|Halliburton Company|BIDS BIDS ATS|BIDS|61800|145|2019-06-03
NMS Tier 1|HAL|Halliburton Company|BLKX INSTINET BLOCKCROSS|BLKX|23600|3|2019-06-03
NMS Tier 1|HAL|Halliburton Company|CODA CODA|CODA|17570|98|2019-06-03
NMS Tier 1|HAL|Halliburton Company|CROS CROSSFINDER|CROS|735268|5055|2019-06-03
NMS Tier 1|HAL|Halliburton Company|DBAX SUPERX ATS|DBAX|248900|1564|2019-06-03
NMS Tier 1|HAL|Halliburton Company|EBXL LEVEL ATS|EBXL|320489|2145|2019-06-03
NMS Tier 1|HAL|Halliburton Company|IATS IBKR ATS|IATS|72964|263|2019-06-03
NMS Tier 1|HAL|Halliburton Company|ICBX CBX|ICBX|99734|825|2019-06-03
NMS Tier 1|HAL|Halliburton Company|INCR INTELLIGENT CROSS LLC|INCR|110922|957|2019-06-03
NMS Tier 1|HAL|Halliburton Company|ITGP POSIT|ITGP|119000|600|2019-06-03
NMS Tier 1|HAL|Halliburton Company|JPBX JPB-X|JPBX|431864|1448|2019-06-03
NMS Tier 1|HAL|Halliburton Company|JPMX JPM-X|JPMX|356899|2395|2019-06-03
NMS Tier 1|HAL|Halliburton Company|KCGM VIRTU MATCHIT ATS|KCGM|84155|678|2019-06-03
NMS Tier 1|HAL|Halliburton Company|LATS THE BARCLAYS ATS|LATS|362700|2896|2019-06-03
NMS Tier 1|HAL|Halliburton Company|LQNA LIQUIDNET H2O ATS|LQNA|6500|1|2019-06-03
NMS Tier 1|HAL|Halliburton Company|MLIX INSTINCT X|MLIX|137011|628|2019-06-03
NMS Tier 1|HAL|Halliburton Company|MSPL MS POOL (ATS-4)|MSPL|231900|1036|2019-06-03
NMS Tier 1|HAL|Halliburton Company|MSRP MS RPOOL (ATS-6)|MSRP|142700|1081|2019-06-03
NMS Tier 1|HAL|Halliburton Company|MSTX MS TRAJECTORY CROSS (ATS-1)|MSTX|292300|1013|2019-06-03
NMS Tier 1|HAL|Halliburton Company|SGMT SIGMA X2|SGMT|317606|2610|2019-06-03
NMS Tier 1|HAL|Halliburton Company|UBSA UBS ATS|UBSA|1341809|11750|2019-06-03
NMS Tier 1|HAL|Halliburton Company|USTK USTOCKTRADE SECURITIES, INC.|USTK|50|2|2019-06-03
NMS Tier 1|HAL|Halliburton Company|XIST INSTINET CROSSING|XIST|36100|4|2019-06-03
NMS Tier 1|HAL|Halliburton Company|XSTM CROSSSTREAM|XSTM|63534|213|2019-06-03
NMS Tier 1|HAS|Hasbro, Inc. Common Stock|BIDS BIDS ATS|BIDS|11100|74|2019-06-03
NMS Tier 1|HAS|Hasbro, Inc. Common Stock|CODA CODA|CODA|630|10|2019-06-03
NMS Tier 1|HAS|Hasbro, Inc. Common Stock|CROS CROSSFINDER|CROS|71121|820|2019-06-03
NMS Tier 1|HAS|Hasbro, Inc. Common Stock|DBAX SUPERX ATS|DBAX|39100|341|2019-06-03
NMS Tier 1|HAS|Hasbro, Inc. Common Stock|EBXL LEVEL ATS|EBXL|46251|336|2019-06-03
NMS Tier 1|HAS|Hasbro, Inc. Common Stock|IATS IBKR ATS|IATS|5232|38|2019-06-03
NMS Tier 1|HAS|Hasbro, Inc. Common Stock|ICBX CBX|ICBX|3500|35|2019-06-03
NMS Tier 1|HAS|Hasbro, Inc. Common Stock|INCR INTELLIGENT CROSS LLC|INCR|1500|15|2019-06-03
NMS Tier 1|HAS|Hasbro, Inc. Common Stock|ITGP POSIT|ITGP|4300|41|2019-06-03
NMS Tier 1|HAS|Hasbro, Inc. Common Stock|JPBX JPB-X|JPBX|28936|424|2019-06-03
NMS Tier 1|HAS|Hasbro, Inc. Common Stock|JPMX JPM-X|JPMX|182849|1667|2019-06-03
NMS Tier 1|HAS|Hasbro, Inc. Common Stock|KCGM VIRTU MATCHIT ATS|KCGM|6872|67|2019-06-03
NMS Tier 1|HAS|Hasbro, Inc. Common Stock|LATS THE BARCLAYS ATS|LATS|32300|309|2019-06-03
NMS Tier 1|HAS|Hasbro, Inc. Common Stock|LQNA LIQUIDNET H2O ATS|LQNA|26200|1|2019-06-03
NMS Tier 1|HAS|Hasbro, Inc. Common Stock|MLIX INSTINCT X|MLIX|10037|89|2019-06-03
NMS Tier 1|HAS|Hasbro, Inc. Common Stock|MSPL MS POOL (ATS-4)|MSPL|35100|318|2019-06-03
NMS Tier 1|HAS|Hasbro, Inc. Common Stock|MSRP MS RPOOL (ATS-6)|MSRP|13700|121|2019-06-03
NMS Tier 1|HAS|Hasbro, Inc. Common Stock|MSTX MS TRAJECTORY CROSS (ATS-1)|MSTX|32700|272|2019-06-03
NMS Tier 1|HAS|Hasbro, Inc. Common Stock|SGMT SIGMA X2|SGMT|28190|352|2019-06-03
NMS Tier 1|HAS|Hasbro, Inc. Common Stock|UBSA UBS ATS|UBSA|187868|2406|2019-06-03
NMS Tier 1|HAS|Hasbro, Inc. Common Stock|XIST INSTINET CROSSING|XIST|1348|4|2019-06-03
NMS Tier 1|HAS|Hasbro, Inc. Common Stock|XSTM CROSSSTREAM|XSTM|2309|20|2019-06-03
NMS Tier 1|HBAN|Huntington Bancshares Incorporated Common Stock|BIDS BIDS ATS|BIDS|112600|279|2019-06-03
NMS Tier 1|HBAN|Huntington Bancshares Incorporated Common Stock|BLKX INSTINET BLOCKCROSS|BLKX|20000|2|2019-06-03
NMS Tier 1|HBAN|Huntington Bancshares Incorporated Common Stock|CODA CODA|CODA|11463|100|2019-06-03
NMS Tier 1|HBAN|Huntington Bancshares Incorporated Common Stock|CROS CROSSFINDER|CROS|1018522|4065|2019-06-03
NMS Tier 1|HBAN|Huntington Bancshares Incorporated Common Stock|DBAX SUPERX ATS|DBAX|549900|1682|2019-06-03
NMS Tier 1|HBAN|Huntington Bancshares Incorporated Common Stock|EBXL LEVEL ATS|EBXL|383643|1491|2019-06-03
NMS Tier 1|HBAN|Huntington Bancshares Incorporated Common Stock|IATS IBKR ATS|IATS|37707|58|2019-06-03
NMS Tier 1|HBAN|Huntington Bancshares Incorporated Common Stock|ICBX CBX|ICBX|153798|650|2019-06-03
NMS Tier 1|HBAN|Huntington Bancshares Incorporated Common Stock|INCR INTELLIGENT CROSS LLC|INCR|263013|1269|2019-06-03
NMS Tier 1|HBAN|Huntington Bancshares Incorporated Common Stock|ITGP POSIT|ITGP|141700|617|2019-06-03
NMS Tier 1|HBAN|Huntington Bancshares Incorporated Common Stock|JPBX JPB-X|JPBX|183524|900|2019-06-03
NMS Tier 1|HBAN|Huntington Bancshares Incorporated Common Stock|JPMX JPM-X|JPMX|419562|1854|2019-06-03
NMS Tier 1|HBAN|Huntington Bancshares Incorporated Common Stock|KCGM VIRTU MATCHIT ATS|KCGM|131500|621|2019-06-03
NMS Tier 1|HBAN|Huntington Bancshares Incorporated Common Stock|LATS THE BARCLAYS ATS|LATS|803700|2885|2019-06-03
NMS Tier 1|HBAN|Huntington Bancshares Incorporated Common Stock|LQNA LIQUIDNET H2O ATS|LQNA|100400|4|2019-06-03
NMS Tier 1|HBAN|Huntington Bancshares Incorporated Common Stock|MLIX INSTINCT X|MLIX|438456|1605|2019-06-03
NMS Tier 1|HBAN|Huntington Bancshares Incorporated Common Stock|MSPL MS POOL (ATS-4)|MSPL|715600|1021|2019-06-03
NMS Tier 1|HBAN|Huntington Bancshares Incorporated Common Stock|MSRP MS RPOOL (ATS-6)|MSRP|127200|317|2019-06-03
NMS Tier 1|HBAN|Huntington Bancshares Incorporated Common Stock|MSTX MS TRAJECTORY CROSS (ATS-1)|MSTX|81700|338|2019-06-03
NMS Tier 1|HBAN|Huntington Bancshares Incorporated Common Stock|SGMT SIGMA X2|SGMT|532518|2776|2019-06-03
NMS Tier 1|HBAN|Huntington Bancshares Incorporated Common Stock|UBSA UBS ATS|UBSA|1157328|5625|2019-06-03
NMS Tier 1|HBAN|Huntington Bancshares Incorporated Common Stock|XIST INSTINET CROSSING|XIST|3070|1|2019-06-03
NMS Tier 1|HBAN|Huntington Bancshares Incorporated Common Stock|XSTM CROSSSTREAM|XSTM|45994|158|2019-06-03
NMS Tier 1|HBI|Hanesbrands, Inc.|BIDS BIDS ATS|BIDS|173700|124|2019-06-03
NMS Tier 1|HBI|Hanesbrands, Inc.|BLKX INSTINET BLOCKCROSS|BLKX|49000|1|2019-06-03
NMS Tier 1|HBI|Hanesbrands, Inc.|CODA CODA|CODA|17879|59|2019-06-03
NMS Tier 1|HBI|Hanesbrands, Inc.|CROS CROSSFINDER|CROS|516387|3118|2019-06-03
NMS Tier 1|HBI|Hanesbrands, Inc.|DBAX SUPERX ATS|DBAX|223600|1143|2019-06-03
NMS Tier 1|HBI|Hanesbrands, Inc.|EBXL LEVEL ATS|EBXL|210986|1275|2019-06-03
NMS Tier 1|HBI|Hanesbrands, Inc.|IATS IBKR ATS|IATS|8524|34|2019-06-03
