tierDescription|issueSymbolIdentifier|issueName|marketParticipantName|totalWeeklyShareQuantity|totalWeeklyTradeCount|lastUpdateDate
OTCE|JUPGF|Jupiter Gold Corporation Ordinary Shares (Cayman Islands)|De Minimis Firms|1000|1|2019-06-03
OTCE|JUVF|Juniata Valley Financial Corp. (PA) Common Stock|De Minimis Firms|25|1|2019-06-03
OTCE|JVTSF|JUVENTUS FOOTBALL CLUB SPA,  TORINO Common Shares|De Minimis Firms|48288|32|2019-06-03
OTCE|JWCAF|James E Wagner Cultivation Corp Ordinary Shares (Canada)|De Minimis Firms|177793|96|2019-06-03
OTCE|JXHLY|JXTG Holdings, Inc American Depositary Receipts - Unsponsored|De Minimis Firms|1338|11|2019-06-03
OTCE|JXMNF|Jaxon Mng Inc Ordinary Shares|De Minimis Firms|6000|1|2019-06-03
OTCE|JZCLF|JZ Capital Partners Limited, Guernsey Ordinary shares (Guernsey)|De Minimis Firms|44600|14|2019-06-03
OTCE|KABX|Kabe Exploration Inc. Common Stock|De Minimis Firms|210250|1|2019-06-03
OTCE|KAJMY|Kajima Corp Ord American Depositary Shares|De Minimis Firms|6310|51|2019-06-03
OTCE|KALG|KAL Energy, Inc. Common Stock|De Minimis Firms|110000|2|2019-06-03
OTCE|KALTF|Kalytera Therapeutics Inc Common Shares|De Minimis Firms|2523729|103|2019-06-03
OTCE|KALY|Kali, Inc. Common Stock|De Minimis Firms|34533478|843|2019-06-03
OTCE|KANP|Kaanapali Land LLC Common Stock|De Minimis Firms|241|7|2019-06-03
OTCE|KAOCF|Kao Corp -New Ordinary Shares|De Minimis Firms|250|5|2019-06-03
OTCE|KAOOY|Kao Corporation ADR Repstg 1/5 Com - Unsponsored (Japan)|De Minimis Firms|266195|1175|2019-06-03
OTCE|KARBF|Karo Pharma Aktiebolag Ordinary Shares|De Minimis Firms|10|1|2019-06-03
OTCE|KAST|Kasten, Inc. Common Stock|De Minimis Firms|26500|5|2019-06-03
OTCE|KATFF|Katanga Mining Limited Ordinary Shares (Bermuda)|De Minimis Firms|103817|74|2019-06-03
OTCE|KATX|KAT Exploration Inc.  Common Stock|De Minimis Firms|57681691|25|2019-06-03
OTCE|KATYQ|Katy Industries, Inc. Common Stock|De Minimis Firms|75100|9|2019-06-03
OTCE|KAYS|Kaya Holdings, Inc. Common Stock|De Minimis Firms|1052100|144|2019-06-03
OTCE|KBCSF|KBC Group NV Ordinary Shares (Belgium)|De Minimis Firms|513|4|2019-06-03
OTCE|KBCSY|KBC Group NV Unsponsored ADR (Belgium)|De Minimis Firms|62061|682|2019-06-03
OTCE|KBEVF|Koios Beverage Corp Ordinary Shares|De Minimis Firms|751103|410|2019-06-03
OTCE|KBKCP|KBK Capital Corporation 9.50% Trust Preferred Securities due 11/30/2028|De Minimis Firms|100|1|2019-06-03
OTCE|KBLB|Kraig Biocraft Laboratories, Inc. Common Stock|CITADEL SECURITIES LLC|18869931|1477|2019-06-03
OTCE|KBLB|Kraig Biocraft Laboratories, Inc. Common Stock|De Minimis Firms|17848630|1920|2019-06-03
OTCE|KBLB|Kraig Biocraft Laboratories, Inc. Common Stock|VIRTU AMERICAS LLC|14003806|1574|2019-06-03
OTCE|KCCFF|Kutcho Copper Corp Ordinary Shares|De Minimis Firms|123775|62|2019-06-03
OTCE|KCDMF|Kimberly-Clark De Mexico S A B de C V Ordinary Shares Class B (Mexico)|De Minimis Firms|1000|2|2019-06-03
OTCE|KCDMY|Kimberly-Clark De Mexico S A B de C V Sponsored ADR (Mexico)|De Minimis Firms|110510|315|2019-06-03
OTCE|KCKSF|Keck Seng Investments Ordinary Shares|De Minimis Firms|87400|16|2019-06-03
OTCE|KCLI|Kansas City Life Insurance Co Common Stock|De Minimis Firms|42797|137|2019-06-03
OTCE|KCPC|Key Capital Corp. New Common Stock|De Minimis Firms|3000|2|2019-06-03
OTCE|KDDIF|KDDI CORP Ordinary Shares|De Minimis Firms|87|1|2019-06-03
OTCE|KDDIY|KDDI Corporation Unsponsored ADR (Japan)|De Minimis Firms|1208341|977|2019-06-03
OTCE|KDDRF|Kidman Resources Ltd St Kilda Vic Ordinary Shares (Australia)|De Minimis Firms|7796|3|2019-06-03
OTCE|KDKGF|Klondike Gold Cp Ordinary Shares|De Minimis Firms|42270|18|2019-06-03
OTCE|KDKN|Kodiak Energy, Inc. Common Stock|De Minimis Firms|947915|24|2019-06-03
OTCE|KDOZF|Kidoz Inc Common Shares|De Minimis Firms|600|2|2019-06-03
OTCE|KDSKF|Koninklijke DSM NV Ordinary Shares (Netherlands)|De Minimis Firms|2004|14|2019-06-03
OTCE|KEFI|Keweenaw Financial Corp (Mich) Common Stock|De Minimis Firms|2445|5|2019-06-03
OTCE|KELTF|Kelt Exploration Ltd. Com (Canada)|De Minimis Firms|155|3|2019-06-03
OTCE|KERMF|Kerr Mines Inc Common Shares (Canada)|De Minimis Firms|393402|104|2019-06-03
OTCE|KEWL|Keweenaw Land Association, Limited Common Stock|De Minimis Firms|6368|20|2019-06-03
OTCE|KEYLL|Keycorp New Depositary Shares Representing 1/40th Ownership Preferred Series G|De Minimis Firms|1401905|762|2019-06-03
OTCE|KEYUF|Keyera Corp (Canada)|De Minimis Firms|10138|52|2019-06-03
OTCE|KGAUF|Kongsberg Automotive Asa Ordinary Shares (Norway)|De Minimis Firms|7620|2|2019-06-03
OTCE|KGDEF|Kingdee International Software Group Company Ltd Ordinary Shares|De Minimis Firms|16949|1|2019-06-03
OTCE|KGET|Kleangas Energy Technologies, Inc.  Common Stock|De Minimis Firms|7461715|13|2019-06-03
OTCE|KGFHF|Kingfisher plc Ordinary Shares (United Kingdom)|De Minimis Firms|11163|5|2019-06-03
OTCE|KGFHY|Kingfisher plc Sponsored American Depositary Receipt|De Minimis Firms|354551|459|2019-06-03
OTCE|KGHI|Kaiser Group Holdings, Inc Common Stock|De Minimis Firms|20|1|2019-06-03
OTCE|KGHZF|Pangolin Diamonds Corp. Ordinary Shares (Canada)|De Minimis Firms|4350|1|2019-06-03
OTCE|KGKG|Kona Gold Solutions, Inc. Common Stock|CITADEL SECURITIES LLC|26328285|1567|2019-06-03
OTCE|KGKG|Kona Gold Solutions, Inc. Common Stock|De Minimis Firms|8008561|586|2019-06-03
OTCE|KGKG|Kona Gold Solutions, Inc. Common Stock|G1 EXECUTION SERVICES, LLC|16349003|1083|2019-06-03
OTCE|KGSPF|Kingspan Group Plc Ordinary Shares|De Minimis Firms|312|1|2019-06-03
OTCE|KGSPY|Kingspan Group Plc Unsponsored ADR (Ireland)|De Minimis Firms|4064|18|2019-06-03
OTCE|KGTFF|Krung Thai Bank Public Company Limited Ordinary Shares (Thailand)|De Minimis Firms|13500|4|2019-06-03
OTCE|KHDHF|KHD Humboldt Wedag International AG Ordinary Shares (Germany)|De Minimis Firms|1357|6|2019-06-03
OTCE|KHNGF|Kuehne & Nagel International Ag Schindellegi Namen-Akt. Shares (Switzerland)|De Minimis Firms|550|3|2019-06-03
OTCE|KHNGY|Kuehne & Nagel International Ag Schindellegi Unsponsored ADR (Switzerland)|De Minimis Firms|2680|19|2019-06-03
OTCE|KHOLY|Koc Holdings AS Unsponsored ADR (Turkey)|De Minimis Firms|61704|229|2019-06-03
OTCE|KHRIF|Cypherpunk Hldgs Inc Common Shares|De Minimis Firms|19522|3|2019-06-03
OTCE|KHRNF|Khiron Life Sciences Corp Common Stock|CITADEL SECURITIES LLC|1042801|1340|2019-06-03
OTCE|KHRNF|Khiron Life Sciences Corp Common Stock|De Minimis Firms|1233607|1583|2019-06-03
OTCE|KHTRF|Knight Therapeutics Inc Common Shares (Canada)|De Minimis Firms|9118|13|2019-06-03
OTCE|KIDBQ|Kid Brands, Inc.|De Minimis Firms|10000|1|2019-06-03
OTCE|KIGRY|KION GROUP AG Unsponsored ADR (Germany)|De Minimis Firms|6850|28|2019-06-03
OTCE|KIROY|Kumba Iron Ore Limited Sponsored ADR (South Africa)|De Minimis Firms|39|1|2019-06-03
OTCE|KISB|Kish Bancorp, Inc. (PA) Common Stock|De Minimis Firms|2151|8|2019-06-03
OTCE|KIWB|Kiwibox.com Inc.  Common Stock|De Minimis Firms|821350|10|2019-06-03
OTCE|KJWNF|WESSANEN NV, KONINKLIJKE  Other|De Minimis Firms|15735|5|2019-06-03
OTCE|KKPNF|Koninklijke Kpn Nv Ordinary Shares|De Minimis Firms|3861|3|2019-06-03
OTCE|KKPNY|Royal KPN N.V. Common Stock|De Minimis Firms|303030|530|2019-06-03
OTCE|KKUR|Chromocure, Inc. Common Stock|De Minimis Firms|166900|1|2019-06-03
OTCE|KKWFF|Koninklijke Boskalis Westminster N V Ordinary Shares  (Netherlands)|De Minimis Firms|1|1|2019-06-03
OTCE|KLBAY|Klabin SA American Depositary Shares - Unsponsored|De Minimis Firms|2525|26|2019-06-03
OTCE|KLMN|Kalmin Corp. Common Stock|De Minimis Firms|12639|41|2019-06-03
OTCE|KLMR|KLM Royal Dutch Airlines Common Stock New York Registry|De Minimis Firms|30|1|2019-06-03
OTCE|KLRGF|Keller Group Plc Ord 10 Par Ordinary Shares|De Minimis Firms|500|1|2019-06-03
OTCE|KLSVF|Klondike Silver Corp Common Shares (Canada)|De Minimis Firms|100|1|2019-06-03
OTCE|KLYCY|Kunlun Energy Co. Ltd Unsponsored ADR (Hong Kong)|De Minimis Firms|1030|5|2019-06-03
OTCE|KLYG|Kelyniam Global, Inc. Common Stock|De Minimis Firms|16700|6|2019-06-03
OTCE|KMERF|Komercni Banka As Ord Czk500 Komercni Banka AS (Czech Republic)|De Minimis Firms|498|8|2019-06-03
OTCE|KMLGF|KINDER MORGAN CANADA LTD Ordinary Shares|De Minimis Firms|799|3|2019-06-03
OTCE|KMTUF|Komatsu Ltd Ord Ordinary Shares|De Minimis Firms|43|1|2019-06-03
OTCE|KMTUY|Komatsu Ltd Ord American Depositary Shares|De Minimis Firms|206673|1126|2019-06-03
OTCE|KNBA|Kinbasha Gaming International, Inc. Common Stock|De Minimis Firms|254|1|2019-06-03
OTCE|KNBIF|Kane Biotech Inc Common Shares|De Minimis Firms|280|1|2019-06-03
OTCE|KNBWF|Kirin Holdings Company, Limited Ordinary Shares (Japan)|De Minimis Firms|1|1|2019-06-03
OTCE|KNBWY|Kirin Holdings Company, Limited Sponsored ADR (Japan)|De Minimis Firms|42427|306|2019-06-03
OTCE|KNCAY|Konica Minolta Inc Unsponsored ADR (Japan)|De Minimis Firms|238|3|2019-06-03
OTCE|KNCRY|Konecranes Plc Unsponsored ADR (Finland)|De Minimis Firms|15|1|2019-06-03
OTCE|KNDYF|Kenadyr Mining Holdings Corp Ordinary Shares (Canada)|De Minimis Firms|700|1|2019-06-03
OTCE|KNKT|Kunekt Corporation Common Stock|De Minimis Firms|13205|7|2019-06-03
OTCE|KNMCY|Konami Holdings Corporation American Depositary Receipts - Sponsored|De Minimis Firms|363|13|2019-06-03
OTCE|KNNGF|Kion Group AG Ordinary Shares (Germany)|De Minimis Firms|586|11|2019-06-03
OTCE|KNOS|Kronos Advanced Technologies Inc Common Stock|De Minimis Firms|8143545|125|2019-06-03
OTCE|KNRLF|Kontrol Energy Corp Ordinary Shares|De Minimis Firms|1100|4|2019-06-03
OTCE|KNRRY|Knorr-Bremse AG American Depositary Receipts - Unsponsored (Germany Federal Republic)|De Minimis Firms|160728|176|2019-06-03
OTCE|KNSC|Kenergy Scientific Inc. Class A Common Stock|De Minimis Firms|9760919|13|2019-06-03
OTCE|KNTNF|K92 Mining Inc Common Shares (Canada)|De Minimis Firms|1007691|381|2019-06-03
OTCE|KNVKF|Kinnevik AB Ordinary Shares (Sweden)|De Minimis Firms|2717|6|2019-06-03
OTCE|KNWN|Know Labs, Inc. Common Stock|De Minimis Firms|246660|251|2019-06-03
OTCE|KNYJF|Kone Oyj Shares B (Finland)|De Minimis Firms|8180|102|2019-06-03
OTCE|KNYJY|Kone Oyj Unsponsored ADR representing B shares (Finland)|De Minimis Firms|39597|208|2019-06-03
OTCE|KOGL|Kopp Glass Inc Common Stock|De Minimis Firms|300|2|2019-06-03
OTCE|KONA|Kona Grill, Inc. Common Stock|De Minimis Firms|2819858|537|2019-06-03
OTCE|KOOYF|Kootenay Silver, Inc. Common Shares (Canada)|De Minimis Firms|83866|14|2019-06-03
OTCE|KOSCF|Kose Corp Tokyo Ordinary Shares (Japan)|De Minimis Firms|15|3|2019-06-03
OTCE|KOSK|One Step Vending Corp Common Stock|De Minimis Firms|601320|48|2019-06-03
OTCE|KOTMF|Koito Manufacturing Co Ltd Ordinary Shares (Japan)|De Minimis Firms|66|1|2019-06-03
OTCE|KOVR|Korver Corp. Common Stock|De Minimis Firms|99600|22|2019-06-03
OTCE|KOYWF|Kootenay Silver, Inc. Warrant Exp 04/21/2021 (Canada)|De Minimis Firms|50|1|2019-06-03
OTCE|KOZZF|Koza Altin Isletmeleri AS Ordinary Shares   (Turkey)|De Minimis Firms|26000|4|2019-06-03
OTCE|KPAY|KinerjaPay Corp Common Stock|De Minimis Firms|3802770|1420|2019-06-03
OTCE|KPCPF|Kasikornbank Public Co Ltd Shares Foreign Registered (Thailand)|De Minimis Firms|67900|4|2019-06-03
OTCE|KPCPY|Kasikornbank Public Co Ltd Unsponsored ADR (Thailand)|De Minimis Firms|89043|620|2019-06-03
OTCE|KPELF|Keppel Corp Ltd Cl A Ordinary Shares|De Minimis Firms|500|2|2019-06-03
OTCE|KPELY|Keppel Corp Ltd Spons ADR|De Minimis Firms|13619|47|2019-06-03
OTCE|KPIFF|Edgewater Wireless Systems, Inc. Ordinary Shares (Canada)|De Minimis Firms|151467|29|2019-06-03
OTCE|KPLUY|K plus S AG Sponsored ADR (Germany)|De Minimis Firms|1075|6|2019-06-03
OTCE|KPOC|Kimberly Parry Organics, Corp. Common Stock|De Minimis Firms|169848|9|2019-06-03
OTCE|KPSHF|Kapsch Trafficcom AG, Wien Ordinary Shares (Austria)|De Minimis Firms|548|3|2019-06-03
OTCE|KPTSF|KP Tissue Inc Common Shares (Canada)|De Minimis Firms|1000|8|2019-06-03
OTCE|KRBF|Kreido Biofuels, Inc. Common Stock|De Minimis Firms|1048189|91|2019-06-03
OTCE|KRDXF|Kardex Ag Zuerich Ordinary Shares|De Minimis Firms|30|2|2019-06-03
OTCE|KRED|KonaRed Corporation. NEW Common Stock|De Minimis Firms|782903|44|2019-06-03
OTCE|KREVF|Keppel REIT Unit REIT  (Singapore)|De Minimis Firms|196|1|2019-06-03
OTCE|KRFG|King Resources Inc. Common Stock|De Minimis Firms|44179132|356|2019-06-03
OTCE|KRIUF|Keg Royalties Income Fund Units (Canada)|De Minimis Firms|325|2|2019-06-03
OTCE|KRKNF|Kraken Robotics Inc. Ordinary Shares|De Minimis Firms|182106|138|2019-06-03
OTCE|KRLTF|Karnalyte Resources, Inc. Ordinary Shares (Canada)|De Minimis Firms|18505|10|2019-06-03
OTCE|KRNNF|Krones Ag Akt. Shares (Germany)|De Minimis Firms|25|1|2019-06-03
OTCE|KRNTY|Krones Ag ADR (Germany)|De Minimis Firms|105|4|2019-06-03
OTCE|KROTY|Kroton Educacional SA, Brazil Sponsored ADR (Brazil)|De Minimis Firms|115578|149|2019-06-03
OTCE|KRYAF|Kerry Group Plc Ordinary Shares A (Ireland)|De Minimis Firms|3997|18|2019-06-03
OTCE|KRYAY|Kerry Group Plc Sponsored ADR (Ireland)|De Minimis Firms|11929|233|2019-06-03
OTCE|KSBI|KS Bancorp, Inc. (DE) Common Stock|De Minimis Firms|100|1|2019-06-03
OTCE|KSHB|KushCo Holdings, Inc. Common Stock|CANACCORD GENUITY LLC|524315|1340|2019-06-03
OTCE|KSHB|KushCo Holdings, Inc. Common Stock|CITADEL SECURITIES LLC|928065|1848|2019-06-03
OTCE|KSHB|KushCo Holdings, Inc. Common Stock|De Minimis Firms|458786|1272|2019-06-03
OTCE|KSHB|KushCo Holdings, Inc. Common Stock|G1 EXECUTION SERVICES, LLC|722851|1557|2019-06-03
OTCE|KSHB|KushCo Holdings, Inc. Common Stock|VIRTU AMERICAS LLC|475395|1233|2019-06-03
OTCE|KSIH|KS International Holdings Corporation Common Stock|De Minimis Firms|550|2|2019-06-03
OTCE|KSMRF|Contagious Gaming, Inc. Ordinary Shares|De Minimis Firms|3000|1|2019-06-03
OTCE|KSRYY|Kose Corp American Depositary Receipts - Unsponsored (Japan)|De Minimis Firms|31761|250|2019-06-03
OTCE|KTBA|Structured Products Corp. Structured Products Corp. Corporate-Backed Trust Securities (CorTS) Certificates (Relating to BellSouth Telecommunications, Inc.) One Hundred Year 7% Debentures due 12/1/2095)|De Minimis Firms|4353|24|2019-06-03
OTCE|KTEL|KonaTel, Inc. Common Stock|De Minimis Firms|5000|1|2019-06-03
OTCE|KTGDF|K2 Gold Corp Ordinary Shares (Canada)|De Minimis Firms|112900|11|2019-06-03
OTCE|KTHN|Katahdin Bankshares Corporation Common Stock|De Minimis Firms|1585|4|2019-06-03
OTCE|KTNNF|Kootenay Zinc Corp Ordinary Shares|De Minimis Firms|7763|12|2019-06-03
OTCE|KTPPF|Katipult Technology Corp Ordinary Shares (Canada)|De Minimis Firms|16680|9|2019-06-03
OTCE|KTYB|Kentucky Bancshares, Inc. Common Stock|De Minimis Firms|2130|13|2019-06-03
OTCE|KUBTF|Kubota Corp Ordinary Shares|De Minimis Firms|7087|7|2019-06-03
OTCE|KUBTY|Kubota Corporation|De Minimis Firms|52559|778|2019-06-03
OTCE|KUKAF|Kuka Aktiensesellschaft Ordinary Shares (Germany)|De Minimis Firms|102|2|2019-06-03
OTCE|KUKAY|Kuka Aktiengesellschaft Unsponsored ADR (Germany)|De Minimis Firms|2122|5|2019-06-03
OTCE|KUNUF|Kunlun Energy Company Ltd Ordinary Shares (Bermuda)|De Minimis Firms|5|1|2019-06-03
OTCE|KURRY|Kuraray Co Unsponsored ADR (Japan)|De Minimis Firms|1486|27|2019-06-03
OTCE|KUTG|KULR Technology Group, Inc. Common Stock|De Minimis Firms|612|3|2019-06-03
OTCE|KVLQF|ValOre Metals Corp Common Shares|De Minimis Firms|3180|3|2019-06-03
OTCE|KWBT|Kiwa Bio-Tech Products Group Corporation Common Stock|De Minimis Firms|7139|6|2019-06-03
OTCE|KWGBF|KWG RESOURCES INC Ordinary Shares|De Minimis Firms|222000|2|2019-06-03
OTCE|KWGPF|KWG GROUP HLDGS LTD Ordinary Shares|De Minimis Firms|53000|1|2019-06-03
OTCE|KWHAF|K Wah Intl Hldgs Ltd Ord Ordinary Shares|De Minimis Firms|40000|1|2019-06-03
OTCE|KWHIY|Kawasaki Heavy Industries Ltd Sponsored American Depositary Shares|De Minimis Firms|6235|25|2019-06-03
OTCE|KWPCY|Kewpie Corp Sponsored ADR (Japan)|De Minimis Firms|42|1|2019-06-03
OTCE|KXPLF|Bayhorse Silver, Inc. Ordinary Shares (Canada)|De Minimis Firms|138505|33|2019-06-03
OTCE|KXSCF|Kinaxis, Inc Ordinary Shares (Canada)|De Minimis Firms|4220|34|2019-06-03
OTCE|KYCCF|Keyence Corp Ordinary Shares|De Minimis Firms|4329|301|2019-06-03
OTCE|KYNC|KYN Capital Group, Inc. Common Stock|De Minimis Firms|77075238|76|2019-06-03
OTCE|KYOCF|Kyocera Corp Ordinary Shares|De Minimis Firms|121|2|2019-06-03
OTCE|KYOCY|Kyocera Corp American Depositary Receipts - Sponsored (Japan)|De Minimis Firms|16658|125|2019-06-03
OTCE|KYSRW|Key Energy SVCS Inc DEL Warrant Exp  12/15/2021|De Minimis Firms|1353|25|2019-06-03
OTCE|KYSVW|Key Energy SVCS Inc DEL Warrant EXP 12/15/2020|De Minimis Firms|14946|25|2019-06-03
OTCE|KYYWF|Keywords Studios PLC Ordinary Shares (United Kingdom)|De Minimis Firms|60|1|2019-06-03
OTCE|KYZN|Kyzen Corporation Common Stock|De Minimis Firms|700|2|2019-06-03
OTCE|KZMYY|Kaz Minerals Plc American Depositary Receipts - Unsponsored|De Minimis Firms|51055|189|2019-06-03
OTCE|LAACZ|Laaco Ltd L P Uts Miscellaneous|De Minimis Firms|1|1|2019-06-03
OTCE|LADFF|New Carolin Gold Corp. Ordinary Shares|De Minimis Firms|6719|3|2019-06-03
OTCE|LANZ|Lancer Orthodontics, Inc. Common Stock|De Minimis Firms|17090|4|2019-06-03
OTCE|LASKF|Lassila & Tikan Ord Ordinary Shares (Finland)|De Minimis Firms|1739|1|2019-06-03
OTCE|LASLY|Lentuo International Inc.|De Minimis Firms|1560|1|2019-06-03
OTCE|LATF|Latteno Food Corp. NEW Common Stock|De Minimis Firms|36571972|82|2019-06-03
OTCE|LAXAF|Laxai Pharma Ltd. Ordinary Shares|De Minimis Firms|13265|7|2019-06-03
OTCE|LAZYW|Lazydays Holdings, Inc. Warrant   12/01/2020|De Minimis Firms|29408|11|2019-06-03
OTCE|LBAO|Luboa Group, Inc. Common Stock|De Minimis Firms|5|1|2019-06-03
OTCE|LBAS|Location Based Technologies, Inc. Common Stock|De Minimis Firms|2538775|68|2019-06-03
OTCE|LBCC|Long Blockchain Corp. Cmn Stk Common Stock|De Minimis Firms|104632|102|2019-06-03
OTCE|LBCMF|Libero Copper Corporation Common Shares|De Minimis Firms|42000|5|2019-06-03
OTCE|LBCP|Liberty Bancorp, Inc. Common Stock|De Minimis Firms|4248|7|2019-06-03
OTCE|LBLCF|Loblaw Companies Ltd Cda Ordinary Shares|De Minimis Firms|56671|11|2019-06-03
OTCE|LBLTF|Lattice Biologics Ltd Common Shares|De Minimis Firms|47000|9|2019-06-03
OTCE|LBRDB|Liberty Broadband Corporation Common Stock Series B|De Minimis Firms|56|3|2019-06-03
OTCE|LBRMF|Labrador Iron Mines Holdings Ltd Ordinary Shares (Canada)|De Minimis Firms|300|1|2019-06-03
OTCE|LBSI|Liberty Bancshares Inc Ohio Common Stock|De Minimis Firms|600|1|2019-06-03
OTCE|LBSR|Liberty Star Uranium & Metals Corp. Common Stock|De Minimis Firms|44303197|139|2019-06-03
OTCE|LBUY|Leafbuyer Technologies, Inc. Common Shares|De Minimis Firms|691816|731|2019-06-03
OTCE|LBWR|Labwire Inc. Common Stock|De Minimis Firms|1820|1|2019-06-03
OTCE|LBYE|Liberty Energy Corp. Common Stock|De Minimis Firms|50|1|2019-06-03
OTCE|LCCTF|L'Occitane, Luxembourg Ordinary Shares (Luxembourg)|De Minimis Firms|3000|1|2019-06-03
OTCE|LCDX|Lucid Inc Common Stock|De Minimis Firms|31256|37|2019-06-03
OTCE|LCKYF|Luckystrike Resources Ltd. Common Shares (Canada)|De Minimis Firms|4321|4|2019-06-03
OTCE|LCLP|Life Clips, Inc. Common Stock|De Minimis Firms|50927900|30|2019-06-03
OTCE|LCSHF|Lancashire Holdings Limited Ordinary Shares (Bermuda)|De Minimis Firms|1779|4|2019-06-03
OTCE|LCTC|Lifeloc Technologies, Inc. Common Stock|De Minimis Firms|1082|11|2019-06-03
OTCE|LCTSF|Lectra Ordinary Shares (France)|De Minimis Firms|2340|2|2019-06-03
OTCE|LCUAF|Le Chateau Inc Ordinary Shares|De Minimis Firms|20000|1|2019-06-03
OTCE|LDDFF|Liberty Defense Holdings Ltd Common Shares (Canada)|De Minimis Firms|30365|21|2019-06-03
OTCE|LDGYY|Landis Gyr Group AG - Unsponsored ADR (Switzerland)|De Minimis Firms|550|1|2019-06-03
OTCE|LDKB|Landmark Bancorp, Inc. Common stock (Pittston PA)|De Minimis Firms|100|1|2019-06-03
OTCE|LDNXF|London Stock Exchange Group plc Ordinary Shares|De Minimis Firms|2363|13|2019-06-03
OTCE|LDSI|Life Design Station International, Inc. Common Stock|De Minimis Firms|62008133|279|2019-06-03
OTCE|LDSR|Landstar, Inc. Common Stock|De Minimis Firms|46243038|275|2019-06-03
OTCE|LDSYF|Lifestyle Delivery Systems, Inc. Common Shares (Canada)|De Minimis Firms|695249|317|2019-06-03
OTCE|LEAI|Legacy Education Alliance, Inc. Common Stock|De Minimis Firms|53476|7|2019-06-03
OTCE|LEAS|Strategic Asset Leasing Inc Common Stock|De Minimis Firms|28908874|133|2019-06-03
OTCE|LEAT|Leatt Corp Common Stock|De Minimis Firms|7418|16|2019-06-03
OTCE|LECBF|Lepanto Cons Mng Co Cl A Ordinary Shares|De Minimis Firms|45600|4|2019-06-03
OTCE|LEDIF|LED Medical Diagnostics Inc Common Shares|De Minimis Firms|81284|23|2019-06-03
OTCE|LEGE|Legend Media, Inc. Common Stock|De Minimis Firms|71223|9|2019-06-03
OTCE|LEGIF|Leg Immobilien AG Namens - Aktien ON (Germany Federal Republic)|De Minimis Firms|319|20|2019-06-03
OTCE|LEGX|LegacyXChange, Inc Common Stock|De Minimis Firms|7050|4|2019-06-03
OTCE|LEHKQ|Lehman Brothers Holdings, Inc. Lehman Brothers Holdings Capital Trust III 6.375% Pfd Security Srs K|De Minimis Firms|11795|11|2019-06-03
OTCE|LEHLQ|Lehman Brothers Holdings, Inc. Capital Trust IV Preferred Stock Series L|De Minimis Firms|9025|12|2019-06-03
OTCE|LEHNQ|Lehman Brothers Fin SA Capital Trust VI 6.24 Pfd Srs N|De Minimis Firms|3619|9|2019-06-03
OTCE|LEIC|Lead Innovation Corporation Common Stock|De Minimis Firms|1|1|2019-06-03
OTCE|LEMIF|Leading Edge Materials Corp. Common Shares|De Minimis Firms|683185|80|2019-06-03
OTCE|LENSF|Presbia PLC Ordinary Shares|De Minimis Firms|117367|91|2019-06-03
OTCE|LEOM|Leo Motors, Inc. Common Stock|De Minimis Firms|98715|12|2019-06-03
OTCE|LEXG|Lithium Exploration Group, Inc. Common Stock|De Minimis Firms|842213|46|2019-06-03
OTCE|LFAP|LifeApps Brands Inc. Common Stock|De Minimis Firms|5905006|740|2019-06-03
OTCE|LFCOF|Lift & Co Corporation Common Shares|De Minimis Firms|11585|18|2019-06-03
OTCE|LFDEF|UrtheCast Corp Common Shares (Canada)|De Minimis Firms|7800|2|2019-06-03
OTCE|LFER|Life on Earth, Inc. Common Stock|De Minimis Firms|123049|105|2019-06-03
OTCE|LFGP|Ledyard Financial Group, Inc. Common Stock|De Minimis Firms|1930|15|2019-06-03
OTCE|LFHLF|Lai Fung Holdings Ltd Ordinary Shares|De Minimis Firms|50000|3|2019-06-03
OTCE|LFIN|LongFin Corp Cl A Cm Stk Common Stock|De Minimis Firms|15550|40|2019-06-03
OTCE|LFSYF|Lifestyle International Holdings Limited Ordinary Shares (Hong Kong)|De Minimis Firms|2000|1|2019-06-03
OTCE|LFSYY|Lifestyle International Holdings Limited Unsponsored ADR (Cayman Islands)|De Minimis Firms|2167|12|2019-06-03
OTCE|LFUGF|Li & Fung Ltd Ordinary Shares (Bermuda)|De Minimis Firms|600500|3|2019-06-03
OTCE|LFUGY|Li & Fung Ltd Unsponsored ADR (Bermuda)|De Minimis Firms|100|1|2019-06-03
OTCE|LGBI|Cannabiz Mobile, Inc .Common Stock|De Minimis Firms|1537425|11|2019-06-03
OTCE|LGBS|Legends Business Group, Inc. Common Stock|De Minimis Firms|16506496|6|2019-06-03
OTCE|LGDRD|G2 Goldfields Inc Common Shares|De Minimis Firms|19000|6|2019-06-03
OTCE|LGDTF|Liberty Gold Corp Common Shares|De Minimis Firms|318545|143|2019-06-03
OTCE|LGFRY|Longfor Group Holdings Limited American Depositary Receipts - Unsponsored|De Minimis Firms|5663|82|2019-06-03
OTCE|LGGCF|LGC Cap Ltd Ordinary Shares (Canada)|De Minimis Firms|2200|4|2019-06-03
OTCE|LGGNF|Legal & General Group Plc 10p Ordinary Shares|De Minimis Firms|500|1|2019-06-03
OTCE|LGGNY|Legal & General Group Plc 10p American Depositary Shares|De Minimis Firms|48581|195|2019-06-03
OTCE|LGHT|Lighthouse Bank (CA) Common shares|De Minimis Firms|5747|10|2019-06-03
