tierDescription|issueSymbolIdentifier|issueName|marketParticipantName|totalWeeklyShareQuantity|totalWeeklyTradeCount|lastUpdateDate
OTCE|CGLDF|Core Gold Inc Common Shares|De Minimis Firms|320980|36|2019-07-01
OTCE|CGMBF|China Minsheng Banking Corp., Ltd. Ordinary Shares (China)|De Minimis Firms|402500|1|2019-07-01
OTCE|CGMLF|Chalice Gold Mines Ltd. Ordinary Shares (Australia)|De Minimis Firms|15000|2|2019-07-01
OTCE|CGNH|CardioGenics Holdings Inc. Common Stock|De Minimis Firms|669737|32|2019-07-01
OTCE|CGNSF|Cognetivity Neurosciences Ltd Common Stock|De Minimis Firms|38635|36|2019-07-01
OTCE|CGOOF|CONTINENTAL GOLD INC Ordinary Shares|De Minimis Firms|52426|79|2019-07-01
OTCE|CGPZF|C&C Group plc Ordinary Shares (Ireland)|De Minimis Firms|40009|13|2019-07-01
OTCE|CGRA|CGrowth Capital, Inc. Common Stock|De Minimis Firms|5709780|98|2019-07-01
OTCE|CGRIF|Canadian Genl Invts Ltd Ordinary Shares|De Minimis Firms|225|3|2019-07-01
OTCE|CGROF|Character Group Plc Ordinary Shares (United Kingdom)|De Minimis Firms|10000|2|2019-07-01
OTCE|CGRW|Cannagrow Holdings, Inc Common Stock|De Minimis Firms|184264|161|2019-07-01
OTCE|CGTFF|Columbus Gold Corp Common Shares (Canada)|De Minimis Firms|331898|61|2019-07-01
OTCE|CGUIF|Casino Guichard Perrachon Ordinary Shares|De Minimis Firms|122|1|2019-07-01
OTCE|CGUSY|Casino Guichard Perrachon SA Sponsored ADR (France)|De Minimis Firms|2315|18|2019-07-01
OTCE|CGXEF|Cgx Energy Inc Ordinary Shares|De Minimis Firms|37014|18|2019-07-01
OTCE|CHBAY|Chiba Bank Ltd (The) Unsponsored ADR (Japan)|De Minimis Firms|3045|24|2019-07-01
OTCE|CHBH|Croghan Bancshares, Inc. Common Stock|De Minimis Firms|5983|6|2019-07-01
OTCE|CHBJF|China Citic Bank Corporation Ltd Shs -H- (China)|De Minimis Firms|8115|1|2019-07-01
OTCE|CHCJY|China CITIC Bank American Depository Receipt (Unsponsored)|De Minimis Firms|440|1|2019-07-01
OTCE|CHCLY|Citizen Watch Co., Ltd American Depositary Receipts - Unsponsored|De Minimis Firms|3500|5|2019-07-01
OTCE|CHCR|Comprehensive Care Corporation Common Stock|De Minimis Firms|194200|24|2019-07-01
OTCE|CHCX|CTGX Mining, Inc.  Common Stock|De Minimis Firms|6624|4|2019-07-01
OTCE|CHDGF|Cosco Intl Hldgs Ltd Ordinary Shares|De Minimis Firms|14000|1|2019-07-01
OTCE|CHDRY|Christian Dior SE American Depositary Receipts - Unsponsored|De Minimis Firms|56|11|2019-07-01
OTCE|CHEAF|China Eastern Airlines Corporation Ltd Shares H (China)|De Minimis Firms|2000|1|2019-07-01
OTCE|CHEOF|Cochlear Cochlear Limited Ordinary Shares (Australia)|De Minimis Firms|3|1|2019-07-01
OTCE|CHEOY|Cochlear Ord Plc A$ 0.10 Par Unsponsored ADR (Australia)|De Minimis Firms|955|28|2019-07-01
OTCE|CHEXF|Avivagen, Inc. Common Shares|De Minimis Firms|1000|1|2019-07-01
OTCE|CHFFY|China Everbright International, Ltd. American Depositary Receipt (Unsponsored)(Hong Kong)|De Minimis Firms|487|6|2019-07-01
OTCE|CHFHY|China Foods Ltd Unsponsored ADR (China)|De Minimis Firms|100|1|2019-07-01
OTCE|CHGCY|Chugai Pharmaceutical Ltd Unsponsored ADR (Japan)|De Minimis Firms|8408|216|2019-07-01
OTCE|CHGI|China Carbon Graphite Group, Inc. Common Stock|De Minimis Firms|10024|4|2019-07-01
OTCE|CHGS|China GengSheng Minerals, Inc. Common Stock|De Minimis Firms|40000|1|2019-07-01
OTCE|CHGT|Changing Technologies Inc Common Stock|De Minimis Firms|19350|8|2019-07-01
OTCE|CHHE|China Health Industries Holdings, Inc. Common Stock|De Minimis Firms|2000|4|2019-07-01
OTCE|CHHHF|Centric Health Corp. Common shares (Canada)|De Minimis Firms|50900|8|2019-07-01
OTCE|CHIF|China Food & Beverage Company Common Stock|De Minimis Firms|3|1|2019-07-01
OTCE|CHJHF|China Telecom Corp Ltd Shs H|De Minimis Firms|50|1|2019-07-01
OTCE|CHKDG|Chesapeake Energy Corporation Cumulative Convertible Preferred Stock 2005B|De Minimis Firms|400|3|2019-07-01
OTCE|CHKDP|Chesapeake Energy Corporation 5.75% Preferred Shares|De Minimis Firms|342|19|2019-07-01
OTCE|CHKGF|CK Asset Hldgs Ltd Ordinary Shares|De Minimis Firms|84353|9|2019-07-01
OTCE|CHKKF|Chakana Copper Corp Ordinary Shares (Canada)|De Minimis Firms|56700|16|2019-07-01
OTCE|CHKVP|Chesapeake Energy Corporation Cumulative Preferred 5.75% Convertible Series A|De Minimis Firms|69|7|2019-07-01
OTCE|CHLKF|China Mobile Hong Kong Ltd Ordinary Shares|De Minimis Firms|3571|16|2019-07-01
OTCE|CHLO|China Logistics Group, Inc. Common Stock|De Minimis Firms|42|2|2019-07-01
OTCE|CHMD|Median Group Inc. Common Stock|De Minimis Firms|10000|1|2019-07-01
OTCE|CHMJF|Chemistree Technology Inc Common Shares|De Minimis Firms|704966|317|2019-07-01
OTCE|CHMP|Champion Industries, Inc. Common Stock|De Minimis Firms|2|1|2019-07-01
OTCE|CHNC|China Infrastructure Construction Corporation Common Stock|De Minimis Firms|2559400|19|2019-07-01
OTCE|CHNGQ|China Natural Gas, Inc. Common Stock|De Minimis Firms|2285|6|2019-07-01
OTCE|CHNO|Chill N Out Cryotherapy, Inc. Common Stock|De Minimis Firms|133|1|2019-07-01
OTCE|CHNUF|China Education Resources Inc Ordinary Shares (Canada)|De Minimis Firms|18000|3|2019-07-01
OTCE|CHOOF|Choom Hldgs Inc Common Shares|De Minimis Firms|1285681|493|2019-07-01
OTCE|CHOPF|China Gerui Advanced Materials Group Limited Ordinary Shares (Virgin Islands British)|De Minimis Firms|480|1|2019-07-01
OTCE|CHPFF|Charoen Pokphand Foods Public Company Ltd Shares Foreign Registered (Thailand)|De Minimis Firms|100|1|2019-07-01
OTCE|CHPGF|Chesapeake Gold Corp Ordinary Shares|De Minimis Firms|100768|63|2019-07-01
OTCE|CHPRF|Champion Iron, Ltd. Ordinary Shares (Australia)|De Minimis Firms|105251|76|2019-07-01
OTCE|CHPXF|China Pacific Insurance Group Co Ltd Shares -H- (Hong Kong)|De Minimis Firms|1560|2|2019-07-01
OTCE|CHPXY|China Pacific Insurance Group Co Ltd Unsponsored American Depository Receipt (China)|De Minimis Firms|1|1|2019-07-01
OTCE|CHRRF|Chorus Aviation, Inc. Ordinary Shares Vtg & Variable Vtg (Canada)|De Minimis Firms|237|3|2019-07-01
OTCE|CHRYY|Chorus Limited Sponsored|De Minimis Firms|2714|26|2019-07-01
OTCE|CHSH|China Shoe Holdings, Inc. Common Stock|De Minimis Firms|10000|1|2019-07-01
OTCE|CHSO|China Shouguan Investment Holding Group Corporation Common Stock|De Minimis Firms|1500|1|2019-07-01
OTCE|CHUFF|China Unicom Hong Kong Limited Ordinary Shares|De Minimis Firms|272188|4|2019-07-01
OTCE|CHWE|Chinawe.com Inc. Common Stock|De Minimis Firms|40000|2|2019-07-01
OTCE|CHWRF|China Tower Corp Registered Shares H 00788 (China)|De Minimis Firms|1150300|29|2019-07-01
OTCE|CHXMF|Troilus Gold Corp  Ordinary Shares|De Minimis Firms|1|1|2019-07-01
OTCE|CHYCY|Chiyoda Corp Unsponsored ADR (Japan)|De Minimis Firms|5500|2|2019-07-01
OTCE|CHYHY|CHR Hansen Hldg A/S SPONSORED ADR (Denmark)|De Minimis Firms|129070|505|2019-07-01
OTCE|CIADF|China Mengniu Dairy Company Ltd Ordinary Shares (Cayman Islands)|De Minimis Firms|3000|1|2019-07-01
OTCE|CIADY|China Mengniu Dairy Company Ltd Unsponsored ADR (Cayman Islands)|De Minimis Firms|1|1|2019-07-01
OTCE|CIBEY|Commercial International Bank Ltd Sponsored ADR (Egypt)|De Minimis Firms|101392|170|2019-07-01
OTCE|CIBH|CIB Marine Bancshares, Inc. (Wisconsin) Common Stock|De Minimis Firms|26500|5|2019-07-01
OTCE|CICHF|China Construction Bank Shares -H- (China)|De Minimis Firms|885395|14|2019-07-01
OTCE|CICHY|China Construction Bank Corporation Unsponsored ADR representing H shares (China)|De Minimis Firms|352613|634|2019-07-01
OTCE|CICN|Cicero, Inc. Common Stock|De Minimis Firms|4800|1|2019-07-01
OTCE|CICOF|Cosco Shipping Holdings Co Ltd Ordinary Shares|De Minimis Firms|38373|2|2019-07-01
OTCE|CICOY|COSCO SHIPPING Holdings Co Ltd American Depositary Receipts - Unsponsored|De Minimis Firms|548|2|2019-07-01
OTCE|CIEZF|Corporacion Interame Ent L Ser Ordinary Shares|De Minimis Firms|15|1|2019-07-01
OTCE|CIFAF|CI Financial Corp. Ordinary Shares (Canada)|De Minimis Firms|105862|18|2019-07-01
OTCE|CIHHF|China Merchants Bank Co Ltd Shares -H- (China)|De Minimis Firms|1000|1|2019-07-01
OTCE|CIHKY|China Merchants Bank Co Ltd American Depository Receipt (Unsponsored)|De Minimis Firms|59021|258|2019-07-01
OTCE|CIIG|Color Imaging Inc.(GA) Common Stock|De Minimis Firms|100|1|2019-07-01
OTCE|CIIHY|Citic Securities Co Ltd Unsponsored ADR (China)|De Minimis Firms|2|1|2019-07-01
OTCE|CIIT|Tianci International Inc. Common Stock|De Minimis Firms|79|5|2019-07-01
OTCE|CIIX|Chineseinvestors.com Inc Common Stock|De Minimis Firms|90680|71|2019-07-01
OTCE|CILJF|China Life Ins Co Ltd Shares H (China)|De Minimis Firms|157509|5|2019-07-01
OTCE|CIMDF|CIMB Group Holdings BHD Ordinary Shares (Malaysia)|De Minimis Firms|2784|1|2019-07-01
OTCE|CIMEF|CIMC Enric Holdings Ltd Ordinary Shares (Cayman Islands)|De Minimis Firms|8000|1|2019-07-01
OTCE|CINGF|Coinsilium Group Ltd. Ordinary Shares (Virgin Islands British)|De Minimis Firms|13750|3|2019-07-01
OTCE|CIOXY|Cielo SA Sponsored ADR  (Brazil)|De Minimis Firms|1225551|989|2019-07-01
OTCE|CIWV|Citizens Financial Corp. Common Stock|De Minimis Firms|500|1|2019-07-01
OTCE|CIXPF|Caixabank SA Ordinary shares (Spain)|De Minimis Firms|159907|1|2019-07-01
OTCE|CJAAF|Caja De Ahorros Del Mediterraneo Common Stock (Spain)|De Minimis Firms|2580|1|2019-07-01
OTCE|CJCFF|Quebec Precious Metals Corp Common Shares|De Minimis Firms|154551|31|2019-07-01
OTCE|CJEWF|Chow Tai Fook Jewellery Group Limited Ordinary Shares (Cayman Islands)|De Minimis Firms|60|1|2019-07-01
OTCE|CJEWY|Chow Tai Fook Jewellery Group Limited ADR Repstg 10 Ord Shs|De Minimis Firms|11864|86|2019-07-01
OTCE|CJIMF|Gunpoint Exploration Ltd. Ordinary Shares (Canada)|De Minimis Firms|34800|14|2019-07-01
OTCE|CJPRF|Central Japan Railway Co Ordinary Shares|De Minimis Firms|100|1|2019-07-01
OTCE|CJPRY|Central Japan Railway Co Unsponsored ADR (Japan)|De Minimis Firms|217009|374|2019-07-01
OTCE|CJRCF|China Resources Cement Holdings Limited New Ordinary Shares (Cayman Islands)|De Minimis Firms|10000|1|2019-07-01
OTCE|CJREF|Corus Entertainmt Incorporated Common Stock|De Minimis Firms|139238|311|2019-07-01
OTCE|CKHGY|Capitec Bank Holdings Ltd Unsponsored ADR (South Africa)|De Minimis Firms|314|8|2019-07-01
OTCE|CKHUF|CK HUTCHISON HLDGS LTD Ordinary Shares (Cayman Islands)|De Minimis Firms|40495|5|2019-07-01
OTCE|CKHUY|CK Hutchison Holdings LTD American Depositary Receipts - Unsponsored|De Minimis Firms|490338|622|2019-07-01
OTCE|CKISF|CK Infrastructure Holdings Limited Ordinary Shares|De Minimis Firms|45000|1|2019-07-01
OTCE|CKISY|CK Infrastructure Holdings Limited American Depositary Receipts - Unsponsored|De Minimis Firms|746|4|2019-07-01
OTCE|CKNHF|Clarkson Horace Plc Ordinary Shares|De Minimis Firms|11625|8|2019-07-01
OTCE|CKNQP|Cobank ACB Fixed/Floating Series H Perpetual Preferred Stock Non-Cumulative|De Minimis Firms|146|2|2019-07-01
OTCE|CKNTF|Cell Kinetics Ltd. Ordinary Shares|De Minimis Firms|70|3|2019-07-01
OTCE|CKYS|CyberKey Solutions, Inc. Common Stock|De Minimis Firms|298000|1|2019-07-01
OTCE|CLASF|Colorado Resources Ltd Ordinary Shares (Canada)|De Minimis Firms|115100|13|2019-07-01
OTCE|CLAYF|iShares 1-5 Year Laddered Corporate Bond Index ETF (Canada)|De Minimis Firms|212|2|2019-07-01
OTCE|CLBEY|Calbee Inc, American Depositary Receipts - Unsponsored (Japan)|De Minimis Firms|950|7|2019-07-01
OTCE|CLCGY|Clicks Group Ltd SPONSORED ADR|De Minimis Firms|8101|99|2019-07-01
OTCE|CLCI|CLIC Technology, Inc. Common Stock|De Minimis Firms|22173|10|2019-07-01
OTCE|CLCL|Calcol Inc Common Stock|De Minimis Firms|2000|1|2019-07-01
OTCE|CLCN|Creative Learning Corp. Common Stock|De Minimis Firms|50000|6|2019-07-01
OTCE|CLCS|Cell Source, Inc. Common Stock|De Minimis Firms|1500|2|2019-07-01
OTCE|CLDCF|China Lending Corporation Warrant Exp 03/30/2021 (Virgin Islands British)|De Minimis Firms|45000|1|2019-07-01
OTCE|CLDPQ|CLOUD PEAK ENERGY, INC. Common Stock|De Minimis Firms|6327896|743|2019-07-01
OTCE|CLEV|Concrete Leveling Systems Inc. Common Stock|De Minimis Firms|4477|16|2019-07-01
OTCE|CLHI|CLST Holdings, Inc. Common Stock|De Minimis Firms|183248|6|2019-07-01
OTCE|CLHRF|Coral Gold Resources Ltd. New Ordinary Shares (Canada)|De Minimis Firms|12500|9|2019-07-01
OTCE|CLIFF|Cordlife Group Ltd Ordinary Shares (Singapore)|De Minimis Firms|1188|1|2019-07-01
OTCE|CLIS|ClickStream Corporation. NEW Common Stock|De Minimis Firms|39999|3|2019-07-01
OTCE|CLKA|Clikia Corp. Common Stock|De Minimis Firms|22801489|36|2019-07-01
OTCE|CLKKF|Cellink AB Ordinary Shares B (Sweden)|De Minimis Firms|72|1|2019-07-01
OTCE|CLKTF|CalciTech, Ltd. Ordinary Shares (Bermuda)|De Minimis Firms|3000|1|2019-07-01
OTCE|CLLDY|Capitaland Ltd Sponsored American Depositary Shares|De Minimis Firms|4098|118|2019-07-01
OTCE|CLLXF|Callinex Mines, Inc. Ordinary Shares (Canada)|De Minimis Firms|55054|11|2019-07-01
OTCE|CLLZF|CONNACHER OIL AND GAS LIMITED Ordinary Shares|De Minimis Firms|4|1|2019-07-01
OTCE|CLNXF|Cellnex Telecom SA Ordinary Shares (Spain)|De Minimis Firms|1158|7|2019-07-01
OTCE|CLOEF|Cloetta AB Shares -B- (Sweden)|De Minimis Firms|1665|2|2019-07-01
OTCE|CLOK|Cipherloc Corp. Common Stock|De Minimis Firms|9505|19|2019-07-01
OTCE|CLOW|Cloudweb, Inc. Common Stock|De Minimis Firms|10880|11|2019-07-01
OTCE|CLPBF|Coloplast AS Ordinary Shares B (Denmark)|De Minimis Firms|438|7|2019-07-01
OTCE|CLPBY|Coloplast AS Unsponsored ADR (Denmark)|De Minimis Firms|206955|262|2019-07-01
OTCE|CLPHF|Clp Holdings Ltd-Ord Ordinary Shares|De Minimis Firms|26|2|2019-07-01
OTCE|CLPHY|CLP Holdings Ltd Sponsored ADR|De Minimis Firms|1246098|494|2019-07-01
OTCE|CLPXY|China Longyuan Power Group Unsponsored ADR (China)|De Minimis Firms|2000|1|2019-07-01
OTCE|CLRI|Cleartronic, Inc. Common Stock|De Minimis Firms|108500|5|2019-07-01
OTCE|CLRYF|Clarocity Corporation Common Shares|De Minimis Firms|12|1|2019-07-01
OTCE|CLSH|CLS Holdings USA, Inc. Common Stock|De Minimis Firms|809463|288|2019-07-01
OTCE|CLSI|Clancy Systems International, Inc. Common Stock|De Minimis Firms|1057165|3|2019-07-01
OTCE|CLSK|Cleanspark, Inc. Common Stock|De Minimis Firms|291047|407|2019-07-01
OTCE|CLTFF|Celtic Plc Ordinary Shares|De Minimis Firms|4650|2|2019-07-01
OTCE|CLVFA|Cloverleaf Kennel Club A Common Stock|De Minimis Firms|1|1|2019-07-01
OTCE|CLVLF|Clinuvel Pharmaceuticals Ltd Ordinary Shares (Australia)|De Minimis Firms|7956|10|2019-07-01
OTCE|CLVLY|Clinuvel Pharmaceuticals Ltd Sponsored ADR (Australia)|De Minimis Firms|95149|129|2019-07-01
OTCE|CLWD|CloudCommerce, Inc. Common Stock|De Minimis Firms|74865|5|2019-07-01
OTCE|CLWY|Calloway's Nursery, Inc. Common Stock|De Minimis Firms|10583|19|2019-07-01
OTCE|CLZNF|Clariant Ag Muttenz Namen AKT (Switzerland)|De Minimis Firms|16675|2|2019-07-01
OTCE|CMAKY|China Minsheng Banking Corp Ltd Unsponsored ADR (China)|De Minimis Firms|1008|2|2019-07-01
OTCE|CMAUF|Chibougamau Independant Mines Inc Common Shares|De Minimis Firms|350000|19|2019-07-01
OTCE|CMCI|China Modern Agricultural Information Inc. Common|De Minimis Firms|80500|16|2019-07-01
OTCE|CMCLF|China Molybdenum Co Ltd Shares - H - (China)|De Minimis Firms|173482|32|2019-07-01
OTCE|CMDXF|Computer Modelling Group Ordinary Shares|De Minimis Firms|3236|4|2019-07-01
OTCE|CMETF|Chilean Metals Inc. Ordinary Shares|De Minimis Firms|50500|2|2019-07-01
OTCE|CMGHF|Chaoda Modern Agriculture Holdings Inc Ordinary Shares|De Minimis Firms|234000|1|2019-07-01
OTCE|CMGO|CMG Holdings Group, Inc. Common Stock|De Minimis Firms|25790379|310|2019-07-01
OTCE|CMHF|Community Heritage Financial, Inc. Common Stock|De Minimis Firms|35|1|2019-07-01
OTCE|CMHHF|China Merchants Holdings International Co Ltd. Ordinary Shares|De Minimis Firms|154000|1|2019-07-01
OTCE|CMHHY|China Merchants Port Holdings Company Limited American Depositary Receipts - Unsponsored|De Minimis Firms|411|2|2019-07-01
OTCE|CMHZ|Banny Cosmic International Holdings, Inc. Common Stock|De Minimis Firms|1600|3|2019-07-01
OTCE|CMICF|CMIC Holding Co Ltd Ordinary Shares|De Minimis Firms|4000|1|2019-07-01
OTCE|CMIM|Changming Industrial Management Group Holding Common Stock|De Minimis Firms|21030|4|2019-07-01
OTCE|CMKI|CMK Gaming International, Inc. Common Stock|De Minimis Firms|100|1|2019-07-01
OTCE|CMLEF|Cominar Real Estate Investment Trust Trust Units|De Minimis Firms|10612|3|2019-07-01
OTCE|CMLGF|Canickel Mining, Ltd. Ordinary Shares (Canada)|De Minimis Firms|900|4|2019-07-01
OTCE|CMMMF|Comstock Metals Ltd Common Shares|De Minimis Firms|425|1|2019-07-01
OTCE|CMOT|Curtiss Motorcycles Company, Inc. Common Stock|De Minimis Firms|20140|14|2019-07-01
OTCE|CMOXF|iShares S&P Global Water Index ETF (Canada)|De Minimis Firms|97|2|2019-07-01
OTCE|CMPD|CompuMed, Inc. Common Stock|De Minimis Firms|110765|20|2019-07-01
OTCE|CMPGF|Compass Group Plc Ordinary Shares|De Minimis Firms|6346|12|2019-07-01
OTCE|CMPGY|Compass Group Plc American Depositary Receipts - Sponsored|De Minimis Firms|387952|1371|2019-07-01
OTCE|CMPY|Comepay, Inc. Common Stock|De Minimis Firms|15894|62|2019-07-01
OTCE|CMRB|First Commerce Bank Lakewood NJ Common Stock|De Minimis Firms|31149|17|2019-07-01
OTCE|CMRO|COMARCO, Inc. Common Stock|De Minimis Firms|4200|1|2019-07-01
OTCE|CMRZF|Commerce Resources Corporation Commerce Resources Corporation|De Minimis Firms|556489|74|2019-07-01
OTCE|CMSQF|Computershare Ltd Aud 0.20 Ordinary Shares|De Minimis Firms|313|1|2019-07-01
OTCE|CMSQY|Computershare Ltd Sponsored ADR|De Minimis Firms|4565|37|2019-07-01
OTCE|CMTDF|Sumitomo Mitsui Trust Holdings, Inc. Ordinary Shares (Japan)|De Minimis Firms|14200|4|2019-07-01
OTCE|CMTOY|Cementos Argos S.A. Sponsored ADR (Columbia)|De Minimis Firms|100388|11|2019-07-01
OTCE|CMTV|Community Bancorp. (VT) Common Stock|De Minimis Firms|1074|8|2019-07-01
OTCE|CMVLF|Cellectis, Romainville Ordinary Shares (France)|De Minimis Firms|1500|2|2019-07-01
OTCE|CMWAY|Commonwealth Bank Of Australia Sponsored ADR (Australia)|De Minimis Firms|58593|360|2019-07-01
OTCE|CMXC|Cell MedX Corp. Common Stock|De Minimis Firms|24334|6|2019-07-01
OTCE|CMXX|Cimetrix, Inc. Common Stock|De Minimis Firms|150|2|2019-07-01
OTCE|CMYYY|China Machy Engr Corp Unsponsored ADR (China)|De Minimis Firms|1487|7|2019-07-01
OTCE|CNAB|United Cannabis Corporation Common Stock|De Minimis Firms|476120|303|2019-07-01
OTCE|CNAF|Commercial National Financial Corporation Common Stock|De Minimis Firms|355|4|2019-07-01
OTCE|CNBA|Chester Bancorp, Inc. (DE) Common Stock|De Minimis Firms|107|4|2019-07-01
OTCE|CNBL|Citizens National Bancshares Of Bossier Inc Common Stock|De Minimis Firms|3238|1|2019-07-01
OTCE|CNBN|CNB Bk Shs Inc Common Stock|De Minimis Firms|4|1|2019-07-01
OTCE|CNBTF|Cannara Biotech Inc Common Shares   Canada (CA)|De Minimis Firms|49050|14|2019-07-01
OTCE|CNBW|CNB Corp Common Stock (SC)|De Minimis Firms|5|1|2019-07-01
OTCE|CNBX|Cannabics Pharmaceuticals Inc. Common Stock|De Minimis Firms|384529|207|2019-07-01
OTCE|CNBZ|CNB Corporation (MI) Common Stock|De Minimis Firms|601|2|2019-07-01
OTCE|CNCG|CONCIERGE TECHNOLOGIES INC Common Stock|De Minimis Firms|6580|9|2019-07-01
OTCE|CNCT|China Teletech Holding, Inc.  Common Stock|De Minimis Firms|212170|9|2019-07-01
OTCE|CNDCF|Canadian Banc Corp Common Shares (Canada)|De Minimis Firms|200|2|2019-07-01
OTCE|CNGA|Conair Corp (N.Y.) Common Stock|De Minimis Firms|107|2|2019-07-01
OTCE|CNGGF|Cann Group LTD Ordinary Shares (Austalia)|De Minimis Firms|7725|24|2019-07-01
OTCE|CNGO|Cengage Learning Holdings II Inc Common Stock|De Minimis Firms|5133|1|2019-07-01
OTCE|CNGT|Cannagistics Inc. Common Stock|De Minimis Firms|1|1|2019-07-01
OTCE|CNHC|China Health Management Corp. New Common Stock|De Minimis Firms|90841|5|2019-07-01
OTCE|CNIG|Corning Natural Gas Holding Corporation Common Stock|De Minimis Firms|102|2|2019-07-01
OTCE|CNKEF|Chinook Energy Inc New Ordinary Shares (Canada) Common Shares|De Minimis Firms|353000|14|2019-07-01
OTCE|CNLK|Cannalink, Inc. New Common Stock|De Minimis Firms|1500|2|2019-07-01
OTCE|CNLPL|Connecticut Light & Power Company $3.24 Series G Preferred Stock|De Minimis Firms|450|6|2019-07-01
OTCE|CNLTN|Connecticut Light & Power Company $2.00 Preferred Stock|De Minimis Firms|109|2|2019-07-01
OTCE|CNMF|Canfield Med Supply Inc Common Stock|De Minimis Firms|1300|2|2019-07-01
OTCE|CNMXF|Canamex Gold Corp Common Shares|De Minimis Firms|19600|4|2019-07-01
OTCE|CNNA|Canamed4Pets, Inc. Common Stock|De Minimis Firms|16412090|131|2019-07-01
OTCE|CNND|Canandaigua National Corporation Common Stock|De Minimis Firms|608|8|2019-07-01
OTCE|CNNEF|Canacol Energy Ltd Ordinary Shares (Canada)|De Minimis Firms|25341|33|2019-07-01
OTCE|CNNWF|Cineworld Group PLC London Ordinary Shares (United Kingdom)|De Minimis Firms|15615|1|2019-07-01
OTCE|CNNXF|Cannamerica Brands Corporation Common Shares (Canada)|De Minimis Firms|211877|122|2019-07-01
OTCE|CNOBF|Canadian Orebodies, Inc. Common Shares|De Minimis Firms|7000|1|2019-07-01
OTCE|CNONF|CannaOne Technologies Inc. Canada (CA) Common Stock|De Minimis Firms|2000|1|2019-07-01
OTCE|CNPAY|CNP Assurances SA Unsponsored ADR (France)|De Minimis Firms|363|4|2019-07-01
OTCE|CNPOF|Canopy Rivers Inc Sub Voting Shares Class A (Canada)|De Minimis Firms|570334|977|2019-07-01
OTCE|CNPWP|Connecticut Light & Power Company $2.04 Preferred Stock|De Minimis Firms|550|4|2019-07-01
OTCE|CNRAF|VICINITY CENTRES Ordinary Shares|De Minimis Firms|2138|2|2019-07-01
OTCE|CNRD|Conrad Industries, Inc. Common Stock|De Minimis Firms|2446|13|2019-07-01
OTCE|CNRFF|Consorcio Ara Sa De Cv Ord Ordinary Shares|De Minimis Firms|57333|2|2019-07-01
OTCE|CNRMF|Confederation Minerals, Ltd. Ordinary Shares (Canada)|De Minimis Firms|100|1|2019-07-01
OTCE|CNSNF|Constantine Metal Res Ltd Common Shares|De Minimis Firms|49025|8|2019-07-01
OTCE|CNSUF|Canasil Res Inc Unclassified|De Minimis Firms|17000|3|2019-07-01
OTCE|CNSWF|Constellation Software Inc Common Shares (Canada)|De Minimis Firms|2336|76|2019-07-01
OTCE|CNTMF|Cansortium Inc Common Stock (Canada)|CITADEL SECURITIES LLC|456922|835|2019-07-01
OTCE|CNTMF|Cansortium Inc Common Stock (Canada)|De Minimis Firms|963107|1398|2019-07-01
OTCE|CNTWW|Contura Energy Inc Wt Exp Ser A Expiring 07/26/2023|De Minimis Firms|8775|29|2019-07-01
OTCE|CNVAF|Cnova N V Common Shares (Netherlands)|De Minimis Firms|356|3|2019-07-01
OTCE|CNVCF|CANNA-V-CELL SCIENCES Common Stock (Canada)|De Minimis Firms|133839|43|2019-07-01
OTCE|CNVVY|ConvaTec Group plc American Depositary Receipts - Unsponsored (United Kingdom)|De Minimis Firms|11587|7|2019-07-01
OTCE|CNXS|Connexus Corporation Common Stock|De Minimis Firms|1680001|4|2019-07-01
OTCE|CNXXF|Cannex Capital Holdings Inc Ordinary Shares|De Minimis Firms|584459|309|2019-07-01
OTCE|COBAF|International Cobalt Corp. Ordinary Shares|De Minimis Firms|320000|22|2019-07-01
OTCE|COBCF|Cobalt Blockchain Inc. Common Shares|De Minimis Firms|35250|9|2019-07-01
OTCE|COBI|Compass Biotechnologies Inc. Common Stock|De Minimis Firms|144964999|151|2019-07-01
OTCE|COCBF|Coastal Caribbean Oils & Minerals, Ltd. Ordinary Shares (Bermuda)|De Minimis Firms|30000|2|2019-07-01
OTCE|CODGF|Compagnie de St. Gobain Ordinary Shares|De Minimis Firms|18339|6|2019-07-01
OTCE|CODYY|Compagnie de Saint Gobain Unsponsored ADR (France)|De Minimis Firms|296849|309|2019-07-01
OTCE|COFE|The Coffeesmiths Collective, Inc. Common Stock|De Minimis Firms|31114|58|2019-07-01
OTCE|COFS|ChoiceOne Financial Services, Inc. Common Stock|De Minimis Firms|1050|6|2019-07-01
OTCE|COFUF|Coronation Fund Managers Ltd Ordinary Shares (South Africa)|De Minimis Firms|80200|1|2019-07-01
OTCE|COGLF|Chelsea Oil and Gas Ltd.  Ordinary Shares (Canada)|De Minimis Firms|20000|1|2019-07-01
OTCE|COGQF|Chongqing Rural Commercial bank Co Ltd SHS -H - (China)|De Minimis Firms|2500|1|2019-07-01
OTCE|COHG|Cheetah Oil & Gas Ltd. NEW Common Stock|De Minimis Firms|2402|2|2019-07-01
OTCE|COHO|Crednology Holding Corp. Common Stock|De Minimis Firms|387813013|88|2019-07-01
OTCE|COIHD|Croda Intl Plc Ord American Depositary Receipts - Unsponsored|De Minimis Firms|16448|32|2019-07-01
OTCE|COIHF|Croda Intl Plc Ord Ordinary Shares|De Minimis Firms|7083|23|2019-07-01
