tierDescription|issueSymbolIdentifier|issueName|marketParticipantName|totalWeeklyShareQuantity|totalWeeklyTradeCount|lastUpdateDate
OTCE|DIGAF|Digatrade Financial Corp. Common Shares|De Minimis Firms|47559554|643|2019-06-17
OTCE|DIGI|Digitiliti inc. Common Stock|De Minimis Firms|280803|11|2019-06-17
OTCE|DIGP|DIGIPATH INC Common Stock|De Minimis Firms|296239|82|2019-06-17
OTCE|DIIBF|Dorel Industries, Inc. Class B Subordinate Voting Shares|De Minimis Firms|9418|61|2019-06-17
OTCE|DIISY|Direct Line Insurance Group PLC American Depositary Receipts - Unsponsored|De Minimis Firms|6465|30|2019-06-17
OTCE|DIMC|Dimeco Inc Common Stock|De Minimis Firms|387|5|2019-06-17
OTCE|DIPGY|Datang International Power Generation Co Ltd Sponsored ADR representing H Shs (China)|De Minimis Firms|165|2|2019-06-17
OTCE|DIRV|DirectView Holdings, Inc. Common Stock|De Minimis Firms|42587802|374|2019-06-17
OTCE|DIZTF|Dignitana AB, MALMO Ordinary Shares (Sweden)|De Minimis Firms|4161|3|2019-06-17
OTCE|DJIFF|Dajin Resources Corp Ordinary Shares (Canada)|De Minimis Firms|190202|31|2019-06-17
OTCE|DJSP|DJSP Enterprises, Inc|De Minimis Firms|26|2|2019-06-17
OTCE|DKAM|Drinks Americas Holdings, Ltd.  Common Stock|De Minimis Firms|1981092|60|2019-06-17
OTCE|DKGR|Universal Apparel & Textile Company Common Stock|De Minimis Firms|42788889|188|2019-06-17
OTCE|DKILY|Daikin Inds Ltd Unsponsored ADR (Japan)|De Minimis Firms|196269|580|2019-06-17
OTCE|DKSC|Dakshidin Corporation Common Stock (NV)|De Minimis Firms|32564148|159|2019-06-17
OTCE|DKSHF|DKSH Holding Ltd Ordindary shares (Switzerland) Namen-Akt|De Minimis Firms|1500|1|2019-06-17
OTCE|DKTS|Top Shelf Brands Holdings Corp.  Common Stock|De Minimis Firms|13343106|41|2019-06-17
OTCE|DLAD|DealerAdvance, Inc. Common Stock New|De Minimis Firms|78838113|46|2019-06-17
OTCE|DLAKF|Deutsche Lufthansa A G Ord Ordinary Shares|De Minimis Firms|7|2|2019-06-17
OTCE|DLAKY|Deutsche Lufthansa A G Sponsored ADR (Germany)|De Minimis Firms|199647|498|2019-06-17
OTCE|DLCR|Kibush Capital Corporation Common Stock|De Minimis Firms|383391046|1361|2019-06-17
OTCE|DLDG|DLD Group Inc. Common Stock|De Minimis Firms|98|2|2019-06-17
OTCE|DLEXY|Datalex, plc American Depositary Shares|De Minimis Firms|110|2|2019-06-17
OTCE|DLGEF|Digital Garage Inc Ordinary Shares (Japan)|De Minimis Firms|401|2|2019-06-17
OTCE|DLGI|Datalogic International Inc. Common Stock|De Minimis Firms|48688|27|2019-06-17
OTCE|DLGNF|Dialog Semiconductor Plc Ordinary Shares|De Minimis Firms|3405|16|2019-06-17
OTCE|DLII|Dixie Lee International Industries, Inc. Common Stock|De Minimis Firms|9147|14|2019-06-17
OTCE|DLMAF|Dollarama, Inc. Ordinary Shares (Canada)|De Minimis Firms|4974|28|2019-06-17
OTCE|DLMI|Diamond Lake Minerals Inc Common Stock|De Minimis Firms|26|1|2019-06-17
OTCE|DLNDY|D&L INDS INC  American Depositary Receipts - Unsponsored (Philippines)|De Minimis Firms|19302|60|2019-06-17
OTCE|DLOC|Digital Locations, Inc. Common Stock|De Minimis Firms|1583094|100|2019-06-17
OTCE|DLOV|Daleco Resources Corporation Common Stock|De Minimis Firms|298338|12|2019-06-17
OTCE|DLPX|Delphax Technologies Inc. Common Stock|De Minimis Firms|830|2|2019-06-17
OTCE|DLRVF|Delivra Corp Ordinary Shares (Canada)|De Minimis Firms|5900|6|2019-06-17
OTCE|DLRYF|Delrey Metals Corporation Common Shares (Canada)|De Minimis Firms|150329|71|2019-06-17
OTCE|DLTA|Delta Oil & Gas, Inc. NEW Common Stock|De Minimis Firms|508|2|2019-06-17
OTCE|DLTI|DLT Resolution Inc. Common Stock|De Minimis Firms|38100|32|2019-06-17
OTCE|DLTTF|Dalata Hotel Group PLC Ordinary Shares (Ireland)|De Minimis Firms|3733|1|2019-06-17
OTCE|DLUEY|De La Rue Plc American Depositary Receipts - Unsponsored|De Minimis Firms|10419|11|2019-06-17
OTCE|DLVHF|Delivery Hero AG NA Ordinary Shares (Germany)|De Minimis Firms|3910|5|2019-06-17
OTCE|DLYT|Dais Corporation Common Stock|De Minimis Firms|9693418|121|2019-06-17
OTCE|DMAN|Demand Brands, Inc. Common Stock|De Minimis Firms|8434216|102|2019-06-17
OTCE|DMAR|Datamarine International Inc Common Stock|De Minimis Firms|5000|1|2019-06-17
OTCE|DMCD|Detwiler Fenton Group, Inc. Common Stock|De Minimis Firms|226|2|2019-06-17
OTCE|DMDD|Diamond Discoveries International Corporation Common Stock|De Minimis Firms|158699|12|2019-06-17
OTCE|DMEC|Domestic Energy Corp. Common Stock|De Minimis Firms|1865|27|2019-06-17
OTCE|DMEHF|Desert Mtn Energy Corp Common Shares|De Minimis Firms|17328|13|2019-06-17
OTCE|DMFG|Decker Manufacturing Corp Common Stock|De Minimis Firms|360|1|2019-06-17
OTCE|DMGGF|DMG Blockchain Solutions Inc Ordinary Shares(Canada)|De Minimis Firms|274344|87|2019-06-17
OTCE|DMHI|DMH International, Inc. Common Stock|De Minimis Firms|19523994|80|2019-06-17
OTCE|DMIFF|Diamcor Mining Inc Ordinary Shares (Canada)|De Minimis Firms|3130|3|2019-06-17
OTCE|DMKBA|Denmark Bancshares, Inc. (Wisconsin) Class A Stock|De Minimis Firms|204|2|2019-06-17
OTCE|DMLRY|Daimler AG American Depositary Receipts - Unsponsored (Germany)|De Minimis Firms|502288|1341|2019-06-17
OTCE|DMMOY|Dommo Energia American Depositary Receipts - Sponsored|De Minimis Firms|18037|5|2019-06-17
OTCE|DMNKF|DNI Metals Inc. Ordinary Shares|De Minimis Firms|52130|13|2019-06-17
OTCE|DMNXF|Sayona Mining Ltd. Ordinary Shares (Australia)|De Minimis Firms|222950|8|2019-06-17
OTCE|DMRRP|Dayton & Michigan Railway Company Preferred Stock|De Minimis Firms|100|1|2019-06-17
OTCE|DMTA|D Mecatronics Inc. Common Stock New|De Minimis Firms|834|11|2019-06-17
OTCE|DMZPY|DOMINOS PIZZA ENTERPRISES LTD  American Depositary Receipts - Unsponsored (Australia)|De Minimis Firms|8685|72|2019-06-17
OTCE|DNACF|Dena Co Ltd Tokyo Ordinary Shares (Japan)|De Minimis Firms|34|3|2019-06-17
OTCE|DNAD|DNA Dynamics, Inc. Common Stock|De Minimis Firms|34954089|27|2019-06-17
OTCE|DNAG|DNAPrint Genomics, Inc. Common Stock|De Minimis Firms|4059078|137|2019-06-17
OTCE|DNAT|Dna Medical Tecnologies Inc Common Stock|De Minimis Firms|152500|5|2019-06-17
OTCE|DNAX|DNA Brands, Inc. Common Stock|De Minimis Firms|409167|216|2019-06-17
OTCE|DNBHF|DNB ASA Ordinary Shares|De Minimis Firms|4657|38|2019-06-17
OTCE|DNCVF|Defiance Silver Corp. Ordinary Shares (Canada)|De Minimis Firms|131362|39|2019-06-17
OTCE|DNDT|DND Technologies Inc. Common Stock|De Minimis Firms|5000|1|2019-06-17
OTCE|DNFGF|Dongfeng Motor Group Company Limited Shs H (China)|De Minimis Firms|509|2|2019-06-17
OTCE|DNFGY|Dongfeng Motor Group Co. Ltd Unsponsored ADR Representing Shs H  (China)|De Minimis Firms|5881|20|2019-06-17
OTCE|DNGDF|Dynacor Gold Mines, Inc Ordinary Shares (Canada)|De Minimis Firms|12819|35|2019-06-17
OTCE|DNHBY|DNB ASA SPONSORED ADR Representing 10  (Norway)|De Minimis Firms|224153|1026|2019-06-17
OTCE|DNIYY|Danieli S.P.A. Unsponsored ADR Representing 1 Risparmio Shares|De Minimis Firms|1347|7|2019-06-17
OTCE|DNKEY|Danske Bank A/S Bearer Shs Ord American Depositary Receipts - Sponsored (Denmark)|De Minimis Firms|456282|539|2019-06-17
OTCE|DNLMY|Dunelm Group PLC American Depositary Receipt (Unsponsored)(United Kingdom)|De Minimis Firms|100|1|2019-06-17
OTCE|DNNGY|Orsted A/S American Depositary Receipts - Unsponsored|De Minimis Firms|2648|34|2019-06-17
OTCE|DNPLY|Dai Nippon Printing Limited Japan Sponsored ADR|De Minimis Firms|116320|360|2019-06-17
OTCE|DNPUF|Dai Nippon Pharmaceutical Ord Ordinary Shares|De Minimis Firms|100|1|2019-06-17
OTCE|DNRG|Dominovas Energy Corporation. Common Stock|De Minimis Firms|118999071|226|2019-06-17
OTCE|DNSKF|Danske Bank A/S Bearer Shs Ord Ordinary Shares|De Minimis Firms|1160|5|2019-06-17
OTCE|DNTUF|Dentsu Inc Tokyo Ordinary Shares|De Minimis Firms|800|8|2019-06-17
OTCE|DNTUY|Dentsu Inc Tokyo Unsponsored ADR (Japan)|De Minimis Firms|18158|241|2019-06-17
OTCE|DNZOF|Denso Corp Ltd Ord Ordinary Shares|De Minimis Firms|2|1|2019-06-17
OTCE|DNZOY|Denso Corp Ltd Ord American Depositary Shares|De Minimis Firms|208933|527|2019-06-17
OTCE|DOCOF|Do & Co AG Ordinary Shares (Austria)|De Minimis Firms|2763|1|2019-06-17
OTCE|DODXF|DB AG London Lkd to Dow Jones High Yield Select 10 (Germany)|De Minimis Firms|14384|55|2019-06-17
OTCE|DOGEF|Orsted A/S Ordinary Shares|De Minimis Firms|6998|18|2019-06-17
OTCE|DOLHF|Dolphin Capital Investors Ltd Reg  Shares (British Virgin Islands)|De Minimis Firms|10000|1|2019-06-17
OTCE|DOLLF|Dolly Varden Silver Corporation Common Shares|De Minimis Firms|118604|40|2019-06-17
OTCE|DOMR|Dominion Resources Black Warrior Trust Unit Ben Int|De Minimis Firms|118307|36|2019-06-17
OTCE|DONFF|Sphinx Resources Ltd  Common Shares|De Minimis Firms|189|3|2019-06-17
OTCE|DPAT|Dental Patient Care America, Inc. Common Stock|De Minimis Firms|18632|4|2019-06-17
OTCE|DPBE|Deep Blue Marine, Inc. Common Stock New|De Minimis Firms|2265818|50|2019-06-17
OTCE|DPBSF|Dampskibsselskabet Norden A/S Ordinary Shares (Denmark)|De Minimis Firms|9|1|2019-06-17
OTCE|DPDW|Deep Down, Inc. Common Stock|De Minimis Firms|35857|29|2019-06-17
OTCE|DPER|Deep Earth Resources, Inc. Common Stock|De Minimis Firms|486050|26|2019-06-17
OTCE|DPFD|Deep Field Technologies, Inc. Class A Common Stock|De Minimis Firms|109987|439|2019-06-17
OTCE|DPGYF|Delphi Energy Corp Common Shares (Canada)|De Minimis Firms|12500|4|2019-06-17
OTCE|DPLS|DarkPulse, Inc. Common Stock|De Minimis Firms|7886447|47|2019-06-17
OTCE|DPMLF|Dundee Precious Metals Inc Common Shares (Canada)|De Minimis Firms|21860|45|2019-06-17
OTCE|DPSGY|Deutsche Post AG Sponsored ADR (Germany)|De Minimis Firms|201374|1180|2019-06-17
OTCE|DPSI|DecisionPoint Systems, Inc. Common Stock|De Minimis Firms|20|8|2019-06-17
OTCE|DPSM|3D Pioneer Systems Inc. Common Stock|De Minimis Firms|66355|14|2019-06-17
OTCE|DPSTF|Deutsche Post Ag Ordinary Shares|De Minimis Firms|825|5|2019-06-17
OTCE|DPUKY|Dominos Pizza UK and IRL Plc Unsponsored American Depository Receipt (United Kingdom)|De Minimis Firms|41019|81|2019-06-17
OTCE|DPWW|Diego Pellicer Worldwide, Inc. Common Stock|De Minimis Firms|1493793|145|2019-06-17
OTCE|DQJCY|Pan Pac Intl Hldgs Corp American Depositary Receipts - Unsponsored|De Minimis Firms|42208|194|2019-06-17
OTCE|DRDGF|DRDGOLD Limited Ordinary Shares (South Africa)|De Minimis Firms|118|2|2019-06-17
OTCE|DRETF|Dream Office Real Estate Investment Trust Unit Series A (Canada)|De Minimis Firms|745|8|2019-06-17
OTCE|DREUF|Dream Industrial Real Estate Investment Trust Unit (Canada)|De Minimis Firms|4525|11|2019-06-17
OTCE|DRGDF|Detour Gold Corp Common (Canada)|De Minimis Firms|31392|125|2019-06-17
OTCE|DRGV|Dragon Capital Group, Corp. Common Stock|De Minimis Firms|318916|16|2019-06-17
OTCE|DRIFF|Xiana Mining Inc Ordinary Shares (Canada)|De Minimis Firms|4078|4|2019-06-17
OTCE|DRKOF|Martello Technologies Group Inc Ordinary Shares|De Minimis Firms|3500|4|2019-06-17
OTCE|DRNE|Drone Aviation Holding Corp  Common Stock|De Minimis Firms|23992|80|2019-06-17
OTCE|DRNG|DRONE GUARDER, INC. Common Stock|De Minimis Firms|102530623|214|2019-06-17
OTCE|DRNK|NoHo, Inc. Common Stock|De Minimis Firms|93820|8|2019-06-17
OTCE|DROP|Fuse Science, Inc. Common Stock|De Minimis Firms|251672|49|2019-06-17
OTCE|DRRSF|Arianne Phosphate Inc Ordinary Shares (Canada)|De Minimis Firms|68610|27|2019-06-17
OTCE|DRSV|Debt Resolve Inc. Common Stock|De Minimis Firms|113895|11|2019-06-17
OTCE|DRTGF|Dart Group Plc Ordinary shares (United Kingdom)|De Minimis Firms|1092|6|2019-06-17
OTCE|DRTTF|Dirtt Environmental Solutions Ltd Common Shares (Canada)|De Minimis Firms|56997|161|2019-06-17
OTCE|DRUNF|Dream Unlimited Corp Ordinary Shares (Canada)|De Minimis Firms|41925|71|2019-06-17
OTCE|DRVD|Driven Deliveries, Inc. Common Stock|De Minimis Firms|361192|410|2019-06-17
OTCE|DRWIQ|DragonWave Inc Common Shares|De Minimis Firms|1525|24|2019-06-17
OTCE|DRWKF|Dragerwerk AG & Co. KGAA PREF SHS NO VTG RTS|De Minimis Firms|4000|1|2019-06-17
OTCE|DRWN|A Clean Slate, Inc.  Common Stock|De Minimis Firms|1513530|22|2019-06-17
OTCE|DRXGF|Drax Group PLC Ordinary Shares (United Kingdom)|De Minimis Firms|100|1|2019-06-17
OTCE|DRYN|Drayton Richdale Corporation New Common Stock|De Minimis Firms|305|7|2019-06-17
OTCE|DSCR|Discovery Minerals Ltd. Common Stock|De Minimis Firms|71628639|96|2019-06-17
OTCE|DSCSY|Disco Corp American Depositary Receipts - Unsponsored (Japan)|De Minimis Firms|1178|14|2019-06-17
OTCE|DSDVF|DSV A/S Ordinary Shares (Denmark)|De Minimis Firms|2370|66|2019-06-17
OTCE|DSDVY|DSV A/S Unsponsored ADR (Denmark)|De Minimis Firms|134471|767|2019-06-17
OTCE|DSECF|Daiwa Securities Group Inc Japan Ord Ordinary Shares|De Minimis Firms|80000|2|2019-06-17
OTCE|DSEEY|Daiwa Securities Group Inc Japan Ord Sponsored ADR (Japan)|De Minimis Firms|762567|418|2019-06-17
OTCE|DSFGY|Dah Sing Financial Group Sponsored American Depositary Receipt (Hong Kong)|De Minimis Firms|17498|24|2019-06-17
OTCE|DSFN|DSA Financial Corporation Common Stock|De Minimis Firms|4270|9|2019-06-17
OTCE|DSGT|DSG Global Inc Common Stock|De Minimis Firms|5606|37|2019-06-17
OTCE|DSITF|Dixons Carphone Plc Ordinary Shares (United Kingdom)|De Minimis Firms|48215|12|2019-06-17
OTCE|DSKIF|Daiseki Co Ltd Ordinary Shares (Japan)|De Minimis Firms|11898|6|2019-06-17
OTCE|DSKX|DS Healthcare Group, Inc. Common Stock|De Minimis Firms|7330|6|2019-06-17
OTCE|DSKYF|Daiichi Sankyo Co Ltd Ordinary Shares (Japan)|De Minimis Firms|75|1|2019-06-17
OTCE|DSNKY|Daiichi Sankyo Co Limited Sponsored ADR (Japan)|De Minimis Firms|22528|237|2019-06-17
OTCE|DSNY|Destiny Media Technologies, Inc. Common Stock|De Minimis Firms|69802|27|2019-06-17
OTCE|DSOL|Drug Free Solution Inc. Common Stock|De Minimis Firms|18440|8|2019-06-17
OTCE|DSOX|Triton Emission Solutions Inc. Common Stock|De Minimis Firms|80162|26|2019-06-17
OTCE|DSPA|ANKAA Corp. Common Stock|De Minimis Firms|10000|1|2019-06-17
OTCE|DSRLF|Diasorin S.R.L. Shares (Italy)|De Minimis Firms|2252|2|2019-06-17
OTCE|DSTZF|Distell Group Holdings (South Africa)|De Minimis Firms|2235|5|2019-06-17
OTCE|DSUS|Drone Services USA, Inc. Common Stock|De Minimis Firms|102325|32|2019-06-17
OTCE|DSVTF|Divestco, Inc. Ordinary Shares CL A (Canada)|De Minimis Firms|56|2|2019-06-17
OTCE|DTCO|Direct Coating, Inc. Common Stock|De Minimis Firms|3|3|2019-06-17
OTCE|DTCWY|Deutsche Wohnen SE American Depositary Receipts - Unsponsored|De Minimis Firms|6359|57|2019-06-17
OTCE|DTEGF|Deutsche Telekom A G Ordinary Shares|De Minimis Firms|200974|13|2019-06-17
OTCE|DTEGY|Deutsche Telekom AG Common Stock|De Minimis Firms|1781145|1243|2019-06-17
OTCE|DTEMF|Ditem Explorations Inc Ordinary Shares|De Minimis Firms|12005|8|2019-06-17
OTCE|DTEV|Data Evolution Holdings, Inc. Common Stock|De Minimis Firms|6665|6|2019-06-17
OTCE|DTGI|Digerati Technologies, Inc. Common Stock|De Minimis Firms|30343|34|2019-06-17
OTCE|DTHR|Dthera Sciences Common Stock|De Minimis Firms|4271|22|2019-06-17
OTCE|DTII|Defense Technologies International Corp. Common Stock|De Minimis Firms|161260|59|2019-06-17
OTCE|DTMXF|Datametrex Ai Limit Ordinary Shares|De Minimis Firms|4400|3|2019-06-17
OTCE|DTNOY|DNO ASA Unsponsored ADR (Norway)|De Minimis Firms|2100|4|2019-06-17
OTCE|DTRC|Dakota Territory Resource Corp Common Stock|De Minimis Firms|158674|39|2019-06-17
OTCE|DTRK|DataTrak International, Inc. Common Stock|De Minimis Firms|1206|5|2019-06-17
OTCE|DTRM|DETERMINE INC Common Stock|De Minimis Firms|12325|12|2019-06-17
OTCE|DTRO|Deltron, Inc.Common Stock|De Minimis Firms|11355|45|2019-06-17
OTCE|DTSL|Delivery Technology Solutions, Inc. Common Stock|De Minimis Firms|376635|5|2019-06-17
OTCE|DTSRF|Ether Cap Corp Common Shares|De Minimis Firms|51230|12|2019-06-17
OTCE|DTST|Data Storage Corporation Common Stock|De Minimis Firms|43327|27|2019-06-17
OTCE|DTTVY|Dish TV India Sponsored GDR (India)|De Minimis Firms|5418|8|2019-06-17
OTCE|DUAVF|Dassault Aviation Ord Ordinary Shares|De Minimis Firms|5|2|2019-06-17
OTCE|DUERF|Duerr A G Ordinary Shares|De Minimis Firms|200|1|2019-06-17
OTCE|DUFRY|Dufry AG Unsponsored ADR (Switzerland)|De Minimis Firms|165|2|2019-06-17
OTCE|DUNDF|Dream Global Real Estate Investment Trust Unit (Canada)|De Minimis Firms|3844|12|2019-06-17
OTCE|DUOT|Duos Technologies Group, Inc. Common Stock|De Minimis Firms|253706|101|2019-06-17
OTCE|DUTV|Digital Utilities Ventures Inc Common Stock|De Minimis Firms|3968327|25|2019-06-17
OTCE|DUVNF|Peruvian Metals Corp. Common Shares|De Minimis Firms|2040|6|2019-06-17
OTCE|DVAR|Dovarri Inc Common Stock|De Minimis Firms|2549|9|2019-06-17
OTCE|DVDCF|Davide Campari-Milano SPA Common Shares|De Minimis Firms|1368|7|2019-06-17
OTCE|DVDCY|Davide Campari Spa Unsponsored ADR (Italy)|De Minimis Firms|721|9|2019-06-17
OTCE|DVFI|Diversified Oil and Gas Holdings, Limited. Common Stock|De Minimis Firms|4654703|35|2019-06-17
OTCE|DVLP|Golden Developing Solutions, Inc. Common Stock|De Minimis Firms|23820821|643|2019-06-17
OTCE|DVNGF|Devin Energy Corp Ordinary Shares|De Minimis Firms|2002|3|2019-06-17
OTCE|DVNHF|Frontier Services Group Ltd Ordinary Shares|De Minimis Firms|150|1|2019-06-17
OTCE|DVSPF|Dividend 15 Split Corp Ordinary Shares (Canada)|De Minimis Firms|27|2|2019-06-17
OTCE|DWAHY|Daiwa House Ind Ltd American Depositary Shares|De Minimis Firms|198812|974|2019-06-17
OTCE|DWDZD|Jeotex Inc Ordinary Shares|De Minimis Firms|25|1|2019-06-17
OTCE|DWHHF|Deutsche Wohnen AG Ordinary Shares (Germany)|De Minimis Firms|550|1|2019-06-17
OTCE|DWIS|Dinewise, Inc. Common Stock|De Minimis Firms|23500|4|2019-06-17
OTCE|DWNX|Delhi Bank Corporation Common Stock|De Minimis Firms|986|3|2019-06-17
OTCE|DWOG|Deep Well Oil and Gas, Inc. Common Stock|De Minimis Firms|30866|10|2019-06-17
OTCE|DWTIF|CREDIT SUISSE AG NASSAU BRH Other|De Minimis Firms|4531|15|2019-06-17
OTCE|DXBRF|DIXIE BRANDS INC Common Shares  Canada (CA)|De Minimis Firms|265195|236|2019-06-17
OTCE|DXIEF|DXI Energy Inc. Common Shares|De Minimis Firms|185893|119|2019-06-17
OTCE|DXMEF|DB X-TRACKERS SICAV SHS-1C-CAPITALISATION MSCI EUROPE INDEX UCITS ETF DR (Luxembourg)|De Minimis Firms|305|1|2019-06-17
OTCE|DYFSF|Dynacert Inc Common Shares (Canada)|De Minimis Firms|33220|13|2019-06-17
OTCE|DYII|Dynacq Healthcare, Inc. Common Stock|De Minimis Firms|2796|19|2019-06-17
OTCE|DYLLF|Deep Yellow Limited Ordinary Shares|De Minimis Firms|598349|68|2019-06-17
OTCE|DYMEF|Dionymed Brands Inc Common Shares|De Minimis Firms|432260|696|2019-06-17
OTCE|DYNE|DynTek Inc. Common Stock New|De Minimis Firms|13|3|2019-06-17
OTCE|DYRFF|Dunes Exploration Ltd. Ordinary Shares (Canada)|De Minimis Firms|375|1|2019-06-17
OTCE|DYXC|DiaSys Corporation Common Stock|De Minimis Firms|9783|6|2019-06-17
OTCE|DYYXF|DB Commodity Double Long ETN due April 1, 2038 (Germany)|De Minimis Firms|9323|3|2019-06-17
OTCE|EACC|eAutoclaims, Inc. Common Stock|De Minimis Firms|90803|8|2019-06-17
OTCE|EACO|EACO Corporation Common Stock|De Minimis Firms|1|1|2019-06-17
OTCE|EACR|EARN-A-CAR INC. Common Stock|De Minimis Firms|503481|27|2019-06-17
OTCE|EACTF|Earth Alive Clean Technologies Inc Ordinary Shares (Canada)|De Minimis Firms|4300|4|2019-06-17
OTCE|EADSF|Airbus SE Ordinary Shares|De Minimis Firms|12440|60|2019-06-17
OTCE|EADSY|Airbus SE American Depositary Receipts - Unsponsored|De Minimis Firms|994502|2438|2019-06-17
OTCE|EAIAF|East Asia Minerals Corp Common Shares|De Minimis Firms|454|3|2019-06-17
OTCE|EAIN|Enabling Asia Inc. Common Stock|De Minimis Firms|146|44|2019-06-17
OTCE|EANRF|Eastmain Res Inc Ordinary Shares|De Minimis Firms|45991|13|2019-06-17
OTCE|EAPH|Easton Pharmaceuticals, Inc. Common Stock|De Minimis Firms|7132659|354|2019-06-17
OTCE|EARI|Entertainment Arts Research Inc Common Stock|De Minimis Firms|224758|40|2019-06-17
OTCE|EATR|Eastern Asteria, Inc. Common Stock|De Minimis Firms|3283389|6|2019-06-17
OTCE|EAUI|EAU Technologies, Inc. Common Stock|De Minimis Firms|5113|5|2019-06-17
OTCE|EAWD|Eurosport Active  World Corp. Common Stock|De Minimis Firms|6718|16|2019-06-17
OTCE|EBBNF|Enbridge Inc Cum Redeemable Pref Shs Ser L (Canada)|De Minimis Firms|2110|5|2019-06-17
OTCE|EBCOY|Ebara Corp Ord American Depositary Shares|De Minimis Firms|9163|54|2019-06-17
OTCE|EBGEF|ENBRIDGE INC Re Pref Shs Ser 5 (Canada)|De Minimis Firms|74573|144|2019-06-17
OTCE|EBKDY|Erste Group Bank AG Sponsored ADR (Austria)|De Minimis Firms|159335|624|2019-06-17
OTCE|EBKOF|Erste Group Bank AG Ordinary Shares (Austria)|De Minimis Firms|755|8|2019-06-17
OTCE|EBODF|New Energy Exchange Ltd. Common Stock|De Minimis Firms|4106|12|2019-06-17
OTCE|EBRGF|Enbridge Inc. Cum Red Pfd Shs Series B (Canada)|De Minimis Firms|500|1|2019-06-17
OTCE|EBSH|Empire Bancshares Inc Common Stock|De Minimis Firms|1430|2|2019-06-17
OTCE|EBYH|E-Buy Home Inc. Common Stock|De Minimis Firms|233|16|2019-06-17
OTCE|ECAOF|Eco Atlantic Oil & Gas Ltd COM (Canada)|De Minimis Firms|60380|55|2019-06-17
OTCE|ECCE|Eagle Ford Oil & Gas, Corp. Common Stock|De Minimis Firms|12309|9|2019-06-17
OTCE|ECDD|Ecrid, Inc. Common Stock|De Minimis Firms|2163|68|2019-06-17
OTCE|ECDP|Eco Depot, Inc. Common Stock|De Minimis Firms|912155|32|2019-06-17
OTCE|ECEZ|Ecosciences, Inc. Common Stock|De Minimis Firms|609962|166|2019-06-17
OTCE|ECGI|Event Cardio Group, Inc. Common Stock|De Minimis Firms|16947|32|2019-06-17
OTCE|ECGP|Envit Capital Group, Inc. Common Stock (DE)|De Minimis Firms|16993|33|2019-06-17
OTCE|ECGR|Bellatora Inc. Common Stock|De Minimis Firms|18312|35|2019-06-17
OTCE|ECIA|Encision Inc. Common Stock|De Minimis Firms|27600|12|2019-06-17
OTCE|ECIFY|Electricite de France SA Unsponsored ADR (France)|De Minimis Firms|382764|252|2019-06-17
OTCE|ECIGQ|Electronic Cigarettes International Group, LTD Common Stock|De Minimis Firms|84640|71|2019-06-17
OTCE|ECMH|Encompass Holdings, Inc. Common Stock|De Minimis Firms|410699|31|2019-06-17
OTCE|ECMLF|Ecometals Limited  Ordinary Shares CAD|De Minimis Firms|3000|1|2019-06-17
OTCE|ECNCF|ECN Capital Corp Ordinary Shares (Canada)|De Minimis Firms|89364|43|2019-06-17
OTCE|ECOB|Eco Building Products, Inc. Common Stock|De Minimis Firms|3866635|178|2019-06-17
OTCE|ECOGF|Econocom Group SA Ordinary Shares|De Minimis Firms|29708|1|2019-06-17
OTCE|ECOP|Eco-Shift Power Corp. Common Stock|De Minimis Firms|2227|22|2019-06-17
OTCE|ECORF|Elcora Advanced Materials Corp. Ordinary Shares|De Minimis Firms|79776|15|2019-06-17
OTCE|ECOS|ECOLOCAP SOLUTIONS INC Common Stock|De Minimis Firms|31093943|43|2019-06-17
OTCE|ECOX|Eco Innovation Group, Inc. Common Stock|De Minimis Firms|1418|97|2019-06-17
OTCE|ECPCY|Estacio Participacoes SA Sponsored ADR (Brazil)|De Minimis Firms|38109|12|2019-06-17
OTCE|ECPL|EcoPlus Inc.  Common Stock|De Minimis Firms|92500|5|2019-06-17
OTCE|ECPN|El Capitan Precious Metals, Inc. Common Stock|De Minimis Firms|1291243|102|2019-06-17
OTCE|ECRD|ECARD INC. Common Stock|De Minimis Firms|6106|48|2019-06-17
OTCE|ECRO|ECC Capital Corp. comm stock|De Minimis Firms|117074|13|2019-06-17
OTCE|ECRTF|Atex Resources Inc Ordinary Shares|De Minimis Firms|1591|26|2019-06-17
OTCE|ECSIF|eCobalt Solutions, Inc. Ordinary Shares|De Minimis Firms|480263|195|2019-06-17
OTCE|ECSL|Ecare Solutions Inc Common Stock|De Minimis Firms|42158|17|2019-06-17
OTCE|ECSNF|Ecosynthetix, Inc. Ordinary Shares (Canada)|De Minimis Firms|16572|11|2019-06-17
OTCE|ECTE|ECHO THERAPEUTICS INC Common Stock|De Minimis Firms|588295|64|2019-06-17
OTCE|ECTX|Eco Tek 360, Inc. Common Stock|De Minimis Firms|256|9|2019-06-17
OTCE|ECUI|Ecuity, Inc. Common Stock|De Minimis Firms|1176900|12|2019-06-17
OTCE|ECVTF|Economic Investment Trust Ltd. Ordinary Shares (Canada)|De Minimis Firms|50|1|2019-06-17
OTCE|EDCI|EDCI Holdings, Inc. Common Stock|De Minimis Firms|7|1|2019-06-17
OTCE|EDEYF|Eden Energy Ltd Ordinary Shares (Australia)|De Minimis Firms|37250|4|2019-06-17
OTCE|EDMCQ|Education Management Corporation Common Stock|De Minimis Firms|59007|16|2019-06-17
